DSP,JCAD,RhoA,RhoC,TJP1,param_value,param_name,delta,phenotype
0.509202,0.4924,0.5864790000000001,0.607789,0.5098010000000001,0.7000000000000002,$RhoA_basal,0.02130999999999994,Normal
0.5032,0.49819899999999995,0.6229850000000001,0.586433,0.500401,0.9000000000000001,$RhoA_basal,-0.03655200000000014,Normal
0.488399,0.512799,0.627852,0.585336,0.49799899999999997,1.1,$RhoA_basal,-0.042516,Normal
0.49880100000000005,0.49600200000000005,0.6577609999999999,0.568615,0.493002,1.3000000000000003,$RhoA_basal,-0.08914599999999995,Normal
0.508398,0.49619900000000006,0.7554769999999998,0.5135180000000001,0.5058,1.0,$RhoA_antagonistic,-0.2419589999999997,Normal
0.5118,0.49439900000000003,0.7148589999999999,0.553301,0.505599,1.5,$RhoA_antagonistic,-0.16155799999999987,Normal
0.507401,0.495001,0.675334,0.5570579999999999,0.510999,2.0,$RhoA_antagonistic,-0.11827600000000005,Normal
0.49819900000000006,0.49599899999999997,0.627431,0.5824579999999999,0.505199,2.5,$RhoA_antagonistic,-0.04497300000000004,Normal
0.5162,0.507599,0.6065079999999999,0.590163,0.5062,3.0,$RhoA_antagonistic,-0.016344999999999943,Normal
0.5034000000000001,0.4912,0.573426,0.614911,0.496801,3.5,$RhoA_antagonistic,0.041484999999999994,Normal
0.508201,0.49519900000000006,0.5532480000000001,0.6268119999999999,0.5064,4.0,$RhoA_antagonistic,0.07356399999999985,Normal
0.48899899999999996,0.4926,0.5203129999999999,0.6363449999999999,0.4974,4.5,$RhoA_antagonistic,0.11603200000000002,Normal
0.506399,0.495401,0.50939,0.6381579999999999,0.488,5.0,$RhoA_antagonistic,0.12876799999999988,Normal
0.4984,0.5036,0.49830599999999997,0.6452789999999999,0.4882000000000001,5.5,$RhoA_antagonistic,0.14697299999999996,Normal
0.5028020000000001,0.4998010000000001,0.480333,0.6550609999999999,0.49000000000000005,6.0,$RhoA_antagonistic,0.17472799999999988,Normal
0.496202,0.509202,0.461445,0.6598660000000001,0.48620299999999994,6.5,$RhoA_antagonistic,0.19842100000000007,Normal
0.491,0.504,0.45034799999999997,0.667438,0.487399,7.0,$RhoA_antagonistic,0.21709,Normal
0.506799,0.478798,0.43891,0.6746030000000001,0.497799,7.5,$RhoA_antagonistic,0.23569300000000004,Normal
0.500999,0.496799,0.431742,0.673663,0.501,8.0,$RhoA_antagonistic,0.241921,Normal
0.5091990000000001,0.49919900000000006,0.43148700000000006,0.672338,0.499,8.5,$RhoA_antagonistic,0.24085099999999993,Normal
0.495597,0.5072000000000001,0.408171,0.700755,0.495,9.0,$RhoA_antagonistic,0.292584,Hyper
0.49239999999999995,0.5034,0.39643899999999993,0.697417,0.498801,9.5,$RhoA_antagonistic,0.300978,Hyper
0.503202,0.502401,0.623952,0.5926589999999999,0.504999,0.05,$RhoA_decay,-0.031293000000000015,Normal
0.5009979999999999,0.501998,0.6021179999999999,0.5999319999999999,0.49819800000000003,0.15000000000000002,$RhoA_decay,-0.0021860000000000213,Normal
0.5112,0.504,0.589838,0.596995,0.4915999999999999,0.25000000000000006,$RhoA_decay,0.00715700000000008,Normal
0.49359899999999995,0.49160000000000004,0.57768,0.6043879999999999,0.5005999999999999,0.3500000000000001,$RhoA_decay,0.026707999999999954,Normal
0.49659900000000007,0.501799,0.556945,0.5997450000000001,0.502198,0.45000000000000007,$RhoA_decay,0.04280000000000006,Normal
0.48660000000000003,0.502401,0.553678,0.6132189999999998,0.5040009999999999,0.55,$RhoA_decay,0.059540999999999844,Normal
0.4978,0.5022,0.5486549999999999,0.6209709999999999,0.5142,0.6500000000000001,$RhoA_decay,0.07231600000000005,Normal
0.503199,0.4918,0.5372809999999999,0.612792,0.49839900000000004,0.7500000000000001,$RhoA_decay,0.0755110000000001,Normal
0.494001,0.498201,0.5218130000000001,0.6092600000000001,0.5088020000000001,0.8500000000000002,$RhoA_decay,0.08744700000000005,Normal
0.495601,0.49399999999999994,0.515133,0.612235,0.4911999999999999,0.9500000000000002,$RhoA_decay,0.09710200000000002,Normal
0.49100000000000005,0.49820000000000003,0.598769,0.574135,0.48840000000000006,5.0,$RhoC_amp,-0.024634000000000045,Normal
0.48879999999999996,0.4948,0.586357,0.5995100000000001,0.504399,9.0,$RhoC_amp,0.013153000000000081,Normal
0.497198,0.495998,0.602827,0.5933049999999999,0.491797,13.0,$RhoC_amp,-0.009522000000000141,Normal
0.505999,0.49899799999999994,0.5944740000000001,0.597773,0.49659899999999996,17.0,$RhoC_amp,0.003298999999999941,Normal
0.507798,0.5109990000000001,0.5987950000000001,0.618335,0.5032000000000001,21.0,$RhoC_amp,0.01953999999999989,Normal
0.5072000000000001,0.5026,0.5909500000000001,0.6197870000000001,0.512402,25.0,$RhoC_amp,0.028837,Normal
0.5034000000000001,0.5041979999999999,0.597948,0.6146800000000001,0.505198,29.0,$RhoC_amp,0.01673200000000008,Normal
0.501599,0.502399,0.587807,0.6182679999999999,0.49479900000000004,33.0,$RhoC_amp,0.03046099999999996,Normal
0.498,0.5118020000000001,0.598833,0.6168680000000001,0.501,37.0,$RhoC_amp,0.018035000000000134,Normal
0.501,0.508199,0.5977079999999999,0.6112969999999999,0.493798,41.0,$RhoC_amp,0.013588999999999962,Normal
0.492798,0.5099980000000001,0.6008880000000001,0.617946,0.48879800000000007,45.0,$RhoC_amp,0.017057999999999907,Normal
0.507999,0.5034000000000001,0.585632,0.625318,0.502599,49.0,$RhoC_amp,0.039686,Normal
0.5,0.48260000000000003,0.591717,0.6219560000000002,0.5056,53.0,$RhoC_amp,0.030239000000000127,Normal
0.4980000000000001,0.502599,0.584464,0.6278210000000001,0.5164010000000001,57.0,$RhoC_amp,0.04335700000000009,Normal
0.494001,0.492201,0.6082810000000001,0.5368850000000001,0.4948,1.0,$RhoC_mod,-0.07139600000000002,Normal
0.49139900000000003,0.494599,0.603342,0.576667,0.492,2.0,$RhoC_mod,-0.026675000000000004,Normal
0.504001,0.493801,0.589366,0.5995749999999999,0.5010009999999999,3.0,$RhoC_mod,0.010208999999999913,Normal
0.503599,0.5165989999999999,0.6045429999999999,0.6082439999999999,0.4877990000000001,4.0,$RhoC_mod,0.0037009999999999543,Normal
0.500001,0.5104,0.5851580000000001,0.6200740000000001,0.49620099999999995,5.0,$RhoC_mod,0.03491600000000006,Normal
0.481402,0.5005999999999999,0.5664230000000001,0.6321609999999999,0.5072019999999999,6.0,$RhoC_mod,0.06573799999999974,Normal
0.4972,0.49400199999999994,0.581451,0.6236090000000001,0.49680199999999997,7.0,$RhoC_mod,0.04215800000000003,Normal
0.495,0.5044,0.6741689999999999,0.442342,0.4992,0.1,$RhoC_basal,-0.2318269999999999,Normal
0.498201,0.505001,0.6373520000000001,0.504145,0.4974,0.30000000000000004,$RhoC_basal,-0.1332070000000002,Normal
0.510198,0.5023989999999999,0.6199130000000002,0.55512,0.501799,0.5000000000000001,$RhoC_basal,-0.06479300000000021,Normal
0.507999,0.490999,0.609614,0.5728229999999999,0.4972,0.7000000000000002,$RhoC_basal,-0.03679100000000013,Normal
0.5014,0.490198,0.591665,0.612739,0.4938,0.9000000000000001,$RhoC_basal,0.021074000000000037,Normal
0.5018009999999999,0.4995989999999999,0.5809570000000001,0.6310069999999999,0.490799,1.1,$RhoC_basal,0.05004999999999982,Normal
0.5069999999999999,0.5034029999999999,0.5696019999999999,0.6524329999999999,0.49980099999999994,1.3000000000000003,$RhoC_basal,0.08283099999999999,Normal
0.49440100000000003,0.496401,0.521752,0.7478140000000001,0.49420000000000003,1.0,$RhoC_antagonistic,0.2260620000000001,Normal
0.500399,0.498398,0.552268,0.700303,0.506198,1.5,$RhoC_antagonistic,0.14803500000000003,Normal
0.510401,0.511599,0.561011,0.6627080000000001,0.5002,2.0,$RhoC_antagonistic,0.10169700000000004,Normal
0.5040009999999999,0.5004,0.580167,0.621116,0.493201,2.5,$RhoC_antagonistic,0.04094900000000001,Normal
0.493799,0.494798,0.600037,0.5854070000000001,0.4910000000000001,3.0,$RhoC_antagonistic,-0.01462999999999992,Normal
0.49060000000000004,0.5038020000000001,0.5976989999999999,0.579697,0.508398,3.5,$RhoC_antagonistic,-0.01800199999999985,Normal
0.5147999999999999,0.4971979999999999,0.626967,0.5365409999999999,0.49999899999999997,4.0,$RhoC_antagonistic,-0.09042600000000012,Normal
0.49119899999999994,0.489401,0.6264620000000001,0.53647,0.5032,4.5,$RhoC_antagonistic,-0.08999200000000007,Normal
0.49480100000000005,0.5018020000000001,0.6323619999999999,0.517394,0.501202,5.0,$RhoC_antagonistic,-0.11496799999999985,Normal
0.493399,0.503,0.634415,0.504556,0.49400099999999997,5.5,$RhoC_antagonistic,-0.12985899999999995,Normal
0.508398,0.49759799999999993,0.668852,0.478849,0.5077999999999999,6.0,$RhoC_antagonistic,-0.19000299999999998,Normal
0.496601,0.5159999999999999,0.662871,0.46238699999999994,0.49139999999999995,6.5,$RhoC_antagonistic,-0.20048400000000005,Normal
0.496,0.4948,0.669129,0.45849299999999993,0.5014000000000001,7.0,$RhoC_antagonistic,-0.21063600000000005,Normal
0.501,0.4986000000000001,0.6850219999999999,0.442661,0.498399,7.5,$RhoC_antagonistic,-0.24236099999999988,Normal
0.494399,0.49159900000000006,0.6917030000000001,0.4283220000000001,0.503999,8.0,$RhoC_antagonistic,-0.263381,Failed
0.49319900000000005,0.479598,0.6734249999999999,0.430939,0.511799,8.5,$RhoC_antagonistic,-0.24248599999999992,Normal
0.5075999999999999,0.49640000000000006,0.698844,0.411065,0.49939900000000004,9.0,$RhoC_antagonistic,-0.287779,Failed
0.501399,0.500799,0.6975470000000001,0.39800700000000006,0.49139999999999995,9.5,$RhoC_antagonistic,-0.2995400000000001,Failed
0.4983989999999999,0.5158,0.590416,0.632631,0.5104000000000001,0.05,$RhoC_decay,0.042215,Normal
0.496802,0.49960099999999996,0.60233,0.599174,0.494201,0.15000000000000002,$RhoC_decay,-0.0031560000000000477,Normal
0.49880100000000005,0.499199,0.600292,0.594612,0.5050009999999999,0.25000000000000006,$RhoC_decay,-0.005680000000000018,Normal
0.49860000000000004,0.5112,0.601904,0.5795020000000001,0.501199,0.3500000000000001,$RhoC_decay,-0.022401999999999922,Normal
0.5054000000000001,0.5040000000000001,0.610208,0.5676309999999999,0.5071989999999998,0.45000000000000007,$RhoC_decay,-0.04257700000000009,Normal
0.49579999999999996,0.4944,0.604509,0.5491550000000001,0.5056,0.55,$RhoC_decay,-0.0553539999999999,Normal
0.4962,0.49939999999999996,0.5970569999999998,0.550726,0.506601,0.6500000000000001,$RhoC_decay,-0.04633099999999979,Normal
0.5008,0.503601,0.616044,0.5293650000000001,0.494402,0.7500000000000001,$RhoC_decay,-0.08667899999999995,Normal
0.506401,0.49940300000000004,0.612452,0.524613,0.49539999999999995,0.8500000000000002,$RhoC_decay,-0.087839,Normal
0.5047999999999999,0.4892,0.6072339999999999,0.5244030000000001,0.5069990000000001,0.9500000000000002,$RhoC_decay,-0.08283099999999988,Normal
