t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
1.8,0.02624,0.009893,0.0,0.0,0.0,0.0,0.151613,0.043321,0.045173,0.004689,0.0,0.0,0.0,0.0,0.085123,0.077552,0.082536,0.0,0.0,0.0,0.0,0.094298,0.104067,0.025396,0.007519,0.0,0.0,0.0,0.0,0.04032,0.15878,0.04348
1.9,0.026932,0.009578,0.0,0.0,0.0,0.0,0.151746,0.044629,0.044047,0.004291,0.0,0.0,0.0,0.0,0.08474,0.078314,0.082555,0.0,0.0,0.0,0.0,0.094784,0.104034,0.02425,0.007537,0.0,0.0,0.0,0.0,0.039661,0.158037,0.044865
2.0,0.026274,0.010513,0.0,0.0,0.0,0.0,0.149971,0.045204,0.044312,0.004348,0.0,0.0,0.0,0.0,0.085445,0.078152,0.081955,0.0,0.0,0.0,0.0,0.09551,0.102672,0.025544,0.008689,0.0,0.0,0.0,0.0,0.04019,0.157644,0.043577
2.1,0.025886,0.010314,0.0,0.0,0.0,0.0,0.150046,0.046719,0.042921,0.005041,0.0,0.0,0.0,0.0,0.084183,0.077137,0.083538,0.0,0.0,0.0,0.0,0.095444,0.1033,0.02537,0.009177,0.0,0.0,0.0,0.0,0.038638,0.157462,0.044822
2.2,0.025427,0.010228,0.0,0.0,0.0,0.0,0.150742,0.048362,0.040668,0.004881,0.0,0.0,0.0,0.0,0.085025,0.077048,0.082946,0.0,0.0,0.0,0.0,0.09545,0.103014,0.026108,0.009558,0.0,0.0,0.0,0.0,0.037972,0.158215,0.044355
2.3,0.025965,0.011001,0.0,0.0,0.0,0.0,0.151327,0.048115,0.039557,0.004972,0.0,0.0,0.0,0.0,0.08362,0.079268,0.08204,0.0,0.0,0.0,0.0,0.096853,0.101935,0.025247,0.00989,0.0,0.0,0.0,0.0,0.040822,0.157469,0.041919
2.4,0.025102,0.010939,0.0,0.0,0.0,0.0,0.151263,0.04687,0.040928,0.005372,0.0,0.0,0.0,0.0,0.081008,0.082573,0.080946,0.0,0.0,0.0,0.0,0.097812,0.102101,0.024984,0.010148,0.0,0.0,0.0,0.0,0.04282,0.156209,0.040923
2.5,0.024433,0.010641,0.0,0.0,0.0,0.0,0.150221,0.047066,0.042072,0.005278,0.0,0.0,0.0,0.0,0.080843,0.081927,0.081851,0.0,0.0,0.0,0.0,0.098446,0.102171,0.02495,0.010637,0.0,0.0,0.0,0.0,0.041152,0.157374,0.040938
2.6,0.025094,0.010935,0.0,0.0,0.0,0.0,0.148864,0.045582,0.04462,0.005265,0.0,0.0,0.0,0.0,0.082882,0.082606,0.079148,0.0,0.0,0.0,0.0,0.098446,0.102842,0.023618,0.010747,0.0,0.0,0.0,0.0,0.039687,0.157146,0.04252
2.7,0.024785,0.01152,0.0,0.0,0.0,0.0,0.147587,0.045693,0.0452,0.005757,0.0,0.0,0.0,0.0,0.084509,0.081968,0.077665,0.0,0.0,0.0,0.0,0.098326,0.102443,0.024446,0.011443,0.0,0.0,0.0,0.0,0.03887,0.156706,0.043082
2.8,0.025269,0.010822,0.0,0.0,0.0,0.0,0.150168,0.045292,0.043718,0.006521,0.0,0.0,0.0,0.0,0.084182,0.080961,0.078236,0.0,0.0,0.0,0.0,0.100494,0.098377,0.02586,0.010296,0.0,0.0,0.0,0.0,0.037962,0.15831,0.043532
2.9,0.025046,0.009483,0.0,0.0,0.0,0.0,0.150887,0.045436,0.044195,0.00618,0.0,0.0,0.0,0.0,0.083119,0.080164,0.080437,0.0,0.0,0.0,0.0,0.101653,0.098793,0.024507,0.008799,0.0,0.0,0.0,0.0,0.038526,0.159897,0.042878
3.0,0.024606,0.009646,0.0,0.0,0.0,0.0,0.150772,0.046086,0.043495,0.006203,0.0,0.0,0.0,0.0,0.079026,0.08241,0.082262,0.0,0.0,0.0,0.0,0.101596,0.099821,0.023978,0.008768,0.0,0.0,0.0,0.0,0.037982,0.160181,0.043169
3.1,0.024936,0.010758,0.0,0.0,0.0,0.0,0.152023,0.045276,0.041943,0.006296,0.0,0.0,0.0,0.0,0.080725,0.085316,0.077564,0.0,0.0,0.0,0.0,0.103724,0.097397,0.023943,0.008539,0.0,0.0,0.0,0.0,0.038531,0.161437,0.041593
3.2,0.02521,0.010992,0.0,0.0,0.0,0.0,0.153976,0.043713,0.04132,0.005875,0.0,0.0,0.0,0.0,0.078992,0.084468,0.080564,0.0,0.0,0.0,0.0,0.102747,0.096564,0.025479,0.008979,0.0,0.0,0.0,0.0,0.037718,0.16122,0.042184
3.3,0.025105,0.010329,0.0,0.0,0.0,0.0,0.152726,0.044726,0.04222,0.005332,0.0,0.0,0.0,0.0,0.081807,0.083357,0.079404,0.0,0.0,0.0,0.0,0.102422,0.096327,0.026146,0.008503,0.0,0.0,0.0,0.0,0.03623,0.162832,0.042535
3.4,0.02669,0.010235,0.0,0.0,0.0,0.0,0.152096,0.046307,0.041363,0.005893,0.0,0.0,0.0,0.0,0.085354,0.082527,0.076126,0.0,0.0,0.0,0.0,0.101687,0.095848,0.025775,0.007859,0.0,0.0,0.0,0.0,0.036363,0.161971,0.043908
3.5,0.027108,0.01126,0.0,0.0,0.0,0.0,0.153344,0.045166,0.040231,0.005786,0.0,0.0,0.0,0.0,0.082068,0.083171,0.078875,0.0,0.0,0.0,0.0,0.102332,0.094892,0.025668,0.008876,0.0,0.0,0.0,0.0,0.038138,0.160555,0.042531
3.6,0.027653,0.011579,0.0,0.0,0.0,0.0,0.153624,0.044584,0.040213,0.005724,0.0,0.0,0.0,0.0,0.081035,0.08177,0.081371,0.0,0.0,0.0,0.0,0.102426,0.094247,0.025674,0.008225,0.0,0.0,0.0,0.0,0.039942,0.161289,0.040644
3.7,0.027186,0.010764,0.0,0.0,0.0,0.0,0.15377,0.044627,0.040839,0.005316,0.0,0.0,0.0,0.0,0.080106,0.08167,0.082809,0.0,0.0,0.0,0.0,0.103394,0.093392,0.026029,0.007562,0.0,0.0,0.0,0.0,0.04047,0.161579,0.040489
3.8,0.026527,0.010908,0.0,0.0,0.0,0.0,0.152731,0.044409,0.041952,0.004699,0.0,0.0,0.0,0.0,0.08201,0.081574,0.081616,0.0,0.0,0.0,0.0,0.103522,0.094466,0.025485,0.007501,0.0,0.0,0.0,0.0,0.041584,0.162506,0.038509
3.9,0.024974,0.010333,0.0,0.0,0.0,0.0,0.154474,0.042149,0.043045,0.004644,0.0,0.0,0.0,0.0,0.081333,0.083663,0.08026,0.0,0.0,0.0,0.0,0.104211,0.094939,0.025876,0.008091,0.0,0.0,0.0,0.0,0.04083,0.16062,0.040559
