t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
1.8,0.028578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027191,0.09849,0.101767,0.028452,0.103902,0.095447,0.028274,0.009828,0.004104,0.012671,0.180424,0.048802,0.039504,0.155849,0.036719
1.9,0.028186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027723,0.098616,0.101651,0.02791,0.103492,0.096616,0.027906,0.008862,0.003641,0.012185,0.180806,0.049368,0.038927,0.155561,0.03855
2.0,0.028361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027076,0.099972,0.101909,0.026942,0.101628,0.098853,0.027358,0.009394,0.003039,0.012783,0.183671,0.046507,0.040083,0.153893,0.03853
2.1,0.027377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026129,0.100484,0.101632,0.027655,0.101229,0.101589,0.026004,0.009127,0.002993,0.015187,0.183936,0.043884,0.040915,0.153157,0.0387
2.2,0.027713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02656,0.099609,0.101868,0.027863,0.10082,0.102895,0.024771,0.008824,0.003582,0.014991,0.183613,0.043815,0.041236,0.152802,0.039039
2.3,0.027573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026433,0.099329,0.10202,0.028118,0.099238,0.10317,0.02622,0.009579,0.00395,0.014385,0.183723,0.043942,0.039424,0.151077,0.04182
2.4,0.027569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027033,0.099173,0.101771,0.027923,0.098886,0.102949,0.026797,0.009238,0.003344,0.013577,0.185363,0.043717,0.039806,0.152089,0.040767
2.5,0.026636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027393,0.099544,0.101795,0.027169,0.099922,0.103578,0.026063,0.009337,0.003307,0.01278,0.184836,0.045076,0.040398,0.151829,0.040337
2.6,0.026869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028199,0.099631,0.102005,0.026066,0.099216,0.103305,0.026809,0.009926,0.003284,0.013923,0.183385,0.045408,0.03865,0.151573,0.041751
2.7,0.026384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02841,0.099315,0.101331,0.026844,0.097631,0.103857,0.028328,0.010153,0.00429,0.01405,0.181282,0.046378,0.038759,0.151795,0.041194
2.8,0.026863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028045,0.098463,0.099867,0.029525,0.096138,0.105483,0.027716,0.010052,0.003804,0.013137,0.181189,0.04787,0.039498,0.150415,0.041935
2.9,0.026408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027599,0.098833,0.10154,0.027928,0.099219,0.105266,0.025307,0.009751,0.003014,0.013033,0.183496,0.046457,0.039851,0.150282,0.042016
3.0,0.026182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027346,0.098221,0.102536,0.027797,0.101754,0.102721,0.025544,0.0096,0.0038,0.013108,0.18226,0.046831,0.040696,0.149908,0.041696
3.1,0.026075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027486,0.099809,0.10248,0.026125,0.100816,0.101831,0.027478,0.009371,0.004052,0.013882,0.181401,0.046665,0.040003,0.150589,0.041938
3.2,0.026503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027217,0.10051,0.101622,0.026552,0.099783,0.101376,0.028539,0.009176,0.002789,0.013609,0.180914,0.048688,0.040064,0.151392,0.041269
3.3,0.026721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027109,0.099066,0.101146,0.028579,0.100136,0.100091,0.029251,0.009912,0.002653,0.014919,0.182359,0.046069,0.040532,0.150295,0.041161
3.4,0.026348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026831,0.099845,0.101668,0.027556,0.101298,0.100611,0.027944,0.009865,0.003187,0.01412,0.183208,0.045486,0.040962,0.151693,0.03938
3.5,0.025856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027044,0.102107,0.100586,0.026163,0.101744,0.101727,0.026874,0.010186,0.003712,0.013153,0.182165,0.04697,0.039836,0.151406,0.040472
3.6,0.025906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027225,0.102981,0.097835,0.027859,0.102426,0.103148,0.024719,0.009541,0.002791,0.013504,0.18198,0.047726,0.039442,0.152336,0.04058
3.7,0.026408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028483,0.104134,0.095194,0.02809,0.101404,0.104401,0.023986,0.010032,0.003046,0.013069,0.182493,0.047393,0.039795,0.150806,0.041267
3.8,0.026932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028652,0.103921,0.094923,0.028404,0.100738,0.103333,0.025197,0.009944,0.003535,0.013511,0.183879,0.045076,0.040681,0.149406,0.041869
3.9,0.027022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028723,0.103838,0.096664,0.026675,0.098262,0.103513,0.027403,0.008993,0.003383,0.012742,0.183022,0.046853,0.041042,0.150746,0.041119
