t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
2.0,0.098998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397082,0.396977,0.106943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1,0.097828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39894,0.399279,0.103953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2,0.097195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40173,0.400323,0.100751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3,0.098277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400324,0.395811,0.105589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4,0.099378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400637,0.393169,0.106816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,0.099079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401109,0.394757,0.105055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6,0.098599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398304,0.396647,0.10645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7,0.099941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397683,0.395623,0.106754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8,0.100972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399994,0.394295,0.104739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9,0.099548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398753,0.394798,0.106902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.099097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400713,0.392343,0.107848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,0.101912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400755,0.391909,0.105424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,0.101647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402174,0.393412,0.102767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3,0.099211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399387,0.399792,0.101609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4,0.098814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398951,0.401,0.101235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,0.098356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400343,0.399743,0.101558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,0.098031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400072,0.399419,0.102478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,0.098908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397706,0.400254,0.103132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,0.098509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398537,0.399646,0.103307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9,0.098158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399589,0.400412,0.10184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
