snakeID,length,theta,cell_name,cell_axis_angle,Cell_Area,theta_to_cell_axis
2596,193.29462920286500,8.968870835440220,HSS_siCONT_1_roi0,12.904,88240,-3.9351291645597800
2620,207.48609258518400,2.2864570165932900,HSS_siCONT_1_roi0,12.904,88240,-10.617542983406700
2637,201.6806751122620,25.484262948970500,HSS_siCONT_1_roi0,12.904,88240,12.580262948970500
2704,137.4713746736770,20.58356954281540,HSS_siCONT_1_roi0,12.904,88240,7.679569542815360
2737,142.78961555090200,12.595018516251200,HSS_siCONT_1_roi0,12.904,88240,-0.3089814837487670
2738,140.56858023347700,18.959465415974500,HSS_siCONT_1_roi0,12.904,88240,6.055465415974480
2748,249.95208010254700,12.030717962195500,HSS_siCONT_1_roi0,12.904,88240,-0.8732820378045010
2751,168.13114750801300,4.4370557995748800,HSS_siCONT_1_roi0,12.904,88240,-8.466944200425120
2752,193.26237938120500,4.978950360964750,HSS_siCONT_1_roi0,12.904,88240,-7.925049639035250
2753,605.4826307591750,13.20006624482380,HSS_siCONT_1_roi0,12.904,88240,0.2960662448238340
2754,202.83807305928300,6.960860693313830,HSS_siCONT_1_roi0,12.904,88240,-5.943139306686180
2755,691.3696483970110,9.97560914483267,HSS_siCONT_1_roi0,12.904,88240,-2.928390855167320
2066,129.4225263686480,49.690534240289000,HSS_siCONT_1_roi100,44.514,60264,5.176534240288970
2131,122.48538925553200,35.685076811122900,HSS_siCONT_1_roi100,44.514,60264,-8.828923188877130
2225,259.4231658368210,38.52705163726620,HSS_siCONT_1_roi100,44.514,60264,-5.986948362733810
2459,157.79224469988200,14.122145761616800,HSS_siCONT_1_roi101,10.735,47640,3.3871457616168100
2461,138.12958574889500,47.27008026643910,HSS_siCONT_1_roi101,10.735,47640,36.53508026643910
3782,129.49645120908400,2.0178408585061500,HSS_siCONT_1_roi102,15.551,100294,-13.533159141493900
3983,127.83590379183400,39.622378683100000,HSS_siCONT_1_roi102,15.551,100294,24.071378683100000
3994,154.47732277512700,51.37007794329390,HSS_siCONT_1_roi102,15.551,100294,35.81907794329390
4041,118.41740380750900,49.31257608755370,HSS_siCONT_1_roi102,15.551,100294,33.761576087553700
4193,142.3202914548060,18.282255451383900,HSS_siCONT_1_roi102,15.551,100294,2.731255451383900
4204,118.67902748468300,7.099077328568980,HSS_siCONT_1_roi102,15.551,100294,-8.45192267143102
4205,182.16674414645200,31.656094144686500,HSS_siCONT_1_roi102,15.551,100294,16.10509414468650
3269,136.41900554018700,66.62204962002140,HSS_siCONT_1_roi103,60.35,85859,6.272049620021360
3420,228.89829016231300,-3.677154128744300,HSS_siCONT_1_roi103,60.35,85859,-64.0271541287443
3433,202.2071002435740,23.37780348701040,HSS_siCONT_1_roi103,60.35,85859,-36.97219651298960
3503,149.13861938652600,30.47049972389600,HSS_siCONT_1_roi103,60.35,85859,-29.879500276104000
3506,154.6595629949160,25.93398440323310,HSS_siCONT_1_roi103,60.35,85859,-34.41601559676690
3535,133.48346501070900,26.055952567022100,HSS_siCONT_1_roi103,60.35,85859,-34.29404743297790
3545,110.98140466075200,36.50998315423650,HSS_siCONT_1_roi103,60.35,85859,-23.8400168457635
3550,186.48442129080800,19.57214682295960,HSS_siCONT_1_roi103,60.35,85859,-40.777853177040500
3553,146.8208866902600,17.915538328388300,HSS_siCONT_1_roi103,60.35,85859,-42.4344616716117
4980,193.65588966230800,4.4620188461050400,HSS_siCONT_1_roi104,15.581,186003,-11.118981153895000
5015,244.46566258407600,14.853438343618900,HSS_siCONT_1_roi104,15.581,186003,-0.7275616563810840
5100,132.6063387647780,26.916148187295600,HSS_siCONT_1_roi104,15.581,186003,11.3351481872956
5247,131.80300962085700,17.238997001216700,HSS_siCONT_1_roi104,15.581,186003,1.6579970012167000
5262,275.48721046616100,10.047110016998600,HSS_siCONT_1_roi104,15.581,186003,-5.5338899830014000
5273,140.22903737652200,0.8470197778086570,HSS_siCONT_1_roi104,15.581,186003,-14.733980222191300
5385,171.42910608033200,25.583638335493300,HSS_siCONT_1_roi104,15.581,186003,10.00263833549330
5396,172.64112068761700,18.6773103675714,HSS_siCONT_1_roi104,15.581,186003,3.096310367571410
5407,182.5868666885100,1.8763023055069100,HSS_siCONT_1_roi104,15.581,186003,-13.704697694493100
5437,277.1833346852540,26.931533780076100,HSS_siCONT_1_roi104,15.581,186003,11.350533780076100
5446,690.7884185710160,10.689357653461600,HSS_siCONT_1_roi104,15.581,186003,-4.891642346538380
5459,286.4271241937440,29.71489474793610,HSS_siCONT_1_roi104,15.581,186003,14.133894747936100
5474,114.47434252299300,30.39926172666870,HSS_siCONT_1_roi104,15.581,186003,14.818261726668700
5475,187.03069737535500,34.70224052502030,HSS_siCONT_1_roi104,15.581,186003,19.121240525020300
5478,214.00890204401900,23.352109154158000,HSS_siCONT_1_roi104,15.581,186003,7.771109154158010
5480,582.4597291054720,25.540496421621500,HSS_siCONT_1_roi104,15.581,186003,9.959496421621540
5481,144.84483988949900,29.93259273906000,HSS_siCONT_1_roi104,15.581,186003,14.351592739060000
5482,142.95227738832300,24.266039334816800,HSS_siCONT_1_roi104,15.581,186003,8.685039334816810
5483,125.4959387617770,18.666052178485300,HSS_siCONT_1_roi104,15.581,186003,3.085052178485310
5484,132.3533783623180,15.77700179105690,HSS_siCONT_1_roi104,15.581,186003,0.1960017910568870
5485,224.09707580572300,19.598959849452100,HSS_siCONT_1_roi104,15.581,186003,4.017959849452100
5487,833.4134961629110,5.421539850199130,HSS_siCONT_1_roi104,15.581,186003,-10.15946014980090
6444,122.38036401831800,33.31870686871900,HSS_siCONT_1_roi105,15.429,274233,17.88970686871900
6463,165.02981957564100,10.512914730908600,HSS_siCONT_1_roi105,15.429,274233,-4.91608526909144
6480,170.1603642701290,35.223422208468,HSS_siCONT_1_roi105,15.429,274233,19.794422208468000
6569,187.72047507647600,29.885494088809000,HSS_siCONT_1_roi105,15.429,274233,14.456494088809000
6661,277.3558525044420,31.775434244751900,HSS_siCONT_1_roi105,15.429,274233,16.34643424475190
6662,511.4127204746420,6.889849375436760,HSS_siCONT_1_roi105,15.429,274233,-8.539150624563250
6697,391.3919658233100,21.768935611535400,HSS_siCONT_1_roi105,15.429,274233,6.339935611535380
6710,111.97121924232900,12.681183213571400,HSS_siCONT_1_roi105,15.429,274233,-2.7478167864286000
6782,236.54868624725500,13.422143641095000,HSS_siCONT_1_roi105,15.429,274233,-2.0068563589050300
6790,274.8647091733580,16.40873377359860,HSS_siCONT_1_roi105,15.429,274233,0.979733773598582
6798,177.04831540769200,27.367444998681700,HSS_siCONT_1_roi105,15.429,274233,11.938444998681700
6855,120.4870483001530,18.581324671935500,HSS_siCONT_1_roi105,15.429,274233,3.152324671935520
6884,179.47214587046000,39.84615754248670,HSS_siCONT_1_roi105,15.429,274233,24.417157542486700
6901,179.92689633789200,16.044714780916300,HSS_siCONT_1_roi105,15.429,274233,0.6157147809163210
6919,112.7496542673820,8.702815885135340,HSS_siCONT_1_roi105,15.429,274233,-6.726184114864650
6923,204.44368059711300,4.314137007957450,HSS_siCONT_1_roi105,15.429,274233,-11.114862992042500
6928,124.50177913723900,46.559060495135000,HSS_siCONT_1_roi105,15.429,274233,31.130060495135000
6939,148.20509682364500,25.03708108890720,HSS_siCONT_1_roi105,15.429,274233,9.608081088907230
6941,183.49638765055200,37.26362762899210,HSS_siCONT_1_roi105,15.429,274233,21.834627628992100
6943,454.6515133275450,24.818218124171500,HSS_siCONT_1_roi105,15.429,274233,9.389218124171480
6944,268.4576482516870,33.69178975044070,HSS_siCONT_1_roi105,15.429,274233,18.262789750440700
6946,114.01278001269100,21.731711608276200,HSS_siCONT_1_roi105,15.429,274233,6.302711608276200
6947,146.4881661344260,23.9355748514345,HSS_siCONT_1_roi105,15.429,274233,8.506574851434490
6949,117.939897968381,18.091407300905900,HSS_siCONT_1_roi105,15.429,274233,2.6624073009059000
6950,168.1229774781530,57.799565584289400,HSS_siCONT_1_roi105,15.429,274233,42.37056558428940
6951,243.40664665825700,18.712671862473100,HSS_siCONT_1_roi105,15.429,274233,3.283671862473090
6952,268.5002264522730,13.332102081168200,HSS_siCONT_1_roi105,15.429,274233,-2.096897918831840
6953,135.7808667554340,24.70237537797140,HSS_siCONT_1_roi105,15.429,274233,9.27337537797139
6954,349.4902259000620,20.18068372055740,HSS_siCONT_1_roi105,15.429,274233,4.751683720557420
6956,348.87010600077100,24.80385087627900,HSS_siCONT_1_roi105,15.429,274233,9.374850876278960
1775,144.23009075806800,13.692022246465700,HSS_siCONT_1_roi106,31.757,65465,-18.064977753534300
1801,123.45072519766000,38.12667241832860,HSS_siCONT_1_roi106,31.757,65465,6.3696724183285600
1830,167.08046361170300,45.05350272215890,HSS_siCONT_1_roi106,31.757,65465,13.296502722158900
1862,400.0886993413160,38.58790652469900,HSS_siCONT_1_roi106,31.757,65465,6.8309065246990300
1863,297.49952960706600,26.01736340092860,HSS_siCONT_1_roi106,31.757,65465,-5.739636599071450
1867,259.81720211625700,29.01073513522480,HSS_siCONT_1_roi106,31.757,65465,-2.7462648647751600
1877,148.2554203568300,37.18097468531750,HSS_siCONT_1_roi107,30.062,66634,7.1189746853174800
1904,128.4607756124070,44.09110465587280,HSS_siCONT_1_roi107,30.062,66634,14.029104655872800
1909,146.4514163380380,24.74302206490490,HSS_siCONT_1_roi107,30.062,66634,-5.318977935095130
1916,128.4668894562920,50.007133790104200,HSS_siCONT_1_roi107,30.062,66634,19.94513379010420
1926,127.45919679264900,22.470336816853800,HSS_siCONT_1_roi107,30.062,66634,-7.591663183146180
2056,123.8591287154340,36.05106234355870,HSS_siCONT_1_roi107,30.062,66634,5.989062343558740
2067,178.05918159357400,32.1858371615531,HSS_siCONT_1_roi107,30.062,66634,2.123837161553100
2075,112.70749550048400,28.295542737407700,HSS_siCONT_1_roi107,30.062,66634,-1.766457262592350
1799,190.24188539367300,45.82532436830900,HSS_siCONT_1_roi108,35.17,47397,10.655324368309000
1882,161.07812958754300,44.844552077322800,HSS_siCONT_1_roi108,35.17,47397,9.674552077322770
1892,208.8014176215400,33.83973754105060,HSS_siCONT_1_roi108,35.17,47397,-1.33026245894942
1907,251.48404571610400,44.92770135152090,HSS_siCONT_1_roi108,35.17,47397,9.757701351520920
3155,192.4927504883350,73.33916774044580,HSS_siCONT_1_roi109,50.936,154250,22.40316774044580
3209,112.70739593918000,57.84254374177510,HSS_siCONT_1_roi109,50.936,154250,6.906543741775050
3214,148.98287653386600,48.93874742965220,HSS_siCONT_1_roi109,50.936,154250,-1.9972525703478100
3408,116.1515032364120,63.43191932941170,HSS_siCONT_1_roi109,50.936,154250,12.495919329411700
3417,126.5874158122750,45.4591948631178,HSS_siCONT_1_roi109,50.936,154250,-5.476805136882210
3440,130.95923838539500,-68.01057643003620,HSS_siCONT_1_roi109,50.936,154250,61.05342356996380
3454,124.84378711307800,49.32498014533730,HSS_siCONT_1_roi109,50.936,154250,-1.6110198546626900
3463,139.5004111893100,60.23279853053660,HSS_siCONT_1_roi109,50.936,154250,9.296798530536570
3464,334.0247533053480,72.91820035075730,HSS_siCONT_1_roi109,50.936,154250,21.98220035075720
3469,271.22563122103800,62.67587206644400,HSS_siCONT_1_roi109,50.936,154250,11.739872066444000
3472,191.48562481418200,54.292629150120100,HSS_siCONT_1_roi109,50.936,154250,3.356629150120140
3474,118.24057192328600,72.26965673202360,HSS_siCONT_1_roi109,50.936,154250,21.33365673202350
3477,130.49029371007200,73.580788342668,HSS_siCONT_1_roi109,50.936,154250,22.644788342668000
3478,203.49365767683000,65.44703369352240,HSS_siCONT_1_roi109,50.936,154250,14.51103369352240
3479,581.4867482505890,55.29627486335610,HSS_siCONT_1_roi109,50.936,154250,4.360274863356080
2983,124.30642542172000,73.90286954370610,HSS_siCONT_1_roi10,40.486,86450,33.41686954370600
3023,127.49354350119400,35.3903427009974,HSS_siCONT_1_roi10,40.486,86450,-5.095657299002600
3024,140.04537707733200,57.75315721244600,HSS_siCONT_1_roi10,40.486,86450,17.26715721244600
3025,490.05907015379500,35.27109175695230,HSS_siCONT_1_roi10,40.486,86450,-5.214908243047670
3032,252.98403559121100,37.12813198785320,HSS_siCONT_1_roi10,40.486,86450,-3.357868012146750
3033,484.7481577514800,41.575457435174100,HSS_siCONT_1_roi10,40.486,86450,1.089457435174070
3039,115.4826763548370,25.126979307577400,HSS_siCONT_1_roi10,40.486,86450,-15.35902069242260
3042,111.48365647660900,20.57594874473110,HSS_siCONT_1_roi10,40.486,86450,-19.910051255268900
3045,143.79335803601200,40.28842823675900,HSS_siCONT_1_roi10,40.486,86450,-0.1975717632410290
3047,168.04592605302700,58.77014738250320,HSS_siCONT_1_roi10,40.486,86450,18.284147382503200
