snakeID,length,theta,cell_name,cell_axis_angle,Cell_Area,theta_to_cell_axis
2868,27.91125057954402,24.508741559111776,HSS_siRhoA_2_roi0,50.576,62524,-26.067258440888224
2879,23.10893190272001,80.23743594029071,HSS_siRhoA_2_roi0,50.576,62524,29.661435940290716
2884,44.97690745592893,-34.90766269644534,HSS_siRhoA_2_roi0,50.576,62524,-85.48366269644535
2886,55.32996585611286,56.48256659109081,HSS_siRhoA_2_roi0,50.576,62524,5.906566591090808
2892,68.48142386756655,59.03771435372731,HSS_siRhoA_2_roi0,50.576,62524,8.461714353727302
2900,31.21200757063984,-74.07924537726338,HSS_siRhoA_2_roi0,50.576,62524,55.344754622736616
2905,27.810381341704776,59.702936968189505,HSS_siRhoA_2_roi0,50.576,62524,9.126936968189511
2911,110.12692978159563,55.89263305245352,HSS_siRhoA_2_roi0,50.576,62524,5.316633052453511
2913,27.94768009727873,45.72537109777148,HSS_siRhoA_2_roi0,50.576,62524,-4.850628902228522
2920,131.45860545420445,43.29773188339109,HSS_siRhoA_2_roi0,50.576,62524,-7.278268116608913
2924,111.42196699742996,73.06927145498689,HSS_siRhoA_2_roi0,50.576,62524,22.49327145498688
2927,24.05405455103893,47.56207888223693,HSS_siRhoA_2_roi0,50.576,62524,-3.013921117763062
2938,26.289496475598753,55.05315880470343,HSS_siRhoA_2_roi0,50.576,62524,4.477158804703436
2940,212.63979276590223,62.15692528514553,HSS_siRhoA_2_roi0,50.576,62524,11.580925285145526
2943,86.46208852595778,55.880298992192664,HSS_siRhoA_2_roi0,50.576,62524,5.304298992192656
2946,34.35497804919653,-42.59544288833641,HSS_siRhoA_2_roi0,50.576,62524,86.8285571116636
2947,22.33489841338214,-33.97098196257974,HSS_siRhoA_2_roi0,50.576,62524,-84.54698196257974
2951,132.90429143478292,51.084061451549175,HSS_siRhoA_2_roi0,50.576,62524,0.5080614515491675
2957,78.45596641814744,-7.051222206384855,HSS_siRhoA_2_roi0,50.576,62524,-57.62722220638486
2962,22.231468728669,56.019126896619625,HSS_siRhoA_2_roi0,50.576,62524,5.443126896619617
2966,34.554967367367304,-69.38675126279699,HSS_siRhoA_2_roi0,50.576,62524,60.037248737203015
2975,27.622190631731463,-3.0486800841366466,HSS_siRhoA_2_roi0,50.576,62524,-53.62468008413665
2984,32.495028166511624,64.6879518960631,HSS_siRhoA_2_roi0,50.576,62524,14.11195189606309
2989,108.2155776651646,64.38015289187135,HSS_siRhoA_2_roi0,50.576,62524,13.804152891871354
2993,51.04462360500758,30.59976467067087,HSS_siRhoA_2_roi0,50.576,62524,-19.97623532932913
2995,91.73841717595444,69.65381333881389,HSS_siRhoA_2_roi0,50.576,62524,19.077813338813883
2996,60.40277604543462,37.57879855912363,HSS_siRhoA_2_roi0,50.576,62524,-12.997201440876369
2997,56.958616191539875,64.604951276405,HSS_siRhoA_2_roi0,50.576,62524,14.028951276404996
3004,20.288270404715437,70.22942629751255,HSS_siRhoA_2_roi0,50.576,62524,19.65342629751254
3008,30.460750979370165,74.16207019627878,HSS_siRhoA_2_roi0,50.576,62524,23.58607019627877
3010,27.495343436699144,-81.73732613695474,HSS_siRhoA_2_roi0,50.576,62524,47.68667386304526
3015,25.345375473315492,-24.19251953189159,HSS_siRhoA_2_roi0,50.576,62524,-74.7685195318916
3016,30.11090364249858,35.34173995558137,HSS_siRhoA_2_roi0,50.576,62524,-15.234260044418631
3035,39.00008389749746,47.07728838459883,HSS_siRhoA_2_roi0,50.576,62524,-3.498711615401163
3036,27.498260436562912,51.40627172474709,HSS_siRhoA_2_roi0,50.576,62524,0.8302717247470923
3043,21.332498970531436,-66.90736896527187,HSS_siRhoA_2_roi0,50.576,62524,62.516631034728135
3044,108.42688993577192,53.01603953917447,HSS_siRhoA_2_roi0,50.576,62524,2.440039539174478
3058,20.380190713325952,77.16325795532646,HSS_siRhoA_2_roi0,50.576,62524,26.587257955326464
3059,73.66172123547028,38.3098933717939,HSS_siRhoA_2_roi0,50.576,62524,-12.266106628206105
3060,30.82571506620069,-49.834222200685794,HSS_siRhoA_2_roi0,50.576,62524,79.58977779931422
3061,51.45161201091751,28.977635922493175,HSS_siRhoA_2_roi0,50.576,62524,-21.59836407750683
3062,29.12266043382977,-3.640919224836024,HSS_siRhoA_2_roi0,50.576,62524,-54.216919224836026
3064,21.173565625612117,31.19863292733612,HSS_siRhoA_2_roi0,50.576,62524,-19.377367072663873
3066,28.187512594641134,-86.99882954680801,HSS_siRhoA_2_roi0,50.576,62524,42.42517045319198
3067,23.48872254001516,52.32156477072403,HSS_siRhoA_2_roi0,50.576,62524,1.7455647707240305
3068,48.27056388008224,65.76917215264204,HSS_siRhoA_2_roi0,50.576,62524,15.193172152642036
3069,20.950047028363173,-47.94845348743246,HSS_siRhoA_2_roi0,50.576,62524,81.47554651256755
3073,21.15526804886943,-62.97009955820788,HSS_siRhoA_2_roi0,50.576,62524,66.45390044179211
3076,25.45274349286204,52.944409581380384,HSS_siRhoA_2_roi0,50.576,62524,2.3684095813803765
3077,26.9517148829997,-8.590745211452122,HSS_siRhoA_2_roi0,50.576,62524,-59.16674521145213
3078,48.650150931324085,55.6782041984526,HSS_siRhoA_2_roi0,50.576,62524,5.102204198452597
