t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
2.6,0.012735,0.005812,0.001939,0.087349,0.008203,0.026709,0.073612,0.023785,0.022591,0.002464,0.000283,0.022218,0.023501,0.077898,0.042223,0.040952,0.040362,0.012896,0.049528,0.047165,0.016212,0.048313,0.051936,0.011216,0.004631,0.001291,0.007114,0.09399,0.023705,0.019501,0.079125,0.020743
2.7,0.012853,0.00632,0.001794,0.089282,0.007388,0.025736,0.0741,0.022551,0.022828,0.002768,0.000193,0.023937,0.022058,0.077712,0.043306,0.040493,0.039433,0.012609,0.049892,0.047837,0.015462,0.04799,0.050806,0.01255,0.005182,0.002009,0.006385,0.092897,0.024809,0.018548,0.078481,0.021789
2.8,0.013408,0.006058,0.001506,0.090654,0.007667,0.024373,0.076375,0.021618,0.021749,0.003428,0.000166,0.024046,0.020974,0.078714,0.044371,0.040104,0.038096,0.012585,0.050851,0.047314,0.01505,0.049255,0.048381,0.013156,0.004676,0.002108,0.006207,0.093027,0.024758,0.01778,0.07906,0.022485
2.9,0.012971,0.0051,0.001012,0.091487,0.00797,0.02373,0.077484,0.021413,0.021803,0.003064,0.000388,0.0241,0.021723,0.077688,0.04414,0.038122,0.040673,0.013114,0.05058,0.046959,0.015147,0.050497,0.048167,0.012565,0.003747,0.002149,0.006185,0.093687,0.024079,0.018504,0.079544,0.022204
3.0,0.012932,0.005055,0.001627,0.09327,0.006607,0.022696,0.077139,0.021977,0.021629,0.003149,0.000583,0.02245,0.023676,0.077191,0.041583,0.039101,0.042167,0.01352,0.051915,0.04598,0.014386,0.049892,0.048565,0.012811,0.003827,0.001764,0.006684,0.093033,0.024618,0.018569,0.079766,0.021838
3.1,0.013228,0.00558,0.001444,0.093096,0.005857,0.023804,0.078168,0.021776,0.020275,0.002786,0.000558,0.023572,0.023767,0.076003,0.042328,0.04127,0.039616,0.013607,0.052591,0.045697,0.013904,0.050878,0.047469,0.012624,0.003536,0.001588,0.006737,0.093256,0.02452,0.018739,0.080721,0.021004
3.2,0.013653,0.00535,0.001738,0.093212,0.006256,0.022993,0.079647,0.020839,0.019964,0.002616,0.000221,0.023781,0.022436,0.077461,0.040777,0.040994,0.041613,0.013451,0.053063,0.0457,0.013586,0.050364,0.04717,0.013013,0.003877,0.00161,0.006965,0.093179,0.024345,0.018385,0.078965,0.022774
3.3,0.013435,0.005118,0.002002,0.091846,0.007106,0.023246,0.078416,0.020579,0.021687,0.00254,0.000555,0.023465,0.022693,0.077187,0.041328,0.039791,0.042342,0.013951,0.052318,0.046873,0.012657,0.050475,0.046908,0.013382,0.004017,0.001618,0.006257,0.092573,0.025653,0.017967,0.08072,0.021296
3.4,0.013965,0.00526,0.0019,0.091523,0.007256,0.02352,0.078333,0.021225,0.020981,0.002986,0.000461,0.024383,0.02303,0.076026,0.043329,0.039353,0.040332,0.014312,0.05251,0.04796,0.011018,0.05002,0.046968,0.013247,0.003944,0.001181,0.006477,0.09361,0.024832,0.01772,0.080653,0.021683
3.5,0.013675,0.005971,0.002044,0.090941,0.008013,0.023201,0.078267,0.021154,0.020409,0.002636,0.000255,0.022904,0.022619,0.078122,0.04252,0.040402,0.040443,0.014247,0.052012,0.047743,0.011798,0.049695,0.047186,0.013643,0.004383,0.001545,0.00728,0.092858,0.024418,0.018508,0.08001,0.021099
3.6,0.013415,0.005835,0.001905,0.089617,0.008851,0.023827,0.077869,0.020632,0.021463,0.002592,0.000428,0.022408,0.022653,0.078411,0.041986,0.040585,0.040837,0.014607,0.05077,0.048134,0.012288,0.049529,0.047706,0.013551,0.004132,0.001784,0.007309,0.092241,0.024765,0.019692,0.08028,0.019896
3.7,0.01307,0.005489,0.001519,0.089237,0.008603,0.024841,0.078729,0.020524,0.021059,0.002354,0.000638,0.02328,0.023365,0.076617,0.040588,0.042578,0.04048,0.014582,0.049671,0.049224,0.012324,0.050158,0.048038,0.012934,0.003629,0.002057,0.007363,0.091131,0.025549,0.020102,0.080237,0.020032
3.8,0.012484,0.005727,0.0011,0.089533,0.008544,0.025024,0.078153,0.022149,0.019771,0.001821,0.000571,0.023876,0.023793,0.07566,0.039642,0.043135,0.041402,0.014637,0.048561,0.05007,0.012532,0.050986,0.049145,0.011585,0.003447,0.00155,0.007593,0.091043,0.025914,0.020587,0.08079,0.019176
3.9,0.011202,0.004868,0.001378,0.087947,0.007341,0.027534,0.079589,0.020971,0.020372,0.001829,0.000271,0.022982,0.024981,0.075665,0.039306,0.044037,0.040828,0.013868,0.048748,0.051238,0.011946,0.051776,0.04902,0.012201,0.004024,0.001744,0.007359,0.091614,0.025383,0.019856,0.080056,0.020064
