t,DSP,TJP1,JCAD,RhoA,RhoC,delta
7.4,1.0,1.0,1.0,0.805231,0.8130580000000001,0.007827000000000028
7.5,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.815515,0.812726,-0.0027890000000000414
7.6,1.0,1.0,1.0,0.810996,0.8113060000000001,0.00031000000000003247
7.7,1.0,1.0,1.0,0.802597,0.8087489999999999,0.006151999999999935
7.8,1.0,1.0,1.0,0.8022170000000001,0.810787,0.008569999999999967
7.9,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.8071,0.81198,0.0048799999999999955
8.0,0.999999,0.999999,0.999999,0.8136369999999999,0.812113,-0.0015239999999999698
8.1,1.0,1.0,1.0,0.81508,0.811046,-0.004033999999999982
8.2,1.0,1.0,1.0,0.8056639999999999,0.8109919999999999,0.005327999999999999
8.3,1.0,1.0,1.0,0.800179,0.8166410000000001,0.016462000000000088
8.4,1.0,1.0,1.0,0.8156990000000001,0.8209380000000001,0.005238999999999994
8.5,1.0,1.0,1.0,0.813844,0.817091,0.003247
8.6,1.0,1.0,1.0,0.8107120000000001,0.809544,-0.0011680000000000579
8.7,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.815377,0.8120890000000001,-0.0032879999999999576
8.8,1.0,1.0,1.0,0.802879,0.8110930000000001,0.008214000000000055
8.9,0.9999989999999999,0.9999989999999999,0.9999989999999999,0.802292,0.8083039999999999,0.006011999999999906
9.0,1.0,1.0,1.0,0.8069970000000001,0.81989,0.012892999999999932
9.1,1.0,1.0,1.0,0.81483,0.809272,-0.005558000000000063
9.2,1.000001,1.000001,1.000001,0.8104549999999999,0.812823,0.0023680000000000367
9.3,1.0,1.0,1.0,0.806732,0.8129580000000001,0.006226000000000065
9.4,1.0,1.0,1.0,0.802852,0.8081740000000001,0.005322000000000049
9.5,0.999999,0.999999,0.999999,0.8083309999999999,0.803245,-0.005085999999999924
9.6,1.0,1.0,1.0,0.812879,0.8039430000000001,-0.008935999999999944
9.7,1.0,1.0,1.0,0.808835,0.8066070000000001,-0.0022279999999998967
9.8,1.0,1.0,1.0,0.805045,0.81034,0.005294999999999939
9.9,1.0,1.0,1.0,0.813912,0.807883,-0.006028999999999951
10.0,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.810395,0.809601,-0.0007939999999999614
10.1,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.80611,0.808613,0.002503000000000033
10.2,1.0,1.0,1.0,0.802921,0.812708,0.00978699999999999
10.3,1.000001,1.000001,1.000001,0.8049609999999999,0.8132469999999999,0.008286000000000016
10.4,0.999999,0.999999,0.999999,0.8058179999999999,0.815064,0.009246000000000087
10.5,1.0,1.0,1.0,0.805471,0.811853,0.006381999999999999
10.6,1.0,1.0,1.0,0.805902,0.807135,0.0012330000000000396
10.7,1.0,1.0,1.0,0.807715,0.8022159999999999,-0.005499000000000032
10.8,1.0,1.0,1.0,0.8101649999999999,0.809279,-0.0008859999999999424
10.9,1.0,1.0,1.0,0.810433,0.809496,-0.0009369999999999656
11.0,1.0,1.0,1.0,0.812331,0.8015100000000001,-0.01082099999999997
11.1,1.0,1.0,1.0,0.8163499999999999,0.8035319999999999,-0.012817999999999996
11.2,1.0,1.0,1.0,0.815349,0.809914,-0.005434999999999968
11.3,1.0,1.0,1.0,0.810868,0.808805,-0.002063000000000037
11.4,0.999999,0.999999,0.999999,0.805831,0.807472,0.0016410000000000036
11.5,1.0,1.0,1.0,0.8029930000000001,0.8035190000000001,0.0005260000000000264
11.6,1.0,1.0,1.0,0.8058400000000001,0.812111,0.0062709999999999155
11.7,1.0,1.0,1.0,0.8101240000000001,0.811772,0.0016479999999999828
11.8,0.999999,0.999999,0.999999,0.817251,0.807483,-0.009767999999999999
11.9,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.824454,0.798287,-0.02616700000000005
12.0,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.814982,0.7937209999999999,-0.021261000000000085
12.1,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.810824,0.7973110000000001,-0.013512999999999886
12.2,1.0,1.0,1.0,0.8129,0.812503,-0.0003969999999999807
12.3,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.8206640000000001,0.807945,-0.012719000000000036
12.4,1.0,1.0,1.0,0.8099970000000001,0.806099,-0.003898000000000068
12.5,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.811486,0.804054,-0.007431999999999994
12.6,1.0,1.0,1.0,0.8087249999999999,0.807596,-0.0011289999999999356
12.7,1.0,1.0,1.0,0.812457,0.8061550000000001,-0.006301999999999919
12.8,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.8122780000000001,0.802787,-0.009491000000000027
12.9,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.816279,0.80028,-0.015998999999999985
13.0,0.999999,0.999999,0.999999,0.8126720000000001,0.806172,-0.006500000000000061
13.1,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.809445,0.808794,-0.0006509999999999572
13.2,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.808525,0.814839,0.006313999999999931
13.3,0.999999,0.999999,0.999999,0.807125,0.8143309999999999,0.007205999999999935
13.4,1.0,1.0,1.0,0.8015129999999999,0.811527,0.010014000000000078
13.5,1.0,1.0,1.0,0.80718,0.805479,-0.0017010000000000636
13.6,1.0,1.0,1.0,0.8134899999999999,0.799523,-0.013966999999999952
13.7,0.999999,0.999999,0.999999,0.817159,0.804259,-0.012900000000000023
13.8,1.0,1.0,1.0,0.813223,0.803706,-0.009516999999999998
13.9,1.0,1.0,1.0,0.8024180000000001,0.808216,0.00579799999999997
14.0,1.0,1.0,1.0,0.8009729999999999,0.818287,0.01731400000000005
14.1,1.0,1.0,1.0,0.808277,0.816729,0.008452000000000015
14.2,1.0,1.0,1.0,0.806656,0.8134480000000001,0.00679200000000002
14.3,1.0,1.0,1.0,0.815345,0.8168479999999999,0.001502999999999921
14.4,1.000001,1.000001,1.000001,0.817639,0.8125479999999999,-0.005091000000000068
14.5,1.0,1.0,1.0,0.8098219999999999,0.80769,-0.0021319999999999117
14.6,1.0,1.0,1.0,0.807219,0.809322,0.002102999999999966
14.7,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.807055,0.813109,0.006054000000000004
14.8,1.0,1.0,1.0,0.811029,0.810157,-0.0008719999999999839
14.9,0.999999,0.999999,0.999999,0.80894,0.815376,0.006435999999999997
15.0,0.999999,0.999999,0.999999,0.8088949999999999,0.8127219999999999,0.003827000000000025
15.1,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.813897,0.801893,-0.012004000000000015
15.2,1.0,1.0,1.0,0.814351,0.802629,-0.01172200000000001
15.3,1.0,1.0,1.0,0.811259,0.8076110000000001,-0.0036479999999998736
15.4,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.8109219999999999,0.8059339999999999,-0.0049879999999999924
15.5,1.0,1.0,1.0,0.8100900000000001,0.8080370000000001,-0.0020529999999999715
15.6,1.0,1.0,1.0,0.807929,0.8078380000000001,-9.099999999995223e-05
15.7,1.0,1.0,1.0,0.804835,0.8097639999999999,0.004928999999999961
15.8,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.801674,0.807982,0.00630799999999998
15.9,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.807975,0.802203,-0.005771999999999999
16.0,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.819134,0.802601,-0.01653300000000002
16.1,1.0,1.0,1.0,0.809478,0.809763,0.0002849999999999797
16.2,1.0,1.0,1.0,0.8072490000000001,0.809807,0.002557999999999949
16.3,1.0,1.0,1.0,0.806929,0.8075380000000001,0.0006090000000000817
16.4,1.0,1.0,1.0,0.8142780000000001,0.807945,-0.006333000000000033
16.5,1.0,1.0,1.0,0.809322,0.8039149999999999,-0.005407000000000051
16.6,1.0,1.0,1.0,0.8102069999999999,0.802387,-0.007819999999999938
16.7,1.0,1.0,1.0,0.8060449999999999,0.8024549999999999,-0.003589999999999982
16.8,1.0,1.0,1.0,0.807726,0.803852,-0.003874000000000044
16.9,1.0,1.0,1.0,0.8061510000000001,0.810011,0.0038599999999999746
17.0,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.802685,0.807477,0.0047920000000000185
17.1,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.808694,0.8063720000000001,-0.0023219999999999352
17.2,1.0,1.0,1.0,0.812253,0.8123880000000001,0.00013500000000010726
17.3,1.0,1.0,1.0,0.810244,0.816675,0.0064310000000000755
17.4,1.000001,1.000001,1.000001,0.809135,0.81477,0.005634999999999946
17.5,1.0,1.0,1.0,0.8108810000000001,0.811694,0.0008129999999999526
17.6,1.0,1.0,1.0,0.809518,0.816165,0.0066470000000000695
17.7,1.000001,1.000001,1.000001,0.805461,0.813769,0.008307999999999982
17.8,1.000001,1.000001,1.000001,0.798192,0.806662,0.008469999999999978
17.9,1.0,1.0,1.0,0.801288,0.812917,0.011629
18.0,1.0,1.0,1.0,0.811687,0.8112,-0.0004870000000000152
18.1,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.812317,0.803643,-0.00867399999999996
18.2,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.811766,0.8060229999999999,-0.005743000000000054
18.3,1.0,1.0,1.0,0.810122,0.810308,0.00018600000000001948
18.4,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.806192,0.814274,0.008082000000000034
18.5,1.0,1.0,1.0,0.8084389999999999,0.809472,0.0010330000000000616
18.6,1.000001,1.000001,1.000001,0.810106,0.799603,-0.01050300000000004
18.7,1.000001,1.000001,1.000001,0.8106599999999999,0.803686,-0.006973999999999925
18.8,1.0,1.0,1.0,0.808494,0.8052060000000001,-0.0032879999999999576
18.9,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.8099230000000001,0.8083290000000001,-0.0015939999999999843
19.0,1.0,1.0,1.0,0.804765,0.80504,0.0002750000000000252
19.1,1.000001,1.000001,1.000001,0.806577,0.8093899999999999,0.0028129999999999544
19.2,1.0,1.0,1.0,0.8062860000000001,0.806436,0.00014999999999998348
19.3,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.8044990000000001,0.804482,-1.7000000000044757e-05
19.4,1.0,1.0,1.0,0.802203,0.808773,0.006569999999999965
19.5,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.8058890000000001,0.806284,0.0003949999999999232
19.6,1.0,1.0,1.0,0.807225,0.815062,0.007836999999999983
19.7,1.0,1.0,1.0,0.805596,0.812539,0.0069430000000000325
19.8,1.0,1.0,1.0,0.811408,0.8106070000000001,-0.0008009999999999406
19.9,1.000001,1.000001,1.000001,0.808094,0.8021619999999999,-0.005932000000000048
20.0,1.0,1.0,1.0,0.814261,0.799003,-0.015257999999999994
20.1,1.0,1.0,1.0,0.8142419999999999,0.8071759999999999,-0.007066000000000017
20.2,1.0,1.0,1.0,0.8089999999999999,0.809439,0.0004390000000000782
20.3,1.0,1.0,1.0,0.809027,0.816511,0.007483999999999935
20.4,1.0,1.0,1.0,0.814506,0.814314,-0.00019199999999996997
20.5,1.0,1.0,1.0,0.811373,0.8078420000000001,-0.003530999999999951
20.6,1.0,1.0,1.0,0.810344,0.815315,0.004971000000000059
20.7,1.0,1.0,1.0,0.802919,0.813389,0.01046999999999998
20.8,1.0,1.0,1.0,0.8073459999999999,0.808407,0.0010610000000000896
20.9,1.0,1.0,1.0,0.812036,0.8112469999999999,-0.0007890000000000397
21.0,1.0,1.0,1.0,0.8080470000000001,0.8095100000000001,0.001462999999999992
21.1,1.0,1.0,1.0,0.804768,0.8157760000000001,0.011008000000000018
21.2,1.0,1.0,1.0,0.805385,0.811037,0.00565199999999999
21.3,1.0,1.0,1.0,0.808152,0.813642,0.005489999999999995
21.4,1.0,1.0,1.0,0.809127,0.8130580000000001,0.003931000000000018
21.5,0.999999,0.999999,0.999999,0.811931,0.8058879999999999,-0.006043000000000021
21.6,1.0,1.0,1.0,0.809924,0.809965,4.100000000006876e-05
21.7,1.0,1.0,1.0,0.8029599999999999,0.8102959999999999,0.007336000000000009
21.8,1.0,1.0,1.0,0.7987280000000001,0.8122590000000001,0.01353099999999996
21.9,1.0,1.0,1.0,0.802448,0.810122,0.007673999999999959
22.0,1.0,1.0,1.0,0.802863,0.811233,0.008369999999999989
22.1,0.999999,0.999999,0.999999,0.805239,0.813647,0.008407999999999971
22.2,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.8089500000000001,0.811135,0.0021849999999999925
22.3,1.0,1.0,1.0,0.8065340000000001,0.804403,-0.002131000000000105
22.4,1.0,1.0,1.0,0.811525,0.8003180000000001,-0.011206999999999967
22.5,0.999999,0.999999,0.999999,0.80995,0.804935,-0.005014999999999992
22.6,1.0,1.0,1.0,0.805037,0.8082720000000001,0.003235000000000099
22.7,1.0,1.0,1.0,0.8087819999999999,0.803466,-0.005315999999999876
22.8,1.0,1.0,1.0,0.8084290000000001,0.801149,-0.007280000000000064
22.9,1.0,1.0,1.0,0.813126,0.801098,-0.012028000000000039
23.0,1.0,1.0,1.0,0.80901,0.806094,-0.0029160000000000297
23.1,1.0,1.0,1.0,0.8089029999999999,0.808951,4.8000000000048004e-05
23.2,1.0,1.0,1.0,0.810605,0.810305,-0.00029999999999996696
23.3,1.0,1.0,1.0,0.8093670000000001,0.805208,-0.004159000000000024
23.4,0.999999,0.999999,0.999999,0.8000609999999999,0.805514,0.005453000000000041
23.5,1.000001,1.000001,1.000001,0.8051780000000001,0.808042,0.0028639999999999777
23.6,1.0,1.0,1.0,0.8050949999999999,0.809456,0.004361000000000059
23.7,1.0,1.0,1.0,0.80551,0.813757,0.008247000000000004
23.8,1.0,1.0,1.0,0.804095,0.8144450000000001,0.010350000000000081
23.9,1.0,1.0,1.0,0.807691,0.818012,0.010320999999999914
24.0,1.0,1.0,1.0,0.812255,0.813161,0.0009060000000000734
24.1,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.814319,0.808691,-0.005627999999999966
24.2,1.000001,1.000001,1.000001,0.808708,0.818885,0.010176999999999992
24.3,1.0,1.0,1.0,0.803774,0.821314,0.01754
24.4,0.999999,0.999999,0.999999,0.8075600000000001,0.817275,0.009714999999999918
24.5,1.0,1.0,1.0,0.8069339999999999,0.8167169999999999,0.009782999999999986
24.6,1.000001,1.000001,1.000001,0.8110729999999999,0.811167,9.40000000000385e-05
24.7,1.0,1.0,1.0,0.808423,0.804888,-0.003534999999999955
24.8,1.0,1.0,1.0,0.807942,0.805428,-0.0025140000000000162
24.9,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.809667,0.805741,-0.003925999999999985
25.0,1.000001,1.000001,1.000001,0.8077369999999999,0.805411,-0.0023259999999999392
25.1,1.000001,1.000001,1.000001,0.807001,0.8102,0.003199000000000063
25.2,0.999999,0.999999,0.999999,0.806662,0.807281,0.0006190000000000362
25.3,1.0,1.0,1.0,0.805268,0.809207,0.003939000000000026
25.4,1.0,1.0,1.0,0.8040849999999999,0.813319,0.009234000000000075
25.5,1.0,1.0,1.0,0.804888,0.8107380000000001,0.005850000000000022
25.6,1.0,1.0,1.0,0.8072360000000001,0.814659,0.007422999999999957
25.7,0.999999,0.999999,0.999999,0.8051619999999999,0.810757,0.005595000000000017
25.8,1.0,1.0,1.0,0.8071480000000001,0.809836,0.0026879999999999127
25.9,1.000001,1.000001,1.000001,0.799002,0.8079129999999999,0.008910999999999891
26.0,0.999999,0.999999,0.999999,0.80464,0.8139219999999999,0.009281999999999901
26.1,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.811026,0.811252,0.00022599999999994846
26.2,1.0,1.0,1.0,0.810708,0.807824,-0.0028839999999999977
26.3,1.0,1.0,1.0,0.812167,0.802306,-0.009861000000000009
26.4,0.999999,0.999999,0.999999,0.8151069999999999,0.81036,-0.004746999999999946
26.5,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.8140580000000001,0.813017,-0.0010410000000000696
26.6,0.999999,0.999999,0.999999,0.816053,0.809886,-0.0061670000000000336
26.7,1.0,1.0,1.0,0.807782,0.809017,0.0012349999999999861
26.8,1.0,1.0,1.0,0.812064,0.807971,-0.004093000000000013
26.9,1.0,1.0,1.0,0.813182,0.807036,-0.006145999999999985
27.0,1.0,1.0,1.0,0.814038,0.802636,-0.011402000000000023
27.1,0.999999,0.999999,0.999999,0.812956,0.80382,-0.009136000000000033
27.2,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.806647,0.802792,-0.003855000000000053
27.3,0.999999,0.999999,0.999999,0.805439,0.811769,0.006329999999999947
27.4,1.0,1.0,1.0,0.808298,0.807922,-0.00037599999999993194
27.5,1.0,1.0,1.0,0.815537,0.810109,-0.005427999999999988
27.6,0.999999,0.999999,0.999999,0.8142929999999999,0.8134969999999999,-0.0007960000000000189
27.7,1.0,1.0,1.0,0.814806,0.813906,-0.0009000000000000119
27.8,1.0,1.0,1.0,0.817334,0.808984,-0.008349999999999969
27.9,0.999999,0.999999,0.999999,0.8123549999999999,0.810982,-0.0013729999999999576
28.0,0.999999,0.999999,0.999999,0.81464,0.804801,-0.009839000000000042
28.1,1.0,1.0,1.0,0.808573,0.8015070000000001,-0.007065999999999906
28.2,1.0,1.0,1.0,0.804502,0.806184,0.0016819999999999613
28.3,1.0,1.0,1.0,0.8127190000000001,0.8099160000000001,-0.002803
28.4,1.0,1.0,1.0,0.813784,0.8074089999999999,-0.0063750000000000195
28.5,1.0,1.0,1.0,0.813951,0.8090569999999999,-0.004894000000000065
28.6,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.8136319999999999,0.8157719999999999,0.0021400000000000308
28.7,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.8149200000000001,0.807018,-0.007902000000000076
28.8,0.999999,0.999999,0.999999,0.808862,0.806654,-0.0022079999999999878
28.9,1.0,1.0,1.0,0.803322,0.806566,0.0032440000000000246
29.0,1.000001,1.000001,1.000001,0.807175,0.81053,0.003354999999999997
29.1,1.000001,1.000001,1.000001,0.804649,0.8136209999999999,0.00897199999999998
29.2,1.0,1.0,1.0,0.813622,0.802721,-0.010900999999999939
29.3,1.0,1.0,1.0,0.809977,0.81262,0.002643000000000062
29.4,0.999999,0.999999,0.999999,0.807538,0.808372,0.0008340000000000014
29.5,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.8079850000000001,0.807288,-0.0006970000000000587
29.6,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.8085239999999999,0.803638,-0.004885999999999946
29.7,1.000001,1.000001,1.000001,0.8035669999999999,0.8101079999999999,0.006541000000000019
29.8,1.0,1.0,1.0,0.809273,0.815597,0.006323999999999996
29.9,1.0,1.0,1.0,0.8084990000000001,0.8154170000000001,0.00691799999999998
