t,DSP,TJP1,JCAD,RhoA,RhoC,delta
7.5,0.0,0.999999,0.0,0.32652499999999995,0.7860509999999999,0.459526
7.6,0.0,0.999999,0.0,0.336537,0.7855869999999999,0.44904999999999995
7.7,0.0,1.0,0.0,0.34173600000000004,0.789087,0.44735099999999994
7.8,0.0,1.0,0.0,0.34594,0.789822,0.443882
7.9,0.0,0.999999,0.0,0.34152899999999997,0.787652,0.44612300000000005
8.0,0.0,1.000001,0.0,0.33634,0.7864369999999999,0.45009699999999997
8.1,0.0,1.0,0.0,0.335059,0.78847,0.453411
8.2,0.0,0.9999990000000001,0.0,0.334622,0.787782,0.45316
8.3,0.0,0.9999990000000001,0.0,0.342563,0.78595,0.44338700000000003
8.4,0.0,1.0,0.0,0.338497,0.787568,0.44907100000000005
8.5,0.0,1.0,0.0,0.34194199999999997,0.7926139999999999,0.45067199999999996
8.6,0.0,1.0,0.0,0.34475500000000003,0.7870170000000001,0.44226200000000004
8.7,0.0,1.0000010000000001,0.0,0.34075900000000003,0.7935190000000001,0.45276000000000005
8.8,0.0,0.9999990000000001,0.0,0.33541,0.7931010000000001,0.45769100000000007
8.9,0.0,0.999999,0.0,0.337638,0.789418,0.45177999999999996
9.0,0.0,1.0,0.0,0.34081,0.788219,0.447409
9.1,0.0,1.0,0.0,0.34461200000000003,0.7875,0.44288799999999995
9.2,0.0,1.0,0.0,0.341792,0.7910619999999999,0.44926999999999995
9.3,0.0,1.0,0.0,0.341801,0.788794,0.446993
9.4,0.0,1.0,0.0,0.34124699999999997,0.7871119999999999,0.44586499999999996
9.5,0.0,1.0,0.0,0.336856,0.78889,0.452034
9.6,0.0,1.0,0.0,0.339751,0.788818,0.449067
9.7,0.0,0.999999,0.0,0.342213,0.795126,0.452913
9.8,0.0,1.0,0.0,0.338827,0.789576,0.45074899999999996
9.9,0.0,1.0000010000000001,0.0,0.338581,0.788861,0.45028
10.0,0.0,0.9999990000000001,0.0,0.338571,0.790772,0.452201
10.1,0.0,1.0,0.0,0.335547,0.789991,0.454444
10.2,0.0,1.000001,0.0,0.333249,0.790913,0.45766399999999996
10.3,0.0,1.0,0.0,0.33189500000000005,0.793229,0.4613339999999999
10.4,0.0,1.0000010000000001,0.0,0.330795,0.7911710000000001,0.46037600000000006
10.5,0.0,1.0,0.0,0.331596,0.788888,0.45729200000000003
10.6,0.0,0.999999,0.0,0.33072199999999996,0.788492,0.45777
10.7,0.0,0.999999,0.0,0.32909299999999997,0.78596,0.456867
10.8,0.0,1.0,0.0,0.331969,0.791352,0.45938300000000004
