t,DSP,TJP1,JCAD,RhoA,RhoC,delta
15.3,0.0,1.0,1.0,0.252902,0.927968,0.6750659999999999
15.4,0.0,1.000001,1.000001,0.250921,0.930985,0.680064
15.5,0.0,1.0,1.0,0.243998,0.9308460000000001,0.6868480000000001
15.6,0.0,1.0,1.0,0.249977,0.926255,0.676278
15.7,0.0,1.0,1.0,0.249345,0.9278500000000001,0.678505
15.8,0.0,1.0,1.0,0.253216,0.928339,0.675123
15.9,0.0,1.0,1.0,0.25257999999999997,0.927074,0.6744939999999999
16.0,0.0,1.0,1.0,0.25107,0.930424,0.679354
16.1,0.0,1.0,1.0,0.24856,0.927916,0.679356
16.2,0.0,0.999999,0.999999,0.253763,0.921137,0.6673739999999999
16.3,0.0,0.999999,0.999999,0.25479599999999997,0.925361,0.6705650000000001
16.4,0.0,0.999999,0.999999,0.25648099999999996,0.923951,0.66747
16.5,0.0,1.0,1.0,0.260083,0.92526,0.6651769999999999
16.6,0.0,1.0,1.0,0.254874,0.929376,0.6745019999999999
16.7,0.0,0.999999,0.999999,0.251451,0.9287799999999999,0.677329
16.8,0.0,1.0000010000000001,1.0000010000000001,0.24729,0.927741,0.680451
16.9,0.0,1.0,1.0,0.244862,0.927992,0.68313
17.0,0.0,0.999999,0.999999,0.247168,0.928009,0.680841
17.1,0.0,1.0,1.0,0.251926,0.928103,0.676177
17.2,0.0,1.0,1.0,0.253532,0.925222,0.67169
17.3,0.0,1.0000010000000001,1.0000010000000001,0.249771,0.927957,0.6781860000000001
17.4,0.0,0.999999,0.999999,0.255063,0.925805,0.670742
17.5,0.0,0.999999,0.999999,0.255761,0.926898,0.671137
17.6,0.0,1.0,1.0,0.256349,0.928076,0.671727
17.7,0.0,1.0,1.0,0.257822,0.926566,0.668744
17.8,0.0,1.0,1.0,0.257102,0.926201,0.6690990000000001
17.9,0.0,1.0,1.0,0.253633,0.928925,0.675292
18.0,0.0,1.0,1.0,0.25168,0.9267000000000001,0.6750200000000001
18.1,0.0,1.0,1.0,0.255031,0.9254220000000001,0.6703910000000001
18.2,0.0,1.0000010000000001,1.0000010000000001,0.264506,0.9194060000000001,0.6549
18.3,0.0,1.0,1.0,0.264548,0.923755,0.659207
18.4,0.0,1.0,1.0,0.259256,0.924771,0.6655150000000001
18.5,0.0,1.0,1.0,0.25929199999999997,0.927122,0.66783
18.6,0.0,1.0,1.0,0.26118199999999997,0.927351,0.666169
18.7,0.0,1.0,1.0,0.253602,0.9287569999999999,0.675155
18.8,0.0,1.0,1.0,0.250131,0.9267770000000001,0.6766460000000001
18.9,0.0,1.0,1.0,0.252953,0.923582,0.670629
19.0,0.0,1.0,1.0,0.257054,0.9253560000000001,0.6683020000000001
19.1,0.0,1.0,1.0,0.258515,0.925762,0.6672469999999999
19.2,0.0,1.0000010000000001,1.0000010000000001,0.255002,0.928056,0.673054
19.3,0.0,1.0,1.0,0.25640599999999997,0.9211879999999999,0.664782
19.4,0.0,1.0,1.0,0.265025,0.9236249999999999,0.6585999999999999
19.5,0.0,1.0,1.0,0.261456,0.920354,0.658898
19.6,0.0,1.000001,1.000001,0.257738,0.920877,0.6631389999999999
19.7,0.0,0.999999,0.999999,0.256933,0.9237070000000001,0.666774
19.8,0.0,1.0,1.0,0.252286,0.928017,0.675731
19.9,0.0,1.0,1.0,0.256528,0.926304,0.669776
20.0,0.0,0.999999,0.999999,0.256592,0.9247099999999999,0.668118
20.1,0.0,1.000001,1.000001,0.260656,0.921669,0.661013
20.2,0.0,0.999999,0.999999,0.253341,0.924161,0.67082
20.3,0.0,1.0000010000000001,1.0000010000000001,0.252968,0.92834,0.6753720000000001
20.4,0.0,1.0,1.0,0.24903999999999998,0.9264840000000001,0.6774440000000002
20.5,0.0,1.0,1.0,0.255864,0.9247540000000001,0.6688900000000001
20.6,0.0,0.9999990000000001,0.9999990000000001,0.258034,0.925664,0.6676300000000001
20.7,0.0,1.000001,1.000001,0.25261100000000003,0.9209849999999999,0.6683739999999999
20.8,0.0,1.0,1.0,0.251235,0.924634,0.673399
20.9,0.0,1.0,1.0,0.252169,0.9250459999999999,0.672877
21.0,0.0,1.0000010000000001,1.0000010000000001,0.247795,0.932065,0.68427
21.1,0.0,1.0,1.0,0.251507,0.933611,0.682104
21.2,0.0,0.9999989999999999,0.9999989999999999,0.25888300000000003,0.930447,0.671564
21.3,0.0,0.9999990000000001,0.9999990000000001,0.259528,0.9261349999999999,0.666607
21.4,0.0,1.0,1.0,0.254224,0.9283589999999999,0.6741349999999999
21.5,0.0,0.9999990000000001,0.9999990000000001,0.249948,0.92666,0.676712
21.6,0.0,1.0,1.0,0.25001,0.924505,0.6744950000000001
21.7,0.0,1.0,1.0,0.250347,0.928677,0.67833
21.8,0.0,0.9999999999999999,0.9999999999999999,0.25348499999999996,0.9238789999999999,0.6703939999999999
21.9,0.0,0.9999990000000001,0.9999990000000001,0.250247,0.929781,0.679534
22.0,0.0,1.0000010000000001,1.0000010000000001,0.24935500000000002,0.932154,0.682799
22.1,0.0,1.0,1.0,0.250778,0.9277259999999999,0.6769479999999999
22.2,0.0,1.000001,1.000001,0.250313,0.9324279999999999,0.6821149999999999
22.3,0.0,1.0,1.0,0.253021,0.928609,0.6755880000000001
22.4,0.0,1.0,1.0,0.25215299999999996,0.929798,0.677645
22.5,0.0,1.0,1.0,0.25483,0.925388,0.670558
22.6,0.0,1.0,1.0,0.256219,0.9252499999999999,0.6690309999999999
22.7,0.0,1.0,1.0,0.25646199999999997,0.9259189999999999,0.669457
22.8,0.0,0.999999,0.999999,0.25399,0.92736,0.67337
22.9,0.0,1.0,1.0,0.25326899999999997,0.92424,0.670971
23.0,0.0,1.0,1.0,0.255745,0.925223,0.669478
23.1,0.0,1.0,1.0,0.25311,0.925269,0.672159
23.2,0.0,0.999999,0.999999,0.253061,0.931197,0.6781360000000001
23.3,0.0,0.9999990000000001,0.9999990000000001,0.255628,0.924377,0.668749
23.4,0.0,1.0,1.0,0.256964,0.925336,0.668372
23.5,0.0,1.0,1.0,0.25399700000000003,0.928826,0.674829
23.6,0.0,1.0,1.0,0.255025,0.9263089999999999,0.671284
23.7,0.0,1.0,1.0,0.254933,0.9283840000000001,0.673451
23.8,0.0,0.999999,0.999999,0.254567,0.92588,0.671313
23.9,0.0,1.0,1.0,0.252308,0.925916,0.673608
24.0,0.0,1.0,1.0,0.248911,0.927972,0.679061
24.1,0.0,1.0000010000000001,1.0000010000000001,0.252275,0.932799,0.680524
24.2,0.0,1.000001,1.000001,0.251637,0.930597,0.67896
24.3,0.0,0.9999999999999999,0.9999999999999999,0.253508,0.932611,0.679103
24.4,0.0,1.0,1.0,0.252105,0.9313370000000001,0.6792320000000001
24.5,0.0,1.0,1.0,0.248929,0.9285699999999999,0.6796409999999999
24.6,0.0,1.0,1.0,0.251445,0.928142,0.6766970000000001
24.7,0.0,1.0,1.0,0.250652,0.9239409999999999,0.6732889999999999
24.8,0.0,0.9999990000000001,0.9999990000000001,0.24321800000000002,0.926752,0.683534
24.9,0.0,1.0,1.0,0.24565299999999998,0.924976,0.679323
25.0,0.0,1.0,1.0,0.2476,0.924526,0.6769259999999999
25.1,0.0,0.9999990000000001,0.9999990000000001,0.248006,0.92821,0.680204
25.2,0.0,0.9999990000000001,0.9999990000000001,0.24641800000000003,0.926173,0.679755
25.3,0.0,1.0,1.0,0.245372,0.928772,0.6834
25.4,0.0,0.9999990000000001,0.9999990000000001,0.244585,0.9309390000000001,0.6863540000000001
25.5,0.0,1.0000010000000001,1.0000010000000001,0.243768,0.927199,0.683431
25.6,0.0,1.0,1.0,0.245004,0.9239459999999999,0.6789419999999999
25.7,0.0,1.0000010000000001,1.0000010000000001,0.246089,0.930623,0.684534
25.8,0.0,0.999999,0.999999,0.24711,0.927619,0.680509
25.9,0.0,1.000001,1.000001,0.246195,0.925634,0.6794389999999999
26.0,0.0,1.0,1.0,0.25141800000000003,0.928956,0.677538
26.1,0.0,0.999999,0.999999,0.247032,0.929021,0.681989
26.2,0.0,1.0,1.0,0.243261,0.931995,0.688734
26.3,0.0,0.999999,0.999999,0.24656,0.932828,0.686268
26.4,0.0,0.9999990000000001,0.9999990000000001,0.253322,0.930516,0.6771940000000001
26.5,0.0,1.0,1.0,0.256792,0.92603,0.669238
26.6,0.0,0.9999989999999999,0.9999989999999999,0.26159899999999997,0.9292619999999999,0.6676629999999999
26.7,0.0,1.0000010000000001,1.0000010000000001,0.260969,0.921806,0.660837
26.8,0.0,0.999999,0.999999,0.2641,0.9226989999999999,0.6585989999999999
26.9,0.0,1.000001,1.000001,0.259951,0.92345,0.6634990000000001
27.0,0.0,1.0,1.0,0.259593,0.92585,0.6662569999999999
27.1,0.0,1.0,1.0,0.262408,0.921829,0.659421
27.2,0.0,1.0,1.0,0.264851,0.9236639999999999,0.6588129999999999
27.3,0.0,1.0,1.0,0.26457200000000003,0.923795,0.659223
27.4,0.0,1.0,1.0,0.264956,0.9222030000000001,0.6572470000000001
27.5,0.0,0.999999,0.999999,0.263898,0.925301,0.661403
27.6,0.0,1.0,1.0,0.261986,0.922953,0.6609670000000001
27.7,0.0,1.0,1.0,0.257801,0.925145,0.6673439999999999
27.8,0.0,1.0000010000000001,1.0000010000000001,0.25603,0.924921,0.668891
27.9,0.0,0.999999,0.999999,0.25363800000000003,0.926536,0.672898
28.0,0.0,1.0,1.0,0.25344,0.923791,0.670351
28.1,0.0,1.000001,1.000001,0.254872,0.924661,0.669789
28.2,0.0,1.0,1.0,0.258439,0.92206,0.663621
28.3,0.0,0.9999999999999999,0.9999999999999999,0.254272,0.9291159999999999,0.674844
28.4,0.0,1.0,1.0,0.254919,0.924747,0.669828
28.5,0.0,1.0,1.0,0.256123,0.9277150000000001,0.6715920000000001
28.6,0.0,1.0,1.0,0.26224400000000003,0.922294,0.6600499999999999
28.7,0.0,1.0,1.0,0.255621,0.928926,0.673305
28.8,0.0,1.0000010000000001,1.0000010000000001,0.253875,0.927073,0.673198
28.9,0.0,1.0,1.0,0.247363,0.9289299999999999,0.6815669999999999
29.0,0.0,0.9999990000000001,0.9999990000000001,0.24819,0.926257,0.678067
29.1,0.0,1.0,1.0,0.24868099999999999,0.9282919999999999,0.679611
29.2,0.0,1.0,1.0,0.253102,0.92492,0.671818
29.3,0.0,1.0,1.0,0.25129999999999997,0.926745,0.6754450000000001
29.4,0.0,1.0,1.0,0.255531,0.9271320000000001,0.6716010000000001
29.5,0.0,0.999999,0.999999,0.25379,0.929426,0.6756359999999999
29.6,0.0,1.0,1.0,0.25726899999999997,0.928956,0.671687
29.7,0.0,1.0,1.0,0.256776,0.9284209999999999,0.6716449999999999
29.8,0.0,1.000001,1.000001,0.24892199999999998,0.9265869999999999,0.677665
29.9,0.0,1.0,1.0,0.24471700000000002,0.92943,0.6847129999999999
30.0,0.0,1.0,1.0,0.24801499999999999,0.928322,0.680307
30.1,0.0,1.0,1.0,0.251789,0.9260849999999999,0.674296
30.2,0.0,0.999999,0.999999,0.250018,0.928889,0.678871
30.3,0.0,1.0,1.0,0.246637,0.929308,0.682671
30.4,0.0,1.0,1.0,0.244325,0.925705,0.68138
30.5,0.0,1.0,1.0,0.245001,0.927101,0.6820999999999999
30.6,0.0,0.999999,0.999999,0.24567899999999998,0.9282079999999999,0.6825289999999999
30.7,0.0,1.0,1.0,0.25016700000000003,0.9309919999999999,0.6808249999999999
