t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
1.9,0.050975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20015,0.19377,0.051305,0.022246,0.0,0.0,0.0,0.0,0.08596,0.308608,0.086986
2.0,0.047369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199704,0.195483,0.053644,0.022148,0.0,0.0,0.0,0.0,0.086285,0.308354,0.087012
2.1,0.049103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198878,0.193229,0.05499,0.023311,0.0,0.0,0.0,0.0,0.087366,0.307114,0.08601
2.2,0.049744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199055,0.194317,0.053085,0.021761,0.0,0.0,0.0,0.0,0.087151,0.305515,0.089372
2.3,0.04948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199774,0.196386,0.05056,0.02073,0.0,0.0,0.0,0.0,0.087436,0.310105,0.08553
2.4,0.049564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198856,0.196758,0.051022,0.020882,0.0,0.0,0.0,0.0,0.08749,0.31163,0.083798
2.5,0.047783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198815,0.198611,0.050991,0.021547,0.0,0.0,0.0,0.0,0.088427,0.311024,0.082802
2.6,0.047539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196134,0.200069,0.052459,0.021143,0.0,0.0,0.0,0.0,0.08594,0.310056,0.086661
2.7,0.048354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197646,0.200534,0.049667,0.021685,0.0,0.0,0.0,0.0,0.084958,0.311411,0.085746
2.8,0.048611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197749,0.19904,0.050801,0.022526,0.0,0.0,0.0,0.0,0.086575,0.31248,0.082219
2.9,0.048835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198015,0.196959,0.05239,0.021959,0.0,0.0,0.0,0.0,0.084653,0.313565,0.083623
3.0,0.048335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198731,0.195837,0.053296,0.023149,0.0,0.0,0.0,0.0,0.083727,0.315255,0.08167
3.1,0.049188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201462,0.194479,0.051071,0.021993,0.0,0.0,0.0,0.0,0.085517,0.315874,0.080416
3.2,0.050704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19994,0.191269,0.054287,0.021025,0.0,0.0,0.0,0.0,0.084469,0.315754,0.082552
3.3,0.050536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200755,0.19276,0.052149,0.021327,0.0,0.0,0.0,0.0,0.083491,0.319076,0.079905
3.4,0.050716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20086,0.190733,0.053891,0.022487,0.0,0.0,0.0,0.0,0.083556,0.316841,0.080916
3.5,0.051586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201177,0.190626,0.052811,0.022634,0.0,0.0,0.0,0.0,0.086527,0.314148,0.080491
3.6,0.051988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200126,0.192259,0.051827,0.021742,0.0,0.0,0.0,0.0,0.085726,0.313657,0.082674
3.7,0.051865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201114,0.192114,0.051107,0.022568,0.0,0.0,0.0,0.0,0.082551,0.312543,0.086138
3.8,0.050668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201002,0.192821,0.051709,0.022792,0.0,0.0,0.0,0.0,0.083183,0.312959,0.084866
3.9,0.050272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200041,0.195031,0.050856,0.022567,0.0,0.0,0.0,0.0,0.084277,0.308362,0.088594
