DSP,JCAD,RhoA,RhoC,TJP1,p1_name,p1_value,p2_name,p2_value,p3_name,p3_value,perturbation,exp_name,type,delta,phenotype
0.003399,0.655131,0.17669799999999997,0.8266760000000001,0.6625559999999999,$DSP_recruitment,0.0,$TJP1_recruitment,1.0,$JCAD_recruitment,1.0,WT,Joint_Recr_Sweep,3D,0.6499780000000002,Hyper
0.286068,0.003097,0.51023,0.341136,0.0018800000000000002,$DSP_recruitment,0.2,$TJP1_recruitment,0.0,$JCAD_recruitment,0.0,WT,Joint_Recr_Sweep,3D,-0.16909399999999997,Normal
0.295435,0.281942,0.557724,0.312843,0.003032,$DSP_recruitment,0.2,$TJP1_recruitment,0.0,$JCAD_recruitment,0.2,WT,Joint_Recr_Sweep,3D,-0.24488100000000002,Normal
0.293857,0.44925999999999994,0.587066,0.309417,0.005401,$DSP_recruitment,0.2,$TJP1_recruitment,0.0,$JCAD_recruitment,0.4,WT,Joint_Recr_Sweep,3D,-0.277649,Failed
0.28025100000000003,0.547196,0.593666,0.291607,0.004282,$DSP_recruitment,0.2,$TJP1_recruitment,0.0,$JCAD_recruitment,0.6000000000000001,WT,Joint_Recr_Sweep,3D,-0.302059,Failed
0.291804,0.606963,0.6087330000000001,0.287022,0.0031989999999999996,$DSP_recruitment,0.2,$TJP1_recruitment,0.0,$JCAD_recruitment,0.8,WT,Joint_Recr_Sweep,3D,-0.3217110000000001,Failed
0.291443,0.6627220000000001,0.614619,0.289069,0.004464,$DSP_recruitment,0.2,$TJP1_recruitment,0.0,$JCAD_recruitment,1.0,WT,Joint_Recr_Sweep,3D,-0.32555,Failed
0.283041,0.004,0.444119,0.458016,0.291088,$DSP_recruitment,0.2,$TJP1_recruitment,0.2,$JCAD_recruitment,0.0,WT,Joint_Recr_Sweep,3D,0.013896999999999993,Normal
0.275632,0.28640599999999994,0.47531199999999996,0.474437,0.281653,$DSP_recruitment,0.2,$TJP1_recruitment,0.2,$JCAD_recruitment,0.2,WT,Joint_Recr_Sweep,3D,-0.0008749999999999591,Normal
0.283647,0.44295400000000007,0.47420999999999996,0.48471400000000003,0.287465,$DSP_recruitment,0.2,$TJP1_recruitment,0.2,$JCAD_recruitment,0.4,WT,Joint_Recr_Sweep,3D,0.010504000000000069,Normal
0.29367800000000005,0.541601,0.507294,0.4795110000000001,0.28918900000000003,$DSP_recruitment,0.2,$TJP1_recruitment,0.2,$JCAD_recruitment,0.6000000000000001,WT,Joint_Recr_Sweep,3D,-0.027782999999999947,Normal
0.287529,0.6110209999999999,0.503571,0.495294,0.28269799999999995,$DSP_recruitment,0.2,$TJP1_recruitment,0.2,$JCAD_recruitment,0.8,WT,Joint_Recr_Sweep,3D,-0.008276999999999979,Normal
0.29208,0.6565089999999999,0.501177,0.5044190000000001,0.287427,$DSP_recruitment,0.2,$TJP1_recruitment,0.2,$JCAD_recruitment,1.0,WT,Joint_Recr_Sweep,3D,0.003242000000000078,Normal
0.288767,0.0030000000000000005,0.406964,0.51522,0.428075,$DSP_recruitment,0.2,$TJP1_recruitment,0.4,$JCAD_recruitment,0.0,WT,Joint_Recr_Sweep,3D,0.10825600000000002,Normal
0.292201,0.28561000000000003,0.43122399999999994,0.5528549999999999,0.438299,$DSP_recruitment,0.2,$TJP1_recruitment,0.4,$JCAD_recruitment,0.2,WT,Joint_Recr_Sweep,3D,0.12163099999999993,Normal
0.29035900000000003,0.434095,0.43111600000000005,0.580511,0.449156,$DSP_recruitment,0.2,$TJP1_recruitment,0.4,$JCAD_recruitment,0.4,WT,Joint_Recr_Sweep,3D,0.14939499999999994,Normal
0.28193999999999997,0.546671,0.431875,0.599906,0.444071,$DSP_recruitment,0.2,$TJP1_recruitment,0.4,$JCAD_recruitment,0.6000000000000001,WT,Joint_Recr_Sweep,3D,0.16803100000000004,Normal
0.281915,0.6084989999999999,0.440276,0.6020200000000001,0.45305000000000006,$DSP_recruitment,0.2,$TJP1_recruitment,0.4,$JCAD_recruitment,0.8,WT,Joint_Recr_Sweep,3D,0.1617440000000001,Normal
0.287122,0.6692170000000001,0.44557299999999994,0.608245,0.429813,$DSP_recruitment,0.2,$TJP1_recruitment,0.4,$JCAD_recruitment,1.0,WT,Joint_Recr_Sweep,3D,0.1626720000000001,Normal
0.275088,0.0033739999999999994,0.389546,0.562441,0.552994,$DSP_recruitment,0.2,$TJP1_recruitment,0.6000000000000001,$JCAD_recruitment,0.0,WT,Joint_Recr_Sweep,3D,0.17289499999999997,Normal
0.278727,0.278304,0.39403,0.6090909999999999,0.5492859999999999,$DSP_recruitment,0.2,$TJP1_recruitment,0.6000000000000001,$JCAD_recruitment,0.2,WT,Joint_Recr_Sweep,3D,0.21506099999999995,Normal
0.29300600000000004,0.43553300000000006,0.423321,0.628444,0.5327660000000001,$DSP_recruitment,0.2,$TJP1_recruitment,0.6000000000000001,$JCAD_recruitment,0.4,WT,Joint_Recr_Sweep,3D,0.205123,Normal
0.289366,0.550571,0.407996,0.6541269999999999,0.5441060000000001,$DSP_recruitment,0.2,$TJP1_recruitment,0.6000000000000001,$JCAD_recruitment,0.6000000000000001,WT,Joint_Recr_Sweep,3D,0.24613099999999988,Normal
0.28765300000000005,0.608646,0.401149,0.664817,0.538296,$DSP_recruitment,0.2,$TJP1_recruitment,0.6000000000000001,$JCAD_recruitment,0.8,WT,Joint_Recr_Sweep,3D,0.263668,Hyper
0.28597,0.67116,0.419074,0.672382,0.5418259999999999,$DSP_recruitment,0.2,$TJP1_recruitment,0.6000000000000001,$JCAD_recruitment,1.0,WT,Joint_Recr_Sweep,3D,0.25330800000000003,Hyper
0.282875,0.005000000000000001,0.37923199999999996,0.590909,0.610869,$DSP_recruitment,0.2,$TJP1_recruitment,0.8,$JCAD_recruitment,0.0,WT,Joint_Recr_Sweep,3D,0.21167700000000006,Normal
0.277095,0.28896700000000003,0.381469,0.6395230000000001,0.616942,$DSP_recruitment,0.2,$TJP1_recruitment,0.8,$JCAD_recruitment,0.2,WT,Joint_Recr_Sweep,3D,0.25805400000000006,Hyper
