DSP,JCAD,RhoA,RhoC,TJP1,p1_name,p1_value,p2_name,p2_value,perturbation,exp_name,delta,phenotype
0.49519900000000006,0.49939900000000004,0.68186,0.43038199999999993,0.503799,$RhoC_antagonistic,8.0,N/A,,WT,WT_Sweep,-0.2514780000000001,Failed
0.47920000000000007,0.48760000000000003,0.683483,0.41580000000000006,0.49979999999999997,$RhoC_antagonistic,9.0,N/A,,WT,WT_Sweep,-0.2676829999999999,Failed
0.509798,0.4916,0.6966279999999999,0.39673699999999995,0.509,$RhoC_antagonistic,10.0,N/A,,WT,WT_Sweep,-0.29989099999999996,Failed
0.5177989999999999,0.4874,0.723716,0.375435,0.49099999999999994,$RhoC_antagonistic,11.0,N/A,,WT,WT_Sweep,-0.348281,Failed
0.502201,0.489001,0.721134,0.367438,0.502201,$RhoC_antagonistic,12.0,N/A,,WT,WT_Sweep,-0.35369600000000007,Failed
0.4968,0.4960000000000001,0.730921,0.35345800000000005,0.514001,$RhoC_antagonistic,13.0,N/A,,WT,WT_Sweep,-0.377463,Failed
0.496401,0.49400199999999994,0.7337239999999999,0.34065999999999996,0.496401,$RhoC_antagonistic,14.0,N/A,,WT,WT_Sweep,-0.39306399999999997,Failed
0.49680099999999994,0.501401,0.734513,0.33612400000000003,0.48579900000000004,$RhoC_antagonistic,15.0,N/A,,WT,WT_Sweep,-0.39838899999999994,Failed
0.5084,0.503201,0.584522,0.6241309999999999,0.515399,$RhoC_decay,0.05,N/A,,WT,WT_Sweep,0.039608999999999894,Normal
0.5036,0.49820100000000006,0.6007800000000001,0.598163,0.5070000000000001,$RhoC_decay,0.15000000000000002,N/A,,WT,WT_Sweep,-0.0026170000000000915,Normal
0.48779799999999995,0.5061979999999999,0.5882259999999999,0.6026390000000001,0.49779799999999996,$RhoC_decay,0.25000000000000006,N/A,,WT,WT_Sweep,0.014413000000000231,Normal
0.49179999999999996,0.495399,0.5893519999999999,0.5832769999999999,0.503801,$RhoC_decay,0.3500000000000001,N/A,,WT,WT_Sweep,-0.0060749999999999416,Normal
0.5078,0.497601,0.6026380000000001,0.563966,0.49860099999999996,$RhoC_decay,0.45000000000000007,N/A,,WT,WT_Sweep,-0.03867200000000015,Normal
0.49720000000000003,0.5045999999999999,0.60074,0.5563849999999999,0.5042,$RhoC_decay,0.55,N/A,,WT,WT_Sweep,-0.044355000000000144,Normal
0.4938,0.5111990000000001,0.606025,0.5459060000000001,0.497798,$RhoC_decay,0.6500000000000001,N/A,,WT,WT_Sweep,-0.06011899999999992,Normal
0.5139989999999999,0.514601,0.6128739999999999,0.5352990000000001,0.5118,$RhoC_decay,0.7500000000000001,N/A,,WT,WT_Sweep,-0.07757499999999984,Normal
0.5007999999999999,0.491,0.608905,0.524778,0.506601,$RhoC_decay,0.8500000000000002,N/A,,WT,WT_Sweep,-0.08412700000000006,Normal
0.5041990000000001,0.499999,0.611429,0.5246710000000001,0.5111990000000001,$RhoC_decay,0.9500000000000002,N/A,,WT,WT_Sweep,-0.08675799999999989,Normal
