DSP,JCAD,RhoA,RhoC,TJP1,p1_name,p1_value,p2_name,p2_value,perturbation,exp_name,delta,phenotype
0.498,0.5073980000000001,0.41783599999999993,0.699905,0.509799,$RhoA_amp,20.0,$RhoA_antagonistic,11.0,WT,Escape_Threshold_RhoA,0.28206900000000007,Hyper
0.5003980000000001,0.49859999999999993,0.38539,0.708824,0.49299899999999997,$RhoA_amp,20.0,$RhoA_antagonistic,13.0,WT,Escape_Threshold_RhoA,0.323434,Hyper
0.5034,0.5014000000000001,0.36893100000000006,0.714722,0.49939900000000004,$RhoA_amp,20.0,$RhoA_antagonistic,15.0,WT,Escape_Threshold_RhoA,0.3457909999999999,Hyper
0.504001,0.512001,0.7661510000000001,0.52787,0.4964,$RhoA_amp,25.0,$RhoA_antagonistic,1.0,WT,Escape_Threshold_RhoA,-0.2382810000000002,Normal
0.498799,0.4982,0.609702,0.597221,0.5032,$RhoA_amp,25.0,$RhoA_antagonistic,3.0,WT,Escape_Threshold_RhoA,-0.012480999999999964,Normal
0.49139999999999995,0.49680099999999994,0.5322469999999999,0.6356299999999999,0.49679999999999996,$RhoA_amp,25.0,$RhoA_antagonistic,5.0,WT,Escape_Threshold_RhoA,0.103383,Normal
0.504401,0.5048,0.485486,0.651326,0.5033989999999999,$RhoA_amp,25.0,$RhoA_antagonistic,7.0,WT,Escape_Threshold_RhoA,0.16584,Normal
0.505,0.49999999999999994,0.44959,0.684904,0.505402,$RhoA_amp,25.0,$RhoA_antagonistic,9.0,WT,Escape_Threshold_RhoA,0.23531399999999997,Normal
0.494399,0.504799,0.41656,0.69668,0.49300000000000005,$RhoA_amp,25.0,$RhoA_antagonistic,11.0,WT,Escape_Threshold_RhoA,0.28012,Hyper
0.5106,0.495602,0.400436,0.7071569999999999,0.51,$RhoA_amp,25.0,$RhoA_antagonistic,13.0,WT,Escape_Threshold_RhoA,0.3067209999999999,Hyper
0.489601,0.5054,0.375751,0.7252419999999999,0.504799,$RhoA_amp,25.0,$RhoA_antagonistic,15.0,WT,Escape_Threshold_RhoA,0.34949099999999994,Hyper
0.49959899999999996,0.508799,0.7905879999999998,0.314633,,$RhoA_amp,5.0,$RhoA_antagonistic,1.0,TJP1,Escape_Threshold_RhoA,-0.47595499999999985,Failed
0.492401,0.503,0.672308,0.39903299999999997,,$RhoA_amp,5.0,$RhoA_antagonistic,3.0,TJP1,Escape_Threshold_RhoA,-0.27327500000000005,Failed
0.49939900000000004,0.49640000000000006,0.585561,0.46235400000000004,,$RhoA_amp,5.0,$RhoA_antagonistic,5.0,TJP1,Escape_Threshold_RhoA,-0.12320699999999996,Normal
0.5074000000000001,0.5024000000000001,0.5342480000000001,0.495,,$RhoA_amp,5.0,$RhoA_antagonistic,7.0,TJP1,Escape_Threshold_RhoA,-0.03924800000000006,Normal
0.498399,0.508999,0.48982800000000004,0.534608,,$RhoA_amp,5.0,$RhoA_antagonistic,9.0,TJP1,Escape_Threshold_RhoA,0.04477999999999993,Normal
0.499601,0.4964,0.455886,0.560084,,$RhoA_amp,5.0,$RhoA_antagonistic,11.0,TJP1,Escape_Threshold_RhoA,0.10419800000000001,Normal
0.505,0.5087999999999999,0.43118600000000007,0.579915,,$RhoA_amp,5.0,$RhoA_antagonistic,13.0,TJP1,Escape_Threshold_RhoA,0.1487289999999999,Normal
0.5008,0.5004,0.39373700000000006,0.601037,,$RhoA_amp,5.0,$RhoA_antagonistic,15.0,TJP1,Escape_Threshold_RhoA,0.20729999999999998,Normal
0.5004,0.49739999999999995,0.801559,0.30377,,$RhoA_amp,10.0,$RhoA_antagonistic,1.0,TJP1,Escape_Threshold_RhoA,-0.49778900000000004,Failed
0.492201,0.494599,0.6784250000000001,0.409584,,$RhoA_amp,10.0,$RhoA_antagonistic,3.0,TJP1,Escape_Threshold_RhoA,-0.26884100000000005,Failed
0.493198,0.5107980000000001,0.604737,0.451589,,$RhoA_amp,10.0,$RhoA_antagonistic,5.0,TJP1,Escape_Threshold_RhoA,-0.15314799999999995,Normal
0.5061990000000001,0.49479799999999996,0.54597,0.493112,,$RhoA_amp,10.0,$RhoA_antagonistic,7.0,TJP1,Escape_Threshold_RhoA,-0.05285799999999996,Normal
0.4986,0.48719999999999997,0.517131,0.5137229999999999,,$RhoA_amp,10.0,$RhoA_antagonistic,9.0,TJP1,Escape_Threshold_RhoA,-0.0034080000000000776,Normal
0.49319899999999994,0.4926,0.48012599999999994,0.541963,,$RhoA_amp,10.0,$RhoA_antagonistic,11.0,TJP1,Escape_Threshold_RhoA,0.06183700000000003,Normal
0.486202,0.5004,0.44911999999999996,0.564743,,$RhoA_amp,10.0,$RhoA_antagonistic,13.0,TJP1,Escape_Threshold_RhoA,0.11562300000000003,Normal
0.5054000000000001,0.5002,0.439735,0.575751,,$RhoA_amp,10.0,$RhoA_antagonistic,15.0,TJP1,Escape_Threshold_RhoA,0.13601600000000003,Normal
0.5073989999999999,0.49119899999999994,0.7988470000000001,0.321145,,$RhoA_amp,15.0,$RhoA_antagonistic,1.0,TJP1,Escape_Threshold_RhoA,-0.47770200000000007,Failed
0.49760000000000004,0.5002,0.6915020000000001,0.39450300000000005,,$RhoA_amp,15.0,$RhoA_antagonistic,3.0,TJP1,Escape_Threshold_RhoA,-0.296999,Failed
0.51,0.511201,0.6285099999999999,0.434199,,$RhoA_amp,15.0,$RhoA_antagonistic,5.0,TJP1,Escape_Threshold_RhoA,-0.1943109999999999,Normal
0.491201,0.5046010000000001,0.557657,0.48732300000000006,,$RhoA_amp,15.0,$RhoA_antagonistic,7.0,TJP1,Escape_Threshold_RhoA,-0.0703339999999999,Normal
0.48860100000000006,0.5,0.5270990000000001,0.502736,,$RhoA_amp,15.0,$RhoA_antagonistic,9.0,TJP1,Escape_Threshold_RhoA,-0.024363000000000135,Normal
0.502999,0.5129999999999999,0.5020939999999999,0.5243329999999999,,$RhoA_amp,15.0,$RhoA_antagonistic,11.0,TJP1,Escape_Threshold_RhoA,0.02223900000000001,Normal
0.49779900000000005,0.499199,0.464982,0.557608,,$RhoA_amp,15.0,$RhoA_antagonistic,13.0,TJP1,Escape_Threshold_RhoA,0.09262599999999999,Normal
0.49699899999999997,0.49639999999999995,0.449685,0.5682349999999999,,$RhoA_amp,15.0,$RhoA_antagonistic,15.0,TJP1,Escape_Threshold_RhoA,0.11854999999999993,Normal
0.495399,0.5147999999999999,0.805503,0.308855,,$RhoA_amp,20.0,$RhoA_antagonistic,1.0,TJP1,Escape_Threshold_RhoA,-0.496648,Failed
0.49780099999999994,0.48919999999999997,0.687603,0.390102,,$RhoA_amp,20.0,$RhoA_antagonistic,3.0,TJP1,Escape_Threshold_RhoA,-0.29750099999999996,Failed
0.4964,0.498201,0.603391,0.45703699999999997,,$RhoA_amp,20.0,$RhoA_antagonistic,5.0,TJP1,Escape_Threshold_RhoA,-0.14635400000000004,Normal
0.499201,0.4998,0.569186,0.48302999999999996,,$RhoA_amp,20.0,$RhoA_antagonistic,7.0,TJP1,Escape_Threshold_RhoA,-0.08615600000000001,Normal
0.4858,0.5060009999999999,0.5350170000000001,0.507348,,$RhoA_amp,20.0,$RhoA_antagonistic,9.0,TJP1,Escape_Threshold_RhoA,-0.027669000000000055,Normal
0.5038009999999999,0.49740100000000004,0.5092599999999999,0.5239779999999999,,$RhoA_amp,20.0,$RhoA_antagonistic,11.0,TJP1,Escape_Threshold_RhoA,0.014718000000000009,Normal
0.5067999999999999,0.508801,0.48633099999999996,0.5376920000000001,,$RhoA_amp,20.0,$RhoA_antagonistic,13.0,TJP1,Escape_Threshold_RhoA,0.0513610000000001,Normal
0.49760000000000004,0.508601,0.454064,0.56682,,$RhoA_amp,20.0,$RhoA_antagonistic,15.0,TJP1,Escape_Threshold_RhoA,0.11275599999999997,Normal
0.49479999999999996,0.499,0.8019939999999999,0.314933,,$RhoA_amp,25.0,$RhoA_antagonistic,1.0,TJP1,Escape_Threshold_RhoA,-0.48706099999999986,Failed
0.506999,0.5008,0.706724,0.38322100000000003,,$RhoA_amp,25.0,$RhoA_antagonistic,3.0,TJP1,Escape_Threshold_RhoA,-0.323503,Failed
0.504801,0.5006010000000001,0.6256619999999999,0.445682,,$RhoA_amp,25.0,$RhoA_antagonistic,5.0,TJP1,Escape_Threshold_RhoA,-0.17997999999999992,Normal
0.504,0.49460000000000004,0.579245,0.46418100000000007,,$RhoA_amp,25.0,$RhoA_antagonistic,7.0,TJP1,Escape_Threshold_RhoA,-0.11506399999999994,Normal
0.5054000000000001,0.5027999999999999,0.541639,0.49809200000000003,,$RhoA_amp,25.0,$RhoA_antagonistic,9.0,TJP1,Escape_Threshold_RhoA,-0.04354699999999995,Normal
0.5058010000000001,0.49219899999999994,0.49914499999999995,0.5389809999999999,,$RhoA_amp,25.0,$RhoA_antagonistic,11.0,TJP1,Escape_Threshold_RhoA,0.03983599999999998,Normal
0.49660000000000004,0.498,0.49629199999999996,0.534888,,$RhoA_amp,25.0,$RhoA_antagonistic,13.0,TJP1,Escape_Threshold_RhoA,0.038596000000000075,Normal
0.5061990000000001,0.495201,0.46794800000000003,0.551642,,$RhoA_amp,25.0,$RhoA_antagonistic,15.0,TJP1,Escape_Threshold_RhoA,0.08369399999999994,Normal
