DSP,JCAD,RhoA,RhoC,TJP1,$RhoA_antagonistic,$RhoC_antagonistic,perb,exp_name,delta,phenotype
0.512,0.4956,0.6793210000000001,0.392286,0.505201,4.0,12.0,WT,Competition_Landscape,-0.28703500000000004,Failed
0.49200000000000005,0.5026,0.687815,0.377846,0.49740200000000007,4.0,13.0,WT,Competition_Landscape,-0.30996899999999994,Failed
0.492201,0.4968,0.698033,0.367262,0.49700199999999994,4.0,14.0,WT,Competition_Landscape,-0.33077100000000004,Failed
0.5004,0.49739900000000004,0.427777,0.787016,0.501,5.0,1.0,WT,Competition_Landscape,0.35923900000000003,Hyper
0.500999,0.5038020000000001,0.48047499999999993,0.6980159999999999,0.4952019999999999,5.0,2.0,WT,Competition_Landscape,0.21754099999999993,Normal
0.49559800000000004,0.4881980000000001,0.510923,0.641589,0.5119980000000001,5.0,3.0,WT,Competition_Landscape,0.13066599999999995,Normal
0.497599,0.498198,0.5452359999999999,0.5888579999999999,0.500599,5.0,4.0,WT,Competition_Landscape,0.04362199999999994,Normal
0.5040009999999999,0.508001,0.550859,0.568568,0.5002,5.0,5.0,WT,Competition_Landscape,0.017708999999999975,Normal
0.515601,0.4952,0.5916150000000001,0.5273829999999999,0.5026,5.0,6.0,WT,Competition_Landscape,-0.06423200000000018,Normal
0.49960099999999996,0.496402,0.5883660000000001,0.511881,0.500401,5.0,7.0,WT,Competition_Landscape,-0.07648500000000003,Normal
0.505001,0.49180100000000004,0.611763,0.474645,0.4918,5.0,8.0,WT,Competition_Landscape,-0.13711799999999996,Normal
0.49400000000000005,0.5012009999999999,0.628554,0.46195100000000006,0.502,5.0,9.0,WT,Competition_Landscape,-0.1666029999999999,Normal
