t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
1.8,0.02833,0.012142,0.003026,0.186326,0.012429,0.04832,0.15199,0.043437,0.04263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024809,0.097912,0.097497,0.025782,0.101429,0.098614,0.025327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9,0.02751,0.011875,0.002878,0.187271,0.013018,0.046932,0.152303,0.045509,0.040513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024744,0.098436,0.096844,0.025976,0.100554,0.099236,0.0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.027576,0.011597,0.003722,0.185382,0.013986,0.047009,0.153671,0.044689,0.040244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024513,0.097896,0.096144,0.027447,0.099801,0.098465,0.027858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1,0.026802,0.011026,0.003758,0.185407,0.013711,0.047224,0.155626,0.042306,0.041243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025478,0.097814,0.095892,0.026817,0.101832,0.099075,0.025991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2,0.02784,0.011134,0.004211,0.184847,0.012652,0.04839,0.155984,0.040638,0.042443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026037,0.097762,0.096189,0.026013,0.10023,0.09737,0.02826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3,0.027804,0.011334,0.003936,0.18397,0.013506,0.048688,0.157277,0.0401,0.041489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025747,0.097944,0.094754,0.027555,0.100294,0.096902,0.028701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4,0.027765,0.011459,0.003832,0.182337,0.014819,0.049112,0.157465,0.038711,0.042566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026318,0.097797,0.092896,0.028989,0.098728,0.098498,0.028709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,0.028257,0.011157,0.003862,0.182054,0.012952,0.051232,0.157573,0.039123,0.042348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026916,0.097752,0.09209,0.029243,0.097384,0.099114,0.028945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6,0.027242,0.011427,0.005016,0.181836,0.015176,0.048073,0.156733,0.040442,0.041598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026662,0.098908,0.093399,0.027031,0.099074,0.100933,0.026452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7,0.026141,0.009822,0.004565,0.18286,0.013979,0.048696,0.156666,0.040964,0.042748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025857,0.098367,0.095878,0.025898,0.099426,0.101382,0.02675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
