DSP,JCAD,RhoA,RhoC,TJP1,p1_name,p1_value,p2_name,p2_value,perturbation,exp_name,type,delta,phenotype
0.499999,0.4972,0.710639,0.710051,0.503799,$RhoA_antagonistic,1.0,$RhoC_antagonistic,1.0,WT,Competition_Landscape,2D,-0.0005880000000000329,Normal
0.5023989999999999,0.501,0.7481599999999999,0.52197,0.498,$RhoA_antagonistic,1.0,$RhoC_antagonistic,3.0,WT,Competition_Landscape,2D,-0.2261899999999999,Normal
0.495401,0.5038,0.7734650000000001,0.4365010000000001,0.505401,$RhoA_antagonistic,1.0,$RhoC_antagonistic,5.0,WT,Competition_Landscape,2D,-0.336964,Failed
0.513199,0.4994,0.802918,0.37206000000000006,0.5018,$RhoA_antagonistic,1.0,$RhoC_antagonistic,7.0,WT,Competition_Landscape,2D,-0.43085799999999996,Failed
0.506401,0.4958009999999999,0.8078580000000003,0.34107,0.5085999999999999,$RhoA_antagonistic,1.0,$RhoC_antagonistic,9.0,WT,Competition_Landscape,2D,-0.4667880000000003,Failed
0.4901999999999999,0.503799,0.804787,0.315909,0.505999,$RhoA_antagonistic,1.0,$RhoC_antagonistic,11.0,WT,Competition_Landscape,2D,-0.48887800000000003,Failed
0.48780000000000007,0.4982,0.816662,0.286424,0.5,$RhoA_antagonistic,1.0,$RhoC_antagonistic,13.0,WT,Competition_Landscape,2D,-0.530238,Failed
0.5046019999999999,0.5140009999999999,0.823976,0.26782600000000006,0.506601,$RhoA_antagonistic,1.0,$RhoC_antagonistic,15.0,WT,Competition_Landscape,2D,-0.5561499999999999,Failed
0.4888,0.49340100000000003,0.522332,0.744142,0.4872009999999999,$RhoA_antagonistic,3.0,$RhoC_antagonistic,1.0,WT,Competition_Landscape,2D,0.22180999999999995,Normal
0.48980099999999993,0.4969990000000001,0.598349,0.590265,0.49820200000000003,$RhoA_antagonistic,3.0,$RhoC_antagonistic,3.0,WT,Competition_Landscape,2D,-0.00808399999999998,Normal
0.491001,0.49540000000000006,0.643757,0.512549,0.498602,$RhoA_antagonistic,3.0,$RhoC_antagonistic,5.0,WT,Competition_Landscape,2D,-0.131208,Normal
0.48279999999999995,0.500998,0.653396,0.46426799999999996,0.5055999999999999,$RhoA_antagonistic,3.0,$RhoC_antagonistic,7.0,WT,Competition_Landscape,2D,-0.18912800000000002,Normal
0.49000200000000005,0.5080020000000001,0.682933,0.422003,0.5048009999999999,$RhoA_antagonistic,3.0,$RhoC_antagonistic,9.0,WT,Competition_Landscape,2D,-0.26093,Failed
0.5162019999999999,0.4980009999999999,0.6981229999999999,0.3857879999999999,0.5196009999999999,$RhoA_antagonistic,3.0,$RhoC_antagonistic,11.0,WT,Competition_Landscape,2D,-0.31233500000000003,Failed
0.494599,0.497199,0.7232280000000001,0.35588700000000006,0.499801,$RhoA_antagonistic,3.0,$RhoC_antagonistic,13.0,WT,Competition_Landscape,2D,-0.36734100000000003,Failed
0.503,0.501402,0.736935,0.33016399999999996,0.49480100000000005,$RhoA_antagonistic,3.0,$RhoC_antagonistic,15.0,WT,Competition_Landscape,2D,-0.40677100000000005,Failed
0.49080099999999993,0.49460100000000007,0.41986900000000005,0.7807269999999998,0.49980100000000005,$RhoA_antagonistic,5.0,$RhoC_antagonistic,1.0,WT,Competition_Landscape,2D,0.3608579999999998,Hyper
0.4935989999999999,0.5085999999999999,0.5095959999999999,0.63904,0.501199,$RhoA_antagonistic,5.0,$RhoC_antagonistic,3.0,WT,Competition_Landscape,2D,0.12944400000000011,Normal
0.488599,0.505801,0.561869,0.559584,0.5081999999999999,$RhoA_antagonistic,5.0,$RhoC_antagonistic,5.0,WT,Competition_Landscape,2D,-0.0022849999999999815,Normal
0.504599,0.49319999999999997,0.598258,0.49982099999999996,0.5072,$RhoA_antagonistic,5.0,$RhoC_antagonistic,7.0,WT,Competition_Landscape,2D,-0.098437,Normal
0.507198,0.5087989999999999,0.6209659999999999,0.46803399999999995,0.5049989999999999,$RhoA_antagonistic,5.0,$RhoC_antagonistic,9.0,WT,Competition_Landscape,2D,-0.15293199999999996,Normal
0.5084,0.5088,0.639215,0.440494,0.5103989999999999,$RhoA_antagonistic,5.0,$RhoC_antagonistic,11.0,WT,Competition_Landscape,2D,-0.19872099999999998,Normal
0.499401,0.487802,0.659169,0.39661399999999997,0.501202,$RhoA_antagonistic,5.0,$RhoC_antagonistic,13.0,WT,Competition_Landscape,2D,-0.26255500000000004,Failed
0.49279799999999996,0.496799,0.6676110000000001,0.384281,0.509,$RhoA_antagonistic,5.0,$RhoC_antagonistic,15.0,WT,Competition_Landscape,2D,-0.2833300000000001,Failed
0.4966,0.5025999999999999,0.37133200000000005,0.797429,0.49720100000000006,$RhoA_antagonistic,7.0,$RhoC_antagonistic,1.0,WT,Competition_Landscape,2D,0.426097,Hyper
0.500602,0.505201,0.459604,0.673265,0.5049990000000001,$RhoA_antagonistic,7.0,$RhoC_antagonistic,3.0,WT,Competition_Landscape,2D,0.213661,Normal
0.5115999999999999,0.49679900000000005,0.501432,0.593174,0.4996,$RhoA_antagonistic,7.0,$RhoC_antagonistic,5.0,WT,Competition_Landscape,2D,0.09174199999999999,Normal
0.485599,0.495,0.540279,0.542766,0.49939999999999996,$RhoA_antagonistic,7.0,$RhoC_antagonistic,7.0,WT,Competition_Landscape,2D,0.002487000000000017,Normal
0.5163989999999999,0.5010009999999999,0.570194,0.497407,0.49859800000000004,$RhoA_antagonistic,7.0,$RhoC_antagonistic,9.0,WT,Competition_Landscape,2D,-0.07278699999999999,Normal
0.5027999999999999,0.49000099999999996,0.5844779999999999,0.47124799999999994,0.492399,$RhoA_antagonistic,7.0,$RhoC_antagonistic,11.0,WT,Competition_Landscape,2D,-0.11323,Normal
0.502603,0.490001,0.615308,0.437502,0.5068000000000001,$RhoA_antagonistic,7.0,$RhoC_antagonistic,13.0,WT,Competition_Landscape,2D,-0.17780599999999996,Normal
0.49859999999999993,0.510601,0.6365209999999999,0.413333,0.49420000000000003,$RhoA_antagonistic,7.0,$RhoC_antagonistic,15.0,WT,Competition_Landscape,2D,-0.2231879999999999,Normal
0.501601,0.508399,0.337071,0.7981199999999999,0.48840100000000003,$RhoA_antagonistic,9.0,$RhoC_antagonistic,1.0,WT,Competition_Landscape,2D,0.46104899999999993,Hyper
0.5137989999999999,0.49119899999999994,0.41531199999999996,0.687395,0.49859999999999993,$RhoA_antagonistic,9.0,$RhoC_antagonistic,3.0,WT,Competition_Landscape,2D,0.272083,Hyper
0.5013979999999999,0.495599,0.477902,0.609719,0.48280000000000006,$RhoA_antagonistic,9.0,$RhoC_antagonistic,5.0,WT,Competition_Landscape,2D,0.13181700000000002,Normal
0.503001,0.508001,0.49941299999999994,0.574163,0.506601,$RhoA_antagonistic,9.0,$RhoC_antagonistic,7.0,WT,Competition_Landscape,2D,0.07475000000000004,Normal
0.49640000000000006,0.502999,0.527496,0.52667,0.49779799999999996,$RhoA_antagonistic,9.0,$RhoC_antagonistic,9.0,WT,Competition_Landscape,2D,-0.0008259999999999934,Normal
0.499599,0.49839999999999995,0.546299,0.508362,0.5189999999999999,$RhoA_antagonistic,9.0,$RhoC_antagonistic,11.0,WT,Competition_Landscape,2D,-0.037937,Normal
0.4884010000000001,0.496201,0.563656,0.472288,0.504001,$RhoA_antagonistic,9.0,$RhoC_antagonistic,13.0,WT,Competition_Landscape,2D,-0.09136800000000006,Normal
0.501998,0.5008,0.589452,0.443214,0.4991999999999999,$RhoA_antagonistic,9.0,$RhoC_antagonistic,15.0,WT,Competition_Landscape,2D,-0.14623799999999998,Normal
0.491199,0.496798,0.312744,0.812731,0.49279699999999993,$RhoA_antagonistic,11.0,$RhoC_antagonistic,1.0,WT,Competition_Landscape,2D,0.49998699999999996,Hyper
0.5010009999999999,0.505802,0.383515,0.7068240000000001,0.49620000000000003,$RhoA_antagonistic,11.0,$RhoC_antagonistic,3.0,WT,Competition_Landscape,2D,0.3233090000000001,Hyper
0.500802,0.505802,0.439882,0.62975,0.48800099999999996,$RhoA_antagonistic,11.0,$RhoC_antagonistic,5.0,WT,Competition_Landscape,2D,0.18986800000000004,Normal
0.5066010000000001,0.490001,0.47119599999999995,0.583943,0.501001,$RhoA_antagonistic,11.0,$RhoC_antagonistic,7.0,WT,Competition_Landscape,2D,0.11274700000000004,Normal
0.5012,0.508,0.496074,0.5581480000000001,0.49720100000000006,$RhoA_antagonistic,11.0,$RhoC_antagonistic,9.0,WT,Competition_Landscape,2D,0.062074000000000074,Normal
0.4996000000000001,0.505601,0.5350239999999999,0.51342,0.507,$RhoA_antagonistic,11.0,$RhoC_antagonistic,11.0,WT,Competition_Landscape,2D,-0.021603999999999957,Normal
0.49739999999999995,0.492601,0.530123,0.511154,0.509,$RhoA_antagonistic,11.0,$RhoC_antagonistic,13.0,WT,Competition_Landscape,2D,-0.018969000000000014,Normal
0.501599,0.49759800000000004,0.565143,0.4683750000000001,0.4934,$RhoA_antagonistic,11.0,$RhoC_antagonistic,15.0,WT,Competition_Landscape,2D,-0.09676799999999985,Normal
0.49339999999999995,0.5028,0.282655,0.817243,0.4958,$RhoA_antagonistic,13.0,$RhoC_antagonistic,1.0,WT,Competition_Landscape,2D,0.5345880000000001,Hyper
0.499798,0.502399,0.358937,0.7211709999999999,0.49740000000000006,$RhoA_antagonistic,13.0,$RhoC_antagonistic,3.0,WT,Competition_Landscape,2D,0.3622339999999999,Hyper
0.5052,0.506201,0.4048,0.659604,0.490602,$RhoA_antagonistic,13.0,$RhoC_antagonistic,5.0,WT,Competition_Landscape,2D,0.254804,Hyper
0.5031970000000001,0.501599,0.44429100000000005,0.613712,0.500398,$RhoA_antagonistic,13.0,$RhoC_antagonistic,7.0,WT,Competition_Landscape,2D,0.169421,Normal
0.504401,0.499001,0.47429,0.5721809999999999,0.502801,$RhoA_antagonistic,13.0,$RhoC_antagonistic,9.0,WT,Competition_Landscape,2D,0.09789099999999995,Normal
0.5022,0.501601,0.496156,0.539389,0.503001,$RhoA_antagonistic,13.0,$RhoC_antagonistic,11.0,WT,Competition_Landscape,2D,0.04323300000000002,Normal
0.49360100000000007,0.5,0.515551,0.520904,0.516202,$RhoA_antagonistic,13.0,$RhoC_antagonistic,13.0,WT,Competition_Landscape,2D,0.005353000000000052,Normal
0.503001,0.5046010000000001,0.527181,0.498083,0.4965989999999999,$RhoA_antagonistic,13.0,$RhoC_antagonistic,15.0,WT,Competition_Landscape,2D,-0.029098000000000013,Normal
0.507401,0.499601,0.271658,0.8281989999999999,0.4968,$RhoA_antagonistic,15.0,$RhoC_antagonistic,1.0,WT,Competition_Landscape,2D,0.556541,Hyper
0.5044,0.490001,0.343433,0.714891,0.493799,$RhoA_antagonistic,15.0,$RhoC_antagonistic,3.0,WT,Competition_Landscape,2D,0.37145800000000007,Hyper
0.5059990000000001,0.5038,0.392568,0.661732,0.4948,$RhoA_antagonistic,15.0,$RhoC_antagonistic,5.0,WT,Competition_Landscape,2D,0.269164,Hyper
0.49659800000000004,0.49879799999999996,0.409387,0.626689,0.49019999999999997,$RhoA_antagonistic,15.0,$RhoC_antagonistic,7.0,WT,Competition_Landscape,2D,0.21730200000000005,Normal
0.5130009999999999,0.49760200000000004,0.455513,0.581197,0.4968020000000001,$RhoA_antagonistic,15.0,$RhoC_antagonistic,9.0,WT,Competition_Landscape,2D,0.12568399999999996,Normal
0.48600000000000004,0.512999,0.4671180000000001,0.55955,0.494599,$RhoA_antagonistic,15.0,$RhoC_antagonistic,11.0,WT,Competition_Landscape,2D,0.0924319999999999,Normal
0.49420000000000003,0.4966,0.48825199999999996,0.536405,0.5096,$RhoA_antagonistic,15.0,$RhoC_antagonistic,13.0,WT,Competition_Landscape,2D,0.04815300000000006,Normal
0.4988,0.501401,0.510098,0.510048,0.505399,$RhoA_antagonistic,15.0,$RhoC_antagonistic,15.0,WT,Competition_Landscape,2D,-5.0000000000105516e-05,Normal
0.508,0.5056,0.742766,0.537037,,$RhoA_antagonistic,1.0,$RhoC_antagonistic,1.0,TJP1,Competition_Landscape,2D,-0.20572900000000005,Normal
0.492601,0.497001,0.7992589999999999,0.32019999999999993,,$RhoA_antagonistic,1.0,$RhoC_antagonistic,3.0,TJP1,Competition_Landscape,2D,-0.479059,Failed
0.509199,0.49819899999999995,0.8324229999999999,0.221669,,$RhoA_antagonistic,1.0,$RhoC_antagonistic,5.0,TJP1,Competition_Landscape,2D,-0.6107539999999999,Failed
0.4988,0.504201,0.835907,0.18334500000000004,,$RhoA_antagonistic,1.0,$RhoC_antagonistic,7.0,TJP1,Competition_Landscape,2D,-0.6525619999999999,Failed
0.492599,0.493,0.849939,0.155162,,$RhoA_antagonistic,1.0,$RhoC_antagonistic,9.0,TJP1,Competition_Landscape,2D,-0.694777,Failed
