DSP,JCAD,RhoA,RhoC,TJP1,p1_name,p1_value,p2_name,p2_value,perturbation,exp_name,type,delta,phenotype
0.49560199999999993,0.503001,0.52943,0.738592,0.49940099999999993,$RhoC_amp,5.0,$RhoC_antagonistic,1.0,WT,Escape_Threshold_RhoC,2D,0.20916200000000007,Normal
0.49399999999999994,0.5098,0.603564,0.576129,0.5047999999999999,$RhoC_amp,5.0,$RhoC_antagonistic,3.0,WT,Escape_Threshold_RhoC,2D,-0.027434999999999987,Normal
0.498,0.48760099999999995,0.646771,0.483495,0.49880099999999994,$RhoC_amp,5.0,$RhoC_antagonistic,5.0,WT,Escape_Threshold_RhoC,2D,-0.16327599999999998,Normal
0.506799,0.48799899999999996,0.6870959999999999,0.42231299999999994,0.501799,$RhoC_amp,5.0,$RhoC_antagonistic,7.0,WT,Escape_Threshold_RhoC,2D,-0.264783,Failed
0.49660000000000004,0.493601,0.69772,0.386111,0.5028,$RhoC_amp,5.0,$RhoC_antagonistic,9.0,WT,Escape_Threshold_RhoC,2D,-0.311609,Failed
0.4892,0.506399,0.722418,0.34606699999999996,0.500401,$RhoC_amp,5.0,$RhoC_antagonistic,11.0,WT,Escape_Threshold_RhoC,2D,-0.37635100000000005,Failed
0.49219999999999997,0.49580099999999994,0.737318,0.315908,0.4993989999999999,$RhoC_amp,5.0,$RhoC_antagonistic,13.0,WT,Escape_Threshold_RhoC,2D,-0.42141,Failed
0.501001,0.491799,0.7552430000000001,0.295331,0.48700099999999996,$RhoC_amp,5.0,$RhoC_antagonistic,15.0,WT,Escape_Threshold_RhoC,2D,-0.4599120000000001,Failed
0.5092,0.5012,0.5298070000000001,0.748231,0.49659999999999993,$RhoC_amp,10.0,$RhoC_antagonistic,1.0,WT,Escape_Threshold_RhoC,2D,0.21842399999999984,Normal
0.49079899999999993,0.495198,0.5878239999999999,0.6009550000000001,0.5007980000000001,$RhoC_amp,10.0,$RhoC_antagonistic,3.0,WT,Escape_Threshold_RhoC,2D,0.013131000000000226,Normal
0.49879999999999997,0.5001990000000001,0.640879,0.513786,0.48719999999999997,$RhoC_amp,10.0,$RhoC_antagonistic,5.0,WT,Escape_Threshold_RhoC,2D,-0.127093,Normal
0.49660000000000004,0.4998,0.6605139999999999,0.4697529999999999,0.513801,$RhoC_amp,10.0,$RhoC_antagonistic,7.0,WT,Escape_Threshold_RhoC,2D,-0.19076100000000001,Normal
0.507598,0.49539999999999995,0.6873419999999999,0.42336700000000005,0.503599,$RhoC_amp,10.0,$RhoC_antagonistic,9.0,WT,Escape_Threshold_RhoC,2D,-0.26397499999999985,Failed
0.501001,0.5067990000000001,0.69971,0.3846550000000001,0.5036,$RhoC_amp,10.0,$RhoC_antagonistic,11.0,WT,Escape_Threshold_RhoC,2D,-0.315055,Failed
0.5027999999999999,0.506,0.72477,0.353261,0.4986,$RhoC_amp,10.0,$RhoC_antagonistic,13.0,WT,Escape_Threshold_RhoC,2D,-0.37150900000000003,Failed
0.501599,0.493798,0.741585,0.32547099999999995,0.5019990000000001,$RhoC_amp,10.0,$RhoC_antagonistic,15.0,WT,Escape_Threshold_RhoC,2D,-0.4161140000000001,Failed
0.5062,0.4928,0.52199,0.760855,0.502399,$RhoC_amp,15.0,$RhoC_antagonistic,1.0,WT,Escape_Threshold_RhoC,2D,0.238865,Normal
0.492799,0.5008009999999999,0.591914,0.6088039999999999,0.498999,$RhoC_amp,15.0,$RhoC_antagonistic,3.0,WT,Escape_Threshold_RhoC,2D,0.01688999999999985,Normal
0.49940100000000004,0.497801,0.638618,0.5194989999999999,0.5099990000000001,$RhoC_amp,15.0,$RhoC_antagonistic,5.0,WT,Escape_Threshold_RhoC,2D,-0.11911900000000009,Normal
0.5130009999999999,0.497802,0.668019,0.468535,0.508401,$RhoC_amp,15.0,$RhoC_antagonistic,7.0,WT,Escape_Threshold_RhoC,2D,-0.19948400000000005,Normal
