DSP,JCAD,RhoA,RhoC,TJP1,p1_name,p1_value,p2_name,p2_value,perturbation,exp_name,type,delta,phenotype
0.4958020000000001,0.49520000000000003,0.44427500000000003,0.681238,0.4956,$RhoA_amp,20.0,$RhoA_antagonistic,9.0,WT,Escape_Threshold_RhoA,2D,0.23696299999999998,Normal
0.4912,0.49200099999999997,0.395871,0.713063,0.508001,$RhoA_amp,20.0,$RhoA_antagonistic,11.0,WT,Escape_Threshold_RhoA,2D,0.31719200000000003,Hyper
0.5036010000000001,0.5046,0.395947,0.7094520000000001,0.49199999999999994,$RhoA_amp,20.0,$RhoA_antagonistic,13.0,WT,Escape_Threshold_RhoA,2D,0.3135050000000001,Hyper
0.517201,0.5101990000000001,0.37638800000000006,0.718148,0.491799,$RhoA_amp,20.0,$RhoA_antagonistic,15.0,WT,Escape_Threshold_RhoA,2D,0.34175999999999995,Hyper
0.5064019999999999,0.5025999999999999,0.7704159999999999,0.515581,0.508802,$RhoA_amp,25.0,$RhoA_antagonistic,1.0,WT,Escape_Threshold_RhoA,2D,-0.2548349999999999,Failed
0.49879999999999997,0.505401,0.6160469999999999,0.5941550000000001,0.49180000000000007,$RhoA_amp,25.0,$RhoA_antagonistic,3.0,WT,Escape_Threshold_RhoA,2D,-0.0218919999999998,Normal
0.498401,0.49920200000000003,0.5282939999999999,0.631448,0.5002,$RhoA_amp,25.0,$RhoA_antagonistic,5.0,WT,Escape_Threshold_RhoA,2D,0.10315400000000008,Normal
0.49539999999999995,0.4978000000000001,0.49651699999999993,0.640179,0.49779799999999996,$RhoA_amp,25.0,$RhoA_antagonistic,7.0,WT,Escape_Threshold_RhoA,2D,0.14366200000000012,Normal
0.501199,0.5032,0.452726,0.680331,0.5001990000000001,$RhoA_amp,25.0,$RhoA_antagonistic,9.0,WT,Escape_Threshold_RhoA,2D,0.227605,Normal
0.507802,0.503002,0.426215,0.683497,0.5016010000000001,$RhoA_amp,25.0,$RhoA_antagonistic,11.0,WT,Escape_Threshold_RhoA,2D,0.257282,Hyper
0.496399,0.5022,0.394742,0.710622,0.5036,$RhoA_amp,25.0,$RhoA_antagonistic,13.0,WT,Escape_Threshold_RhoA,2D,0.31588,Hyper
0.5040009999999999,0.508999,0.380356,0.7138800000000001,0.4981999999999999,$RhoA_amp,25.0,$RhoA_antagonistic,15.0,WT,Escape_Threshold_RhoA,2D,0.33352400000000004,Hyper
0.497401,0.4974,0.763347,0.5115310000000001,0.49160200000000004,$RhoA_amp,30.0,$RhoA_antagonistic,1.0,WT,Escape_Threshold_RhoA,2D,-0.25181599999999993,Failed
0.490603,0.494001,0.602972,0.5944560000000001,0.49140100000000003,$RhoA_amp,30.0,$RhoA_antagonistic,3.0,WT,Escape_Threshold_RhoA,2D,-0.008515999999999857,Normal
0.49019999999999997,0.5055999999999999,0.545804,0.630285,0.4980009999999999,$RhoA_amp,30.0,$RhoA_antagonistic,5.0,WT,Escape_Threshold_RhoA,2D,0.08448100000000003,Normal
0.493801,0.5073989999999999,0.49022599999999994,0.6658630000000001,0.496799,$RhoA_amp,30.0,$RhoA_antagonistic,7.0,WT,Escape_Threshold_RhoA,2D,0.17563700000000015,Normal
