DSP,JCAD,RhoA,RhoC,TJP1,p1_name,p1_value,p2_name,p2_value,perturbation,exp_name,type,delta,phenotype
0.511,0.49820200000000003,0.4580439999999999,0.667053,0.490401,$RhoA_antagonistic,7.0,N/A,,WT,WT_Sweep,1D,0.2090090000000001,Normal
0.494401,0.49900100000000003,0.43796,0.6647059999999999,0.49380000000000007,$RhoA_antagonistic,8.0,N/A,,WT,WT_Sweep,1D,0.2267459999999999,Normal
0.498,0.502801,0.41620399999999996,0.6909310000000001,0.5004,$RhoA_antagonistic,9.0,N/A,,WT,WT_Sweep,1D,0.2747270000000001,Hyper
0.5121979999999999,0.49059899999999995,0.39046699999999995,0.7052,0.49759800000000004,$RhoA_antagonistic,10.0,N/A,,WT,WT_Sweep,1D,0.3147330000000001,Hyper
0.49939900000000004,0.5011990000000001,0.380618,0.698882,0.503799,$RhoA_antagonistic,11.0,N/A,,WT,WT_Sweep,1D,0.318264,Hyper
0.49220100000000006,0.5067999999999999,0.359283,0.7186269999999999,0.498601,$RhoA_antagonistic,12.0,N/A,,WT,WT_Sweep,1D,0.3593439999999999,Hyper
0.49799899999999997,0.4901999999999999,0.35884900000000003,0.7145560000000001,0.48499899999999996,$RhoA_antagonistic,13.0,N/A,,WT,WT_Sweep,1D,0.35570700000000005,Hyper
0.5043989999999999,0.494199,0.358743,0.7103919999999999,0.48519999999999996,$RhoA_antagonistic,14.0,N/A,,WT,WT_Sweep,1D,0.35164899999999993,Hyper
0.504401,0.497,0.34399,0.725711,0.49760099999999996,$RhoA_antagonistic,15.0,N/A,,WT,WT_Sweep,1D,0.381721,Hyper
0.49479800000000007,0.491398,0.6215750000000001,0.585458,0.504399,$RhoA_decay,0.05,N/A,,WT,WT_Sweep,1D,-0.036117000000000066,Normal
0.502801,0.49199799999999994,0.601907,0.595532,0.4947999999999999,$RhoA_decay,0.15000000000000002,N/A,,WT,WT_Sweep,1D,-0.0063750000000000195,Normal
0.492602,0.49940000000000007,0.582005,0.60645,0.49700200000000005,$RhoA_decay,0.25000000000000006,N/A,,WT,WT_Sweep,1D,0.02444500000000005,Normal
0.5008,0.49999999999999994,0.575234,0.6023900000000001,0.49900000000000005,$RhoA_decay,0.3500000000000001,N/A,,WT,WT_Sweep,1D,0.02715600000000007,Normal
0.5040030000000001,0.5022,0.5651140000000001,0.5918490000000001,0.49020100000000005,$RhoA_decay,0.45000000000000007,N/A,,WT,WT_Sweep,1D,0.026734999999999953,Normal
0.49820099999999995,0.501201,0.547959,0.6141530000000001,0.5047990000000001,$RhoA_decay,0.55,N/A,,WT,WT_Sweep,1D,0.06619400000000009,Normal
0.487001,0.503401,0.546421,0.6073569999999999,0.49900100000000003,$RhoA_decay,0.6500000000000001,N/A,,WT,WT_Sweep,1D,0.06093599999999988,Normal
0.499802,0.5132019999999999,0.52984,0.6081199999999999,0.48860299999999995,$RhoA_decay,0.7500000000000001,N/A,,WT,WT_Sweep,1D,0.0782799999999999,Normal
0.5096,0.507001,0.534474,0.606606,0.5016,$RhoA_decay,0.8500000000000002,N/A,,WT,WT_Sweep,1D,0.07213199999999997,Normal
0.5065999999999999,0.496998,0.5217809999999999,0.6104999999999999,0.5104,$RhoA_decay,0.9500000000000002,N/A,,WT,WT_Sweep,1D,0.08871899999999999,Normal
0.49840000000000007,0.502801,0.603586,0.572008,0.505,$RhoC_amp,5.0,N/A,,WT,WT_Sweep,1D,-0.031577999999999995,Normal
0.501002,0.484201,0.6034339999999999,0.5846429999999999,0.49840100000000004,$RhoC_amp,7.5,N/A,,WT,WT_Sweep,1D,-0.018791000000000002,Normal
0.501799,0.5052,0.5880510000000001,0.600504,0.5088,$RhoC_amp,10.0,N/A,,WT,WT_Sweep,1D,0.012452999999999936,Normal
0.49000000000000005,0.508799,0.589381,0.6006180000000001,0.504201,$RhoC_amp,12.5,N/A,,WT,WT_Sweep,1D,0.011237000000000053,Normal
0.49900100000000003,0.497401,0.592564,0.61167,0.498599,$RhoC_amp,15.0,N/A,,WT,WT_Sweep,1D,0.019106000000000067,Normal
0.5043989999999999,0.4922,0.599612,0.6046849999999999,0.485998,$RhoC_amp,17.5,N/A,,WT,WT_Sweep,1D,0.005072999999999883,Normal
0.501399,0.502599,0.5995210000000001,0.611368,0.510999,$RhoC_amp,20.0,N/A,,WT,WT_Sweep,1D,0.011846999999999941,Normal
0.510201,0.49440100000000003,0.590913,0.622311,0.498601,$RhoC_amp,22.5,N/A,,WT,WT_Sweep,1D,0.031397999999999926,Normal
0.5001999999999999,0.517801,0.584817,0.6142329999999999,0.49119899999999994,$RhoC_amp,25.0,N/A,,WT,WT_Sweep,1D,0.029415999999999887,Normal
0.509201,0.5014,0.588745,0.613646,0.495801,$RhoC_amp,27.5,N/A,,WT,WT_Sweep,1D,0.024901000000000062,Normal
0.509001,0.503602,0.594101,0.6176130000000001,0.505602,$RhoC_amp,30.0,N/A,,WT,WT_Sweep,1D,0.02351200000000009,Normal
0.4994,0.5068010000000001,0.587343,0.6124769999999999,0.4879990000000001,$RhoC_amp,32.5,N/A,,WT,WT_Sweep,1D,0.02513399999999999,Normal
0.503601,0.49580099999999994,0.5764819999999999,0.626626,0.502001,$RhoC_amp,35.0,N/A,,WT,WT_Sweep,1D,0.05014400000000008,Normal
0.498802,0.49940199999999996,0.586084,0.620885,0.504201,$RhoC_amp,37.5,N/A,,WT,WT_Sweep,1D,0.03480099999999997,Normal
0.48779799999999995,0.49019899999999994,0.6260770000000001,0.533815,0.503199,$RhoC_mod,1.0,N/A,,WT,WT_Sweep,1D,-0.09226200000000007,Normal
0.494201,0.493401,0.611398,0.576934,0.5082,$RhoC_mod,2.0,N/A,,WT,WT_Sweep,1D,-0.03446400000000005,Normal
0.49599899999999997,0.5012000000000001,0.590453,0.590295,0.4972,$RhoC_mod,3.0,N/A,,WT,WT_Sweep,1D,-0.00015799999999999148,Normal
0.49060099999999995,0.507601,0.591526,0.612258,0.5139989999999999,$RhoC_mod,4.0,N/A,,WT,WT_Sweep,1D,0.020731999999999973,Normal
0.506001,0.499001,0.5852630000000001,0.612427,0.496201,$RhoC_mod,5.0,N/A,,WT,WT_Sweep,1D,0.027163999999999966,Normal
0.495601,0.49579999999999996,0.5825819999999999,0.630353,0.5102,$RhoC_mod,6.0,N/A,,WT,WT_Sweep,1D,0.04777100000000012,Normal
0.5040009999999999,0.4986,0.594553,0.617638,0.496799,$RhoC_mod,7.0,N/A,,WT,WT_Sweep,1D,0.023085000000000022,Normal
0.509599,0.495602,0.6734519999999999,0.441506,0.5009990000000001,$RhoC_basal,0.1,N/A,,WT,WT_Sweep,1D,-0.23194599999999993,Normal
0.506601,0.4992000000000001,0.650005,0.49648900000000007,0.49960000000000004,$RhoC_basal,0.30000000000000004,N/A,,WT,WT_Sweep,1D,-0.15351599999999999,Normal
0.498201,0.49660000000000004,0.6309040000000001,0.5424509999999999,0.505401,$RhoC_basal,0.5000000000000001,N/A,,WT,WT_Sweep,1D,-0.08845300000000023,Normal
0.507001,0.49239999999999995,0.601707,0.587809,0.49860099999999996,$RhoC_basal,0.7000000000000002,N/A,,WT,WT_Sweep,1D,-0.013897999999999966,Normal
0.495799,0.5044000000000001,0.5918669999999999,0.6033040000000001,0.504999,$RhoC_basal,0.9000000000000001,N/A,,WT,WT_Sweep,1D,0.011437000000000141,Normal
0.497599,0.4899990000000001,0.57914,0.628749,0.48899899999999996,$RhoC_basal,1.1,N/A,,WT,WT_Sweep,1D,0.049609000000000014,Normal
0.5062019999999999,0.4972,0.5751249999999999,0.6447699999999998,0.501601,$RhoC_basal,1.3000000000000003,N/A,,WT,WT_Sweep,1D,0.06964499999999996,Normal
0.5002,0.5078020000000001,0.51722,0.7562620000000001,0.5028009999999999,$RhoC_antagonistic,1.0,N/A,,WT,WT_Sweep,1D,0.2390420000000001,Normal
0.504399,0.49979999999999997,0.563995,0.659512,0.4996,$RhoC_antagonistic,2.0,N/A,,WT,WT_Sweep,1D,0.09551699999999996,Normal
0.508601,0.4998,0.5992999999999999,0.5929190000000001,0.49299899999999997,$RhoC_antagonistic,3.0,N/A,,WT,WT_Sweep,1D,-0.006380999999999859,Normal
0.5034,0.488799,0.6180370000000001,0.560127,0.5009990000000001,$RhoC_antagonistic,4.0,N/A,,WT,WT_Sweep,1D,-0.05791000000000002,Normal
0.500599,0.504999,0.640476,0.504097,0.4904,$RhoC_antagonistic,5.0,N/A,,WT,WT_Sweep,1D,-0.13637900000000003,Normal
0.501598,0.49639999999999995,0.657579,0.478981,0.49899999999999994,$RhoC_antagonistic,6.0,N/A,,WT,WT_Sweep,1D,-0.17859800000000003,Normal
0.5032,0.507201,0.6733349999999999,0.458121,0.4958000000000001,$RhoC_antagonistic,7.0,N/A,,WT,WT_Sweep,1D,-0.2152139999999999,Normal
0.49239900000000003,0.5028,0.678466,0.433987,0.49599999999999994,$RhoC_antagonistic,8.0,N/A,,WT,WT_Sweep,1D,-0.244479,Normal
0.500003,0.502,0.690759,0.412517,0.501401,$RhoC_antagonistic,9.0,N/A,,WT,WT_Sweep,1D,-0.278242,Failed
0.495599,0.502,0.6988169999999999,0.397305,0.490799,$RhoC_antagonistic,10.0,N/A,,WT,WT_Sweep,1D,-0.3015119999999999,Failed
0.493,0.503799,0.710435,0.374685,0.49460000000000004,$RhoC_antagonistic,11.0,N/A,,WT,WT_Sweep,1D,-0.33575000000000005,Failed
0.497,0.5042010000000001,0.721498,0.36851900000000004,0.5048,$RhoC_antagonistic,12.0,N/A,,WT,WT_Sweep,1D,-0.35297899999999993,Failed
0.5008,0.498201,0.7154920000000001,0.363359,0.4996,$RhoC_antagonistic,13.0,N/A,,WT,WT_Sweep,1D,-0.35213300000000014,Failed
0.49840200000000007,0.4888,0.7317079999999999,0.350197,0.5157999999999999,$RhoC_antagonistic,14.0,N/A,,WT,WT_Sweep,1D,-0.38151099999999993,Failed
0.506199,0.501198,0.738506,0.32906199999999997,0.49599800000000005,$RhoC_antagonistic,15.0,N/A,,WT,WT_Sweep,1D,-0.40944400000000003,Failed
0.5004,0.495799,0.5864459999999999,0.6234879999999999,0.49639999999999995,$RhoC_decay,0.05,N/A,,WT,WT_Sweep,1D,0.03704200000000002,Normal
0.507201,0.494401,0.6027909999999999,0.5977669999999998,0.488801,$RhoC_decay,0.15000000000000002,N/A,,WT,WT_Sweep,1D,-0.0050240000000000284,Normal
0.49440199999999995,0.5136000000000001,0.5973399999999999,0.592115,0.501601,$RhoC_decay,0.25000000000000006,N/A,,WT,WT_Sweep,1D,-0.005224999999999924,Normal
0.497201,0.49820000000000003,0.5918410000000001,0.575967,0.505399,$RhoC_decay,0.3500000000000001,N/A,,WT,WT_Sweep,1D,-0.015874000000000055,Normal
0.49919800000000003,0.498199,0.605071,0.566908,0.4994,$RhoC_decay,0.45000000000000007,N/A,,WT,WT_Sweep,1D,-0.03816300000000006,Normal
0.506201,0.5045989999999999,0.6089519999999999,0.564768,0.5092,$RhoC_decay,0.55,N/A,,WT,WT_Sweep,1D,-0.04418399999999989,Normal
0.477,0.5017990000000001,0.587834,0.553979,0.5015999999999999,$RhoC_decay,0.6500000000000001,N/A,,WT,WT_Sweep,1D,-0.03385499999999997,Normal
0.508802,0.501401,0.606846,0.53783,0.4996,$RhoC_decay,0.7500000000000001,N/A,,WT,WT_Sweep,1D,-0.06901599999999997,Normal
0.497602,0.500599,0.6191989999999999,0.511459,0.49019899999999994,$RhoC_decay,0.8500000000000002,N/A,,WT,WT_Sweep,1D,-0.10773999999999995,Normal
0.515601,0.5086,0.6167769999999999,0.5280169999999998,0.512398,$RhoC_decay,0.9500000000000002,N/A,,WT,WT_Sweep,1D,-0.08876000000000006,Normal
