DSP,JCAD,RhoA,RhoC,TJP1,p1_name,p1_value,p2_name,p2_value,perturbation,exp_name,type,delta,phenotype
0.502599,0.48759800000000003,0.5032040000000001,0.6488149999999999,0.5125980000000001,$RhoA_amp,5.0,$RhoA_mod,1.0,WT,Amplification_Gain_RhoA,2D,0.14561099999999982,Normal
0.4986,0.4900010000000001,0.569604,0.603065,0.49840200000000007,$RhoA_amp,5.0,$RhoA_mod,3.0,WT,Amplification_Gain_RhoA,2D,0.03346099999999996,Normal
0.494602,0.49580100000000005,0.581773,0.607049,0.49539999999999995,$RhoA_amp,5.0,$RhoA_mod,5.0,WT,Amplification_Gain_RhoA,2D,0.025275999999999965,Normal
0.500199,0.494,0.6107529999999999,0.588184,0.5063989999999999,$RhoA_amp,5.0,$RhoA_mod,7.0,WT,Amplification_Gain_RhoA,2D,-0.02256899999999984,Normal
0.500799,0.499198,0.532118,0.618217,0.49720000000000003,$RhoA_amp,10.0,$RhoA_mod,1.0,WT,Amplification_Gain_RhoA,2D,0.08609900000000004,Normal
0.5077980000000001,0.501198,0.605637,0.5982740000000001,0.504397,$RhoA_amp,10.0,$RhoA_mod,3.0,WT,Amplification_Gain_RhoA,2D,-0.007362999999999897,Normal
0.49840100000000004,0.5056010000000001,0.62178,0.5863090000000001,0.5060000000000001,$RhoA_amp,10.0,$RhoA_mod,5.0,WT,Amplification_Gain_RhoA,2D,-0.03547099999999992,Normal
0.488801,0.502001,0.6226269999999999,0.578264,0.5002,$RhoA_amp,10.0,$RhoA_mod,7.0,WT,Amplification_Gain_RhoA,2D,-0.04436299999999993,Normal
0.49040199999999995,0.49900100000000003,0.540533,0.62803,0.5071999999999999,$RhoA_amp,15.0,$RhoA_mod,1.0,WT,Amplification_Gain_RhoA,2D,0.08749699999999994,Normal
0.48780000000000007,0.4986020000000001,0.604531,0.595734,0.49900100000000003,$RhoA_amp,15.0,$RhoA_mod,3.0,WT,Amplification_Gain_RhoA,2D,-0.008797000000000055,Normal
0.5044,0.502798,0.625191,0.580857,0.511598,$RhoA_amp,15.0,$RhoA_mod,5.0,WT,Amplification_Gain_RhoA,2D,-0.044334000000000096,Normal
0.500001,0.49560000000000004,0.63668,0.5787220000000001,0.490999,$RhoA_amp,15.0,$RhoA_mod,7.0,WT,Amplification_Gain_RhoA,2D,-0.057957999999999954,Normal
0.5115999999999999,0.503399,0.548601,0.6253799999999999,0.49260000000000004,$RhoA_amp,20.0,$RhoA_mod,1.0,WT,Amplification_Gain_RhoA,2D,0.07677899999999993,Normal
0.498598,0.5059990000000001,0.61166,0.5929780000000001,0.48760000000000003,$RhoA_amp,20.0,$RhoA_mod,3.0,WT,Amplification_Gain_RhoA,2D,-0.018681999999999865,Normal
0.4958,0.504,0.62153,0.580218,0.49880100000000005,$RhoA_amp,20.0,$RhoA_mod,5.0,WT,Amplification_Gain_RhoA,2D,-0.041312000000000015,Normal
0.503801,0.502399,0.6450250000000001,0.586328,0.5058,$RhoA_amp,20.0,$RhoA_mod,7.0,WT,Amplification_Gain_RhoA,2D,-0.05869700000000011,Normal
0.511799,0.49560000000000004,0.554174,0.6187819999999999,0.5,$RhoA_amp,25.0,$RhoA_mod,1.0,WT,Amplification_Gain_RhoA,2D,0.06460799999999989,Normal
0.502799,0.49319900000000005,0.610268,0.586183,0.5076,$RhoA_amp,25.0,$RhoA_mod,3.0,WT,Amplification_Gain_RhoA,2D,-0.024085000000000023,Normal
0.482999,0.503399,0.619678,0.594517,0.5048,$RhoA_amp,25.0,$RhoA_mod,5.0,WT,Amplification_Gain_RhoA,2D,-0.02516099999999999,Normal
0.5012019999999999,0.4980010000000001,0.6592439999999999,0.568996,0.49280099999999993,$RhoA_amp,25.0,$RhoA_mod,7.0,WT,Amplification_Gain_RhoA,2D,-0.090248,Normal
0.498599,0.49519899999999994,0.556761,0.6226130000000001,0.502597,$RhoA_amp,30.0,$RhoA_mod,1.0,WT,Amplification_Gain_RhoA,2D,0.06585200000000013,Normal
0.5048,0.5026,0.619125,0.5764389999999999,0.494799,$RhoA_amp,30.0,$RhoA_mod,3.0,WT,Amplification_Gain_RhoA,2D,-0.04268600000000011,Normal
0.495002,0.504201,0.639478,0.586239,0.512001,$RhoA_amp,30.0,$RhoA_mod,5.0,WT,Amplification_Gain_RhoA,2D,-0.053239000000000036,Normal
0.504999,0.49260099999999996,0.6438599999999999,0.579236,0.501799,$RhoA_amp,30.0,$RhoA_mod,7.0,WT,Amplification_Gain_RhoA,2D,-0.0646239999999999,Normal
0.496,0.513,0.5503290000000001,0.627664,0.502999,$RhoA_amp,35.0,$RhoA_mod,1.0,WT,Amplification_Gain_RhoA,2D,0.07733499999999993,Normal
0.4990010000000001,0.5046,0.621599,0.5901850000000001,0.5099990000000001,$RhoA_amp,35.0,$RhoA_mod,3.0,WT,Amplification_Gain_RhoA,2D,-0.03141399999999994,Normal
0.5074010000000001,0.49700000000000005,0.636232,0.587545,0.5062010000000001,$RhoA_amp,35.0,$RhoA_mod,5.0,WT,Amplification_Gain_RhoA,2D,-0.048687000000000036,Normal
0.49260100000000007,0.505599,0.649538,0.573864,0.495001,$RhoA_amp,35.0,$RhoA_mod,7.0,WT,Amplification_Gain_RhoA,2D,-0.07567399999999991,Normal
0.500599,,0.45205599999999996,0.6317529999999999,0.5024,$RhoA_amp,5.0,$RhoA_mod,1.0,JCAD,Amplification_Gain_RhoA,2D,0.17969699999999994,Normal
0.5116,,0.578235,0.566642,0.5038,$RhoA_amp,5.0,$RhoA_mod,3.0,JCAD,Amplification_Gain_RhoA,2D,-0.011593000000000075,Normal
