DSP,JCAD,RhoA,RhoC,TJP1,p1_name,p1_value,p2_name,p2_value,perturbation,exp_name,type,delta,phenotype
0.5032000000000001,0.4986,0.672853,0.473407,0.5102,$RhoA_amp,0.0,$RhoA_antagonistic,0.0,WT,Escape_Threshold_RhoA,2D,-0.199446,Normal
0.5028,0.5007980000000001,0.382715,0.6150020000000002,0.49679999999999996,$RhoA_amp,0.0,$RhoA_antagonistic,2.0,WT,Escape_Threshold_RhoA,2D,0.23228700000000013,Normal
0.517,0.5012000000000001,0.304306,0.657415,0.4988,$RhoA_amp,0.0,$RhoA_antagonistic,4.0,WT,Escape_Threshold_RhoA,2D,0.35310899999999995,Hyper
0.5,0.49919900000000006,0.249558,0.6912030000000001,0.5073979999999999,$RhoA_amp,0.0,$RhoA_antagonistic,6.0,WT,Escape_Threshold_RhoA,2D,0.4416450000000001,Hyper
0.4899990000000001,0.4948,0.22410999999999998,0.71466,0.491801,$RhoA_amp,0.0,$RhoA_antagonistic,8.0,WT,Escape_Threshold_RhoA,2D,0.49055,Hyper
0.5032,0.5026,0.204472,0.7250610000000001,0.49239999999999995,$RhoA_amp,0.0,$RhoA_antagonistic,10.0,WT,Escape_Threshold_RhoA,2D,0.5205890000000001,Hyper
0.501798,0.499998,0.18603599999999998,0.7346879999999999,0.49019900000000005,$RhoA_amp,0.0,$RhoA_antagonistic,12.0,WT,Escape_Threshold_RhoA,2D,0.5486519999999999,Hyper
0.5066,0.48799899999999996,0.16989300000000002,0.7500610000000001,0.5068,$RhoA_amp,0.0,$RhoA_antagonistic,14.0,WT,Escape_Threshold_RhoA,2D,0.580168,Hyper
0.49760099999999996,0.502201,0.8730860000000003,0.39287299999999997,0.507,$RhoA_amp,5.0,$RhoA_antagonistic,0.0,WT,Escape_Threshold_RhoA,2D,-0.4802130000000003,Failed
0.493199,0.504598,0.593766,0.526826,0.49959699999999996,$RhoA_amp,5.0,$RhoA_antagonistic,2.0,WT,Escape_Threshold_RhoA,2D,-0.06694,Normal
0.49219999999999997,0.5122,0.48544999999999994,0.593381,0.4981999999999999,$RhoA_amp,5.0,$RhoA_antagonistic,4.0,WT,Escape_Threshold_RhoA,2D,0.10793100000000011,Normal
0.49539799999999995,0.5006,0.418672,0.6316080000000001,0.504799,$RhoA_amp,5.0,$RhoA_antagonistic,6.0,WT,Escape_Threshold_RhoA,2D,0.21293600000000007,Normal
0.5027980000000001,0.506999,0.37316299999999997,0.6464750000000001,0.5112,$RhoA_amp,5.0,$RhoA_antagonistic,8.0,WT,Escape_Threshold_RhoA,2D,0.27331200000000017,Hyper
0.49960000000000004,0.510201,0.34158,0.678884,0.5016,$RhoA_amp,5.0,$RhoA_antagonistic,10.0,WT,Escape_Threshold_RhoA,2D,0.33730400000000005,Hyper
0.505,0.515,0.31677099999999997,0.6843060000000001,0.504003,$RhoA_amp,5.0,$RhoA_antagonistic,12.0,WT,Escape_Threshold_RhoA,2D,0.3675350000000001,Hyper
0.505001,0.5049999999999999,0.29806,0.6984090000000001,0.48960000000000004,$RhoA_amp,5.0,$RhoA_antagonistic,14.0,WT,Escape_Threshold_RhoA,2D,0.40034900000000007,Hyper
0.48819999999999997,0.49299899999999997,0.8698259999999999,0.382967,0.484799,$RhoA_amp,10.0,$RhoA_antagonistic,0.0,WT,Escape_Threshold_RhoA,2D,-0.4868589999999999,Failed
0.5087999999999999,0.5023989999999999,0.614185,0.517414,0.501,$RhoA_amp,10.0,$RhoA_antagonistic,2.0,WT,Escape_Threshold_RhoA,2D,-0.09677099999999994,Normal
0.4956,0.49759999999999993,0.5058630000000001,0.579029,0.49740000000000006,$RhoA_amp,10.0,$RhoA_antagonistic,4.0,WT,Escape_Threshold_RhoA,2D,0.07316599999999995,Normal
0.504,0.502,0.461793,0.616988,0.500999,$RhoA_amp,10.0,$RhoA_antagonistic,6.0,WT,Escape_Threshold_RhoA,2D,0.15519499999999997,Normal
0.49419900000000005,0.49379900000000004,0.40133500000000005,0.6420729999999999,0.4968,$RhoA_amp,10.0,$RhoA_antagonistic,8.0,WT,Escape_Threshold_RhoA,2D,0.24073799999999984,Normal
0.48919899999999994,0.49000000000000005,0.37684100000000004,0.6552169999999999,0.503,$RhoA_amp,10.0,$RhoA_antagonistic,10.0,WT,Escape_Threshold_RhoA,2D,0.2783759999999999,Hyper
0.504,0.4964,0.34473200000000004,0.6709559999999999,0.501999,$RhoA_amp,10.0,$RhoA_antagonistic,12.0,WT,Escape_Threshold_RhoA,2D,0.32622399999999985,Hyper
0.509801,0.48880100000000004,0.340276,0.6746190000000001,0.48620100000000005,$RhoA_amp,10.0,$RhoA_antagonistic,14.0,WT,Escape_Threshold_RhoA,2D,0.33434300000000006,Hyper
0.49639999999999995,0.5222009999999999,0.877362,0.389995,0.5006010000000001,$RhoA_amp,15.0,$RhoA_antagonistic,0.0,WT,Escape_Threshold_RhoA,2D,-0.487367,Failed
0.511399,0.509199,0.6311450000000001,0.512189,0.49820000000000003,$RhoA_amp,15.0,$RhoA_antagonistic,2.0,WT,Escape_Threshold_RhoA,2D,-0.11895600000000006,Normal
0.49720000000000003,0.5038,0.5174090000000001,0.5821080000000001,0.4928,$RhoA_amp,15.0,$RhoA_antagonistic,4.0,WT,Escape_Threshold_RhoA,2D,0.06469899999999995,Normal
0.5009990000000001,0.49760000000000004,0.46414,0.612711,0.504599,$RhoA_amp,15.0,$RhoA_antagonistic,6.0,WT,Escape_Threshold_RhoA,2D,0.148571,Normal
0.5068,0.502601,0.42862300000000003,0.639563,0.5100009999999999,$RhoA_amp,15.0,$RhoA_antagonistic,8.0,WT,Escape_Threshold_RhoA,2D,0.21093999999999996,Normal
0.505,0.497,0.397629,0.6485430000000001,0.508401,$RhoA_amp,15.0,$RhoA_antagonistic,10.0,WT,Escape_Threshold_RhoA,2D,0.2509140000000001,Hyper
0.49680099999999994,0.48319999999999996,0.3593679999999999,0.675961,0.511802,$RhoA_amp,15.0,$RhoA_antagonistic,12.0,WT,Escape_Threshold_RhoA,2D,0.3165930000000001,Hyper
0.502001,0.501201,0.355765,0.6788219999999998,0.5018009999999999,$RhoA_amp,15.0,$RhoA_antagonistic,14.0,WT,Escape_Threshold_RhoA,2D,0.3230569999999998,Hyper
0.49820000000000003,0.492999,0.8703730000000001,0.38028000000000006,0.497801,$RhoA_amp,20.0,$RhoA_antagonistic,0.0,WT,Escape_Threshold_RhoA,2D,-0.490093,Failed
0.506398,0.5037969999999999,0.6245350000000001,0.526826,0.4994,$RhoA_amp,20.0,$RhoA_antagonistic,2.0,WT,Escape_Threshold_RhoA,2D,-0.09770900000000005,Normal
