Label,Centroid_Y,Centroid_X,Major/Minor Ratio,Major Axis Length,Minor Axis Length,Perimeter,Area,Circularity
147,80.75048885412593,2547.2729761439186,13.727391421866947,218.71313033749345,15.932606830828469,443.9554108468271,2557.0,0.16302788152922995
149,95.20466738197425,985.0203862660944,9.65405033665987,233.79843513594219,24.217652382454048,520.1736649163068,3728.0,0.1731366640302368
150,59.89077887197851,492.813339301701,3.9215940984199977,111.56515504879161,28.448929758880702,290.4446968344225,2234.0,0.3327868296944116
151,61.331120943952804,1451.089233038348,4.147070437206954,132.26970555854962,31.89473329699051,322.9777054234135,2712.0,0.32670400590158993
152,72.28351309707242,727.2717000513611,3.374490510900138,132.96624738676627,39.403354953070476,329.1431816442575,3894.0,0.4516854337709642
153,124.14773651396042,1278.583084846842,9.168671012080903,239.05757750253204,26.073307373287026,551.144227664784,3689.0,0.1526117571386091
155,66.93572984749456,55.819535221496004,3.6270335392093043,125.60473187678633,34.630154510280114,329.09545442950497,2754.0,0.319543532912485
156,196.5182774161242,1548.719245534969,13.179108315592979,368.70506248571616,27.976480172750342,787.3452377915607,5991.0,0.12144475792946102
157,32.65034965034965,178.82017982017982,2.3231606222377796,55.25124883608347,23.78279328050198,139.9827560572969,1001.0,0.6419406264569896
158,136.10324089542266,1553.8456398262613,9.705973274736674,258.31508495803234,26.61403216825162,521.8772003600252,2993.0,0.13809562915983337
159,164.6222076215506,2131.5014783180027,7.457109970865551,298.88110602710987,40.08001855877399,650.6000717874997,6088.0,0.1807408390439731
160,171.62778415614235,1976.2606199770378,7.216417882171039,348.0762167321314,48.23393301434113,727.8599564173221,4355.0,0.1033004870447748
161,155.5107398568019,2845.5089498806683,13.175366015923654,287.6430689995562,21.831884492006736,606.1391770309008,3352.0,0.1146487077543246
163,229.3366269930384,2019.373792948574,10.6517569945529,409.41356997219884,38.436247670836366,913.0142853498728,8906.0,0.1342571455510968
164,146.30413778617938,601.7279983196808,8.813648847099941,268.4476477336685,30.458173724722304,611.3279938488575,4761.0,0.16008825793570916
165,160.66495770315305,1263.0733145347347,5.4244938360389865,214.90178312004838,39.616928254631695,594.9249275747777,3901.0,0.1385037338644402
168,78.41048261546445,788.6362221069019,8.336055160987453,157.35613794734937,18.87657110089344,334.59902576697317,1927.0,0.21629288548646355
170,122.06776964683424,1104.9863188036907,10.149826930054127,220.67924725845407,21.742168490086485,472.8366158202091,3143.0,0.17665748543754997
171,150.03687720674773,525.3077677520596,7.769151932795924,274.32652146172774,35.30971254452022,625.8244225113893,5098.0,0.1635703867683902
172,187.08119800332778,589.9342762063228,9.553841380110095,338.95164699605357,35.47804841115623,698.842712474619,6010.0,0.15464128670164515
173,80.53101851851852,857.8560185185186,3.1836293749382714,95.52714104520653,30.005735528514133,251.26702730475878,2160.0,0.42992491266978267
174,170.6412544620092,1030.6591024987251,21.26058309622657,349.68407361450545,16.447529779960224,740.9970414071697,3922.0,0.0897603434011304
175,101.33354017995656,353.75085324232083,7.3839678399088395,196.46759283804028,26.607319681997126,477.4041122946064,3223.0,0.17770426787081145
176,81.54137039431157,227.980930833872,4.067000354999334,157.09138536491452,38.6258597621736,406.5107140124046,3094.0,0.23528063339566282
177,166.5795377623054,1855.7875447248816,4.614615571635196,284.0897367056427,61.56303429734561,830.7249634685277,10341.0,0.18830327766093855
179,210.8695868591339,2967.7992035838724,6.154508844437574,527.703870997234,85.74264564981024,1190.7970773009195,10045.0,0.08901932257237727
180,93.29761634506242,2986.150510783201,3.329121289502082,151.3189391132471,45.45311689015663,430.0132393293463,4405.0,0.29935886455740435
182,104.42605863192182,2542.697394136808,7.361802558424108,187.52126752449664,25.472194620312944,405.66504294495536,3070.0,0.23442993605921794
185,80.22188815393866,756.2110643415514,5.575079134117998,110.88583156244941,19.889552936362406,238.65180361560903,1663.0,0.3669210870033563
186,191.950233281493,2527.8152410575426,13.184925013441623,380.33094271040306,28.84589349751079,947.940258945177,6430.0,0.08992053884539286
