Label,Centroid_Y,Centroid_X,Major/Minor Ratio,Major Axis Length,Minor Axis Length,Perimeter,Area,Circularity
89,88.17292716445259,2274.7398076042145,6.841772508955329,209.0049306630098,30.548360149279908,467.5939751330899,4366.0,0.2509318462435695
90,76.9487358326068,3198.0721883173496,4.674982234552035,187.8361666518626,40.17901186096409,425.77164466275354,5735.0,0.39754822250276406
92,70.75894295842733,659.7805349661618,3.722458086257836,123.88651646862584,33.28083583425064,286.75230867899734,3103.0,0.4742177365651928
93,67.381598062954,289.1915254237288,4.638547928433561,158.14999129376721,34.09471966956144,383.0020920410531,4130.0,0.3537998327775325
94,76.8463492063492,1527.2122751322752,5.948955149507181,217.65620362754456,36.58729947654346,618.1980515339465,4725.0,0.1553661532518313
95,81.99045845939027,343.22061903653713,7.5183297901223405,213.77297930438974,28.43357305039304,510.89653634378135,4297.0,0.20687561442078006
96,44.1764705882353,1331.8782183800038,3.7366521030545834,164.8147969276853,44.10761087256556,425.9838020778234,5321.0,0.36848257198665524
97,176.155777801935,2439.670725078813,14.458008399491597,444.8587388094605,30.769019253378186,987.3494218736668,9199.0,0.11857925854644773
98,107.59116022099448,2553.1300184162064,14.896463648474933,243.54092681796757,16.348908879652168,517.4945160902281,2715.0,0.12739963804040427
99,118.98227558604917,3024.063655422146,7.401162455954088,238.0881182517305,32.16901664686381,515.9615075012371,5247.0,0.24767736706919358
100,132.45691952389413,3232.9008704920943,4.264162214617524,224.85991343260164,52.73249518083132,563.4112549695428,5629.0,0.2228384227516093
101,193.49058858679413,2206.446369883478,5.387392640180191,298.1454007162756,55.341316408358836,749.5594872476836,6694.0,0.14972122133302998
102,87.30070188400444,2218.9722940524566,8.498552220471987,180.60739429083696,21.251548452661797,372.21529547664954,2707.0,0.24553289725125188
103,76.43427719821162,2086.1400894187777,1.6754900068049663,90.38200551377189,53.94362553443311,260.92997820866105,3355.0,0.619233484687567
106,157.57345557738486,3153.1211525867716,13.13123440722088,301.0900643821245,22.92930390585022,690.9097756731277,4581.0,0.12059449429938124
107,74.5635142697258,132.47845551203133,2.8421630355261702,84.88989224132514,29.86805865118482,225.52186130069785,1787.0,0.4415268531896872
108,55.99697199091597,531.7327781983346,1.829200594490884,83.46273650343451,45.62798457140478,245.31475451951127,2642.0,0.5516902869051259
110,113.36933656957929,1855.1144822006472,6.908601042752743,194.00625960695513,28.081844414864783,415.4579361637688,2472.0,0.17997169697999196
111,115.66452485627325,2756.889414947582,9.998553888590948,200.20073994213246,20.022969538682545,442.53510063004416,2957.0,0.1897429907660973
113,82.65112186537615,2727.1830180378356,3.482536050731902,106.20723596755998,30.49709591527103,261.41525958289964,2273.0,0.4179722313299617
114,143.33175664655033,2803.770184309248,11.27139152265133,318.831701028189,28.286809165261907,669.9625535217635,6131.0,0.17164854316049855
116,89.97728256166162,1210.2005625270447,3.491323588626636,144.3322882104873,41.34027813424838,350.3746750430835,4622.0,0.4731233575656221
118,83.98453608247422,3375.093888070692,4.592595346724673,131.76147999370414,28.689982470951467,303.06096654409885,2716.0,0.3716033509993102
119,136.6110325318246,2166.555634134842,6.7483281376711775,251.65406947745598,37.29132080472614,553.4701294725885,4242.0,0.17401719095789966
120,89.83061501868842,2330.460584437649,1.5508582498915715,117.701766582163,75.8946000322029,399.60512242138304,5886.0,0.4631994429360629
121,138.08262403985884,2967.097155906166,11.283901953852482,283.3690810521589,25.1126855064008,618.8204178980326,4817.0,0.15807283445283554
124,157.831008583691,2644.202789699571,12.018063619863335,270.8051566430761,22.533177158048325,563.4112549695428,3728.0,0.14758245514620705
127,79.45009140767824,1860.1780621572211,2.774385993206264,99.86734909256924,35.996198559651724,252.69343417595164,2735.0,0.5382441017899301
128,88.08789767136766,2957.4709740898656,2.803186799219129,107.5740510167925,38.375626999513166,313.3269478283311,3049.0,0.39027595221867856
129,98.01775471182737,173.94209232450152,5.74171250457346,170.21515702326326,29.64536397245271,382.93712088359746,3661.0,0.31372899441848395
132,98.83416087388282,1320.8406156901688,5.263288355576088,170.73190570650425,32.43825801898649,395.77164466275354,4028.0,0.32315432636595787
133,119.36683417085428,1346.6587817134453,4.338889611678387,222.53751334802013,51.289047029232265,530.3107499061545,8159.0,0.364574203466644
134,79.97555865921788,1665.8882681564246,1.871820565847605,88.12638888250669,47.0805751846203,293.24978336205567,2864.0,0.41851157860399807
135,112.57978904389248,2145.692412385165,4.973293592549805,145.60594526415844,29.277568789078135,348.6639969244288,2939.0,0.30380522673037935
136,138.7432915921288,1869.0040250447228,8.523647073228608,230.95823998823155,27.09617585101968,542.1808075912433,4472.0,0.1911716016179508
137,76.66200215285252,2023.324004305705,2.918824936165373,84.52017487759869,28.956918186617138,207.27312395916866,1858.0,0.5434625067453039
139,100.95665548098434,2421.466023489933,3.482355030783608,209.17230174975353,60.06633439172486,594.5351006300442,7152.0,0.2542625334504135
140,127.42062643239113,509.08724216959513,2.3099553460508773,162.50655406819766,70.3505175310079,585.144227664784,6545.0,0.2402114277690253
141,118.75505757858699,1810.000933706816,3.8532788999369623,133.77958460458655,34.718375720681706,332.77669529663694,3213.0,0.36459841841835156
142,186.55602207293666,2848.3620441458734,10.97128191974399,408.54971917564956,37.23810236253439,874.2356774809322,8336.0,0.1370599338602437
144,133.86436631944446,549.7897135416666,3.9114807055581164,153.55257892306702,39.25689284491999,368.63455967290594,4608.0,0.4261183514857407
145,138.28754496402877,1948.381070143885,5.4165077522170275,179.32431068800705,33.106997883388594,431.1675682618969,4448.0,0.3006647190915334
146,112.58189454036398,1934.0116658889408,5.16997189074675,125.30935830184487,24.23791868697089,292.3919189857866,2143.0,0.31499329098314066
147,133.13961255845024,1080.3504787352483,4.810820952986479,168.89963743191672,35.10827758556813,414.1858582251266,4491.0,0.3289746141161455
148,158.69502381343406,451.9986861553621,4.181810161396176,200.074226923218,47.843928634106014,466.8954903232548,6089.0,0.3510075675576645
149,98.04986676817663,1545.9912447658926,3.4278255653881677,108.7486588195508,31.725260444294538,264.53405460951757,2627.0,0.47174440677347557
150,127.21517074644908,177.606225445754,3.7981205974558336,145.3306165378635,38.26382359612621,373.2325394193526,3309.0,0.2985022656531399
151,130.3052701358966,2203.58800132582,7.965434939122582,178.93442734108285,22.46386151021567,366.5939751330898,3017.0,0.2821074321487829
152,92.365625,1273.1802083333334,1.7962904705545315,83.72414395171572,46.60946841513294,233.65790027001893,2880.0,0.6628899159496514
153,159.7869271923703,3280.424284717376,7.729454942317665,213.77593070188263,27.657309900532553,474.77164466275354,4299.0,0.23966673681115022
154,137.29400864731315,2886.4706609017912,4.110347215874429,139.93706606197793,34.04507179382117,380.7949852598665,3238.0,0.2806107260784135
157,139.23387253946598,321.05788345351783,3.7681597187210913,161.71960288198406,42.9173960112475,392.00209204105306,5131.0,0.4195996421400819
158,115.22642857142857,1773.7275,3.005468457592221,106.44389697962686,35.416740678390795,280.2914139223983,2800.0,0.44786621930533177
159,105.70185264971995,423.61482119775957,1.9342205011988518,78.5823975513555,40.62742458920751,222.06601717798213,2321.0,0.5914537607778562
161,147.94335964547847,692.8068134607395,1.8401785480443347,158.24082702862339,85.99210505784625,571.3279938488577,7221.0,0.2779944981928517
162,122.65079365079364,1584.7373737373737,3.808729009737857,137.48506430390592,36.09736055056555,336.8183258569795,3465.0,0.3838147646275713
163,184.31443638760712,2491.784113381674,12.18874059089038,295.2372581011223,24.222129915684373,654.2762620207483,3034.0,0.08906418800742068
164,151.7093352192362,894.6138613861386,2.892957716466689,148.64243853775247,51.38078503245348,375.6995308303615,5656.0,0.5035446190185864
