Time	TH	ErrorTH	H	HD=0	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
0.0000	0.7689	0.0019	2.9882	1.0000	DSP -- TJP1 -- JCAD -- RhoA	0.000000	0.000000	JCAD -- RhoC -- RhoA	0.000000	0.000000	TJP1 -- RhoA	0.000000	0.000000	TJP1 -- JCAD -- RhoA	0.000000	0.000000	DSP -- TJP1 -- JCAD -- RhoC -- RhoA	0.000000	0.000000	TJP1 -- JCAD	0.000000	0.000000	TJP1 -- RhoC	0.000000	0.000000	DSP -- TJP1	0.000000	0.000000	DSP -- TJP1 -- JCAD	0.000000	0.000000	DSP -- JCAD -- RhoC	0.000000	0.000000	DSP -- TJP1 -- JCAD -- RhoC	0.000000	0.000000	JCAD -- RhoC	0.000000	0.000000	TJP1 -- JCAD -- RhoC	0.000000	0.000000	DSP -- JCAD	0.000000	0.000000	DSP -- TJP1 -- RhoC	0.000000	0.000000	RhoC	0.137808	0.003320	<nil>	0.119785	0.003183	TJP1 -- JCAD -- RhoC -- RhoA	0.000000	0.000000	DSP -- JCAD -- RhoA	0.000000	0.000000	DSP -- RhoA	0.151134	0.003408	DSP -- TJP1 -- RhoA	0.000000	0.000000	TJP1	0.000000	0.000000	DSP -- RhoC -- RhoA	0.114538	0.002915	DSP -- RhoC	0.126932	0.003144	JCAD -- RhoA	0.000000	0.000000	DSP -- JCAD -- RhoC -- RhoA	0.000000	0.000000	DSP	0.107297	0.002976	RhoC -- RhoA	0.102391	0.002812	JCAD	0.000000	0.000000	DSP -- TJP1 -- RhoC -- RhoA	0.000000	0.000000	RhoA	0.140116	0.003347	TJP1 -- RhoC -- RhoA	0.000000	0.000000
1.1000	0.7444	0.0015	2.6422	1.0000	DSP	0.024819	0.001472	DSP -- RhoC	0.085309	0.002639	RhoA	0.191985	0.003861	<nil>	0.063101	0.002377	DSP -- RhoC -- RhoA	0.084829	0.002509	DSP -- RhoA	0.304944	0.004499	RhoC -- RhoA	0.048915	0.001939	RhoC	0.196099	0.003892
1.2000	0.7428	0.0015	2.6351	1.0000	DSP	0.025002	0.001473	DSP -- RhoC	0.085840	0.002660	RhoA	0.194452	0.003887	RhoC -- RhoA	0.048902	0.001959	<nil>	0.062143	0.002351	DSP -- RhoC -- RhoA	0.081033	0.002476	DSP -- RhoA	0.308024	0.004520	RhoC	0.194603	0.003880
1.3000	0.7441	0.0015	2.6274	1.0000	DSP	0.023754	0.001427	DSP -- RhoC	0.083116	0.002605	DSP -- RhoC -- RhoA	0.083169	0.002492	RhoA	0.194361	0.003882	RhoC -- RhoA	0.049742	0.001983	<nil>	0.059905	0.002306	DSP -- RhoA	0.309861	0.004518	RhoC	0.196092	0.003895
1.4000	0.7457	0.0015	2.6327	1.0000	DSP	0.024560	0.001466	DSP -- RhoC	0.081213	0.002587	RhoA	0.193848	0.003877	RhoC -- RhoA	0.051156	0.001997	<nil>	0.059510	0.002308	DSP -- RhoC -- RhoA	0.085197	0.002516	DSP -- RhoA	0.308929	0.004510	RhoC	0.195586	0.003892
1.5000	0.7443	0.0015	2.6297	1.0000	DSP	0.024051	0.001447	DSP -- RhoC	0.082909	0.002628	RhoA	0.193865	0.003879	RhoC -- RhoA	0.051100	0.002001	<nil>	0.058227	0.002282	DSP -- RhoC -- RhoA	0.084130	0.002525	DSP -- RhoA	0.308810	0.004518	RhoC	0.196907	0.003903
1.6000	0.7420	0.0015	2.6209	1.0000	RhoC -- RhoA	0.049174	0.001962	DSP	0.023386	0.001418	DSP -- RhoC	0.084942	0.002644	RhoA	0.194665	0.003881	<nil>	0.055394	0.002227	DSP -- RhoC -- RhoA	0.083478	0.002506	DSP -- RhoA	0.308094	0.004512	RhoC	0.200867	0.003936
1.7000	0.7411	0.0015	2.6171	1.0000	RhoC -- RhoA	0.049599	0.001960	DSP	0.021722	0.001371	DSP -- RhoC	0.086898	0.002673	RhoA	0.192960	0.003872	<nil>	0.052581	0.002165	DSP -- RhoC -- RhoA	0.085338	0.002533	DSP -- RhoA	0.305942	0.004505	RhoC	0.204959	0.003958
1.8000	0.7420	0.0015	2.6148	1.0000	DSP	0.020013	0.001320	RhoC -- RhoA	0.050222	0.001979	DSP -- RhoC -- RhoA	0.086844	0.002553	DSP -- RhoC	0.086523	0.002668	RhoA	0.191381	0.003854	<nil>	0.053178	0.002182	DSP -- RhoA	0.306521	0.004510	RhoC	0.205319	0.003965
1.9000	0.7413	0.0015	2.6173	1.0000	DSP	0.020642	0.001332	DSP -- RhoC -- RhoA	0.085239	0.002554	DSP -- RhoC	0.087573	0.002690	RhoA	0.190516	0.003851	<nil>	0.054206	0.002206	DSP -- RhoA	0.306445	0.004516	RhoC -- RhoA	0.049801	0.001955	RhoC	0.205577	0.003961
2.0000	0.7415	0.0015	2.6217	1.0000	DSP	0.021240	0.001355	DSP -- RhoC	0.087715	0.002696	RhoA	0.191096	0.003854	<nil>	0.053674	0.002194	DSP -- RhoC -- RhoA	0.084691	0.002550	DSP -- RhoA	0.306255	0.004517	RhoC	0.203617	0.003951	RhoC -- RhoA	0.051713	0.002003
