t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
1.9,0.054038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051637,0.197416,0.192405,0.051242,0.204392,0.197455,0.051415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.053144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050896,0.196605,0.192074,0.053126,0.20258,0.200158,0.051418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1,0.053849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05149,0.197867,0.19099,0.052353,0.199592,0.199678,0.054181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2,0.055137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050318,0.200548,0.191192,0.050642,0.199052,0.19914,0.05397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3,0.051727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049285,0.201569,0.191985,0.049861,0.198363,0.200299,0.056911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4,0.052254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049287,0.202038,0.192216,0.04916,0.197731,0.202016,0.0553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,0.052638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04806,0.200941,0.192304,0.051395,0.196697,0.202139,0.055826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6,0.053132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049095,0.199509,0.191593,0.052502,0.196014,0.199457,0.058697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7,0.053948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050019,0.196824,0.194693,0.051164,0.198321,0.200798,0.054234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8,0.053048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049981,0.194972,0.194092,0.053655,0.199327,0.200318,0.054607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
