t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
1.8,0.023611,0.010067,0.0,0.0,0.0,0.0,0.160952,0.044819,0.042162,0.006111,0.0,0.0,0.0,0.0,0.081755,0.081115,0.079019,0.0,0.0,0.0,0.0,0.099806,0.100424,0.027859,0.011099,0.0,0.0,0.0,0.0,0.042654,0.149114,0.039432
1.9,0.024776,0.010303,0.0,0.0,0.0,0.0,0.161586,0.043911,0.0422,0.005119,0.0,0.0,0.0,0.0,0.081426,0.082619,0.078836,0.0,0.0,0.0,0.0,0.097952,0.101128,0.027844,0.012162,0.0,0.0,0.0,0.0,0.04038,0.149546,0.040211
2.0,0.024238,0.010528,0.0,0.0,0.0,0.0,0.159075,0.042756,0.045641,0.005875,0.0,0.0,0.0,0.0,0.082053,0.083453,0.076619,0.0,0.0,0.0,0.0,0.097862,0.101003,0.028597,0.012391,0.0,0.0,0.0,0.0,0.041899,0.14843,0.03958
2.1,0.024505,0.010412,0.0,0.0,0.0,0.0,0.160851,0.044121,0.042616,0.004988,0.0,0.0,0.0,0.0,0.082788,0.081076,0.079149,0.0,0.0,0.0,0.0,0.097225,0.101031,0.02894,0.012302,0.0,0.0,0.0,0.0,0.043119,0.146572,0.040307
2.2,0.02548,0.01065,0.0,0.0,0.0,0.0,0.16327,0.042005,0.042075,0.004971,0.0,0.0,0.0,0.0,0.083637,0.08162,0.077772,0.0,0.0,0.0,0.0,0.096147,0.101977,0.028097,0.011664,0.0,0.0,0.0,0.0,0.042792,0.147113,0.040732
2.3,0.026097,0.011082,0.0,0.0,0.0,0.0,0.162845,0.042262,0.041811,0.004903,0.0,0.0,0.0,0.0,0.081841,0.080701,0.080555,0.0,0.0,0.0,0.0,0.096221,0.101466,0.027916,0.011385,0.0,0.0,0.0,0.0,0.041903,0.148173,0.040838
2.4,0.026076,0.010851,0.0,0.0,0.0,0.0,0.162098,0.042183,0.042868,0.00529,0.0,0.0,0.0,0.0,0.08174,0.080421,0.080549,0.0,0.0,0.0,0.0,0.096047,0.101118,0.02846,0.01133,0.0,0.0,0.0,0.0,0.041655,0.148609,0.040706
2.5,0.026487,0.010636,0.0,0.0,0.0,0.0,0.162687,0.042758,0.041919,0.005566,0.0,0.0,0.0,0.0,0.082419,0.077578,0.082437,0.0,0.0,0.0,0.0,0.096139,0.10118,0.027893,0.010889,0.0,0.0,0.0,0.0,0.041287,0.149106,0.041018
2.6,0.025706,0.011062,0.0,0.0,0.0,0.0,0.164014,0.043694,0.03923,0.006299,0.0,0.0,0.0,0.0,0.082132,0.078345,0.081225,0.0,0.0,0.0,0.0,0.097761,0.101635,0.026597,0.010539,0.0,0.0,0.0,0.0,0.040939,0.148316,0.042506
2.7,0.025021,0.009803,0.0,0.0,0.0,0.0,0.163851,0.044062,0.040284,0.005809,0.0,0.0,0.0,0.0,0.080293,0.081028,0.080869,0.0,0.0,0.0,0.0,0.099242,0.100455,0.026982,0.009634,0.0,0.0,0.0,0.0,0.041755,0.146381,0.04453
