t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
1.8,0.0275,0.010774,0.0,0.0,0.0,0.0,0.154371,0.04801,0.040845,0.006057,0.0,0.0,0.0,0.0,0.078753,0.078985,0.081305,0.0,0.0,0.0,0.0,0.091122,0.100166,0.027312,0.011006,0.0,0.0,0.0,0.0,0.04099,0.160062,0.042743
1.9,0.027792,0.010416,0.0,0.0,0.0,0.0,0.156019,0.044131,0.043435,0.005614,0.0,0.0,0.0,0.0,0.082089,0.080408,0.07699,0.0,0.0,0.0,0.0,0.090189,0.098771,0.029348,0.011387,0.0,0.0,0.0,0.0,0.039689,0.157371,0.046353
2.0,0.027761,0.010434,0.0,0.0,0.0,0.0,0.15758,0.041864,0.044122,0.005907,0.0,0.0,0.0,0.0,0.083721,0.079253,0.076218,0.0,0.0,0.0,0.0,0.091023,0.099422,0.027894,0.010639,0.0,0.0,0.0,0.0,0.041937,0.157712,0.044512
2.1,0.026394,0.010972,0.0,0.0,0.0,0.0,0.157893,0.04052,0.044615,0.005447,0.0,0.0,0.0,0.0,0.081706,0.079402,0.078546,0.0,0.0,0.0,0.0,0.093109,0.100687,0.02591,0.01069,0.0,0.0,0.0,0.0,0.042969,0.15846,0.042681
2.2,0.026006,0.011303,0.0,0.0,0.0,0.0,0.159547,0.042356,0.040794,0.005195,0.0,0.0,0.0,0.0,0.080284,0.080577,0.079044,0.0,0.0,0.0,0.0,0.0926,0.100386,0.027108,0.01015,0.0,0.0,0.0,0.0,0.042162,0.158107,0.044381
2.3,0.026948,0.010784,0.0,0.0,0.0,0.0,0.160271,0.043878,0.039067,0.004795,0.0,0.0,0.0,0.0,0.082129,0.080538,0.077638,0.0,0.0,0.0,0.0,0.092099,0.100026,0.027028,0.010907,0.0,0.0,0.0,0.0,0.043752,0.158338,0.041804
2.4,0.027398,0.010323,0.0,0.0,0.0,0.0,0.161159,0.042746,0.039772,0.005691,0.0,0.0,0.0,0.0,0.083228,0.080611,0.07557,0.0,0.0,0.0,0.0,0.092045,0.100534,0.026123,0.011134,0.0,0.0,0.0,0.0,0.043791,0.160463,0.039412
2.5,0.027616,0.009881,0.0,0.0,0.0,0.0,0.160746,0.041584,0.041789,0.005895,0.0,0.0,0.0,0.0,0.081701,0.08074,0.076764,0.0,0.0,0.0,0.0,0.093107,0.099534,0.025843,0.011506,0.0,0.0,0.0,0.0,0.042646,0.159052,0.041597
2.6,0.027478,0.009813,0.0,0.0,0.0,0.0,0.159736,0.042387,0.042064,0.004586,0.0,0.0,0.0,0.0,0.079359,0.082486,0.078669,0.0,0.0,0.0,0.0,0.094927,0.098877,0.024819,0.010655,0.0,0.0,0.0,0.0,0.041232,0.158841,0.044072
2.7,0.027738,0.009627,0.0,0.0,0.0,0.0,0.159022,0.041706,0.043645,0.005255,0.0,0.0,0.0,0.0,0.076176,0.081359,0.08231,0.0,0.0,0.0,0.0,0.095971,0.097287,0.025104,0.010146,0.0,0.0,0.0,0.0,0.042113,0.160212,0.042328
2.8,0.028104,0.009302,0.0,0.0,0.0,0.0,0.158527,0.042196,0.043976,0.005272,0.0,0.0,0.0,0.0,0.076268,0.080911,0.082648,0.0,0.0,0.0,0.0,0.096144,0.097542,0.02431,0.010838,0.0,0.0,0.0,0.0,0.042695,0.159776,0.041491
2.9,0.0286,0.009223,0.0,0.0,0.0,0.0,0.158912,0.042554,0.043312,0.005574,0.0,0.0,0.0,0.0,0.077671,0.081413,0.080442,0.0,0.0,0.0,0.0,0.095943,0.097983,0.023574,0.01013,0.0,0.0,0.0,0.0,0.04318,0.160243,0.041246
3.0,0.027856,0.009324,0.0,0.0,0.0,0.0,0.15915,0.042882,0.042644,0.005426,0.0,0.0,0.0,0.0,0.076708,0.080795,0.08217,0.0,0.0,0.0,0.0,0.098394,0.096482,0.023368,0.010645,0.0,0.0,0.0,0.0,0.043155,0.160646,0.040354
3.1,0.027041,0.008987,0.0,0.0,0.0,0.0,0.158577,0.044306,0.04213,0.005268,0.0,0.0,0.0,0.0,0.075595,0.083782,0.080455,0.0,0.0,0.0,0.0,0.098529,0.097038,0.023491,0.011152,0.0,0.0,0.0,0.0,0.041148,0.161543,0.040957
3.2,0.02649,0.010647,0.0,0.0,0.0,0.0,0.155774,0.045399,0.04218,0.005042,0.0,0.0,0.0,0.0,0.07662,0.081782,0.081656,0.0,0.0,0.0,0.0,0.098577,0.097679,0.023354,0.010717,0.0,0.0,0.0,0.0,0.040677,0.163383,0.040022
3.3,0.026421,0.010851,0.0,0.0,0.0,0.0,0.155513,0.044071,0.043565,0.004655,0.0,0.0,0.0,0.0,0.077073,0.081546,0.081826,0.0,0.0,0.0,0.0,0.100342,0.096873,0.022464,0.010311,0.0,0.0,0.0,0.0,0.040725,0.163015,0.040749
3.4,0.027199,0.011648,0.0,0.0,0.0,0.0,0.156377,0.044313,0.041662,0.00463,0.0,0.0,0.0,0.0,0.077347,0.081593,0.08153,0.0,0.0,0.0,0.0,0.098908,0.096956,0.023037,0.01052,0.0,0.0,0.0,0.0,0.041233,0.162156,0.040892
3.5,0.026026,0.011565,0.0,0.0,0.0,0.0,0.159155,0.042736,0.040545,0.005729,0.0,0.0,0.0,0.0,0.077757,0.079525,0.082089,0.0,0.0,0.0,0.0,0.097632,0.097925,0.024517,0.010662,0.0,0.0,0.0,0.0,0.041088,0.161236,0.041815
3.6,0.026291,0.011267,0.0,0.0,0.0,0.0,0.16013,0.040874,0.041728,0.006051,0.0,0.0,0.0,0.0,0.079658,0.077051,0.08234,0.0,0.0,0.0,0.0,0.096624,0.097995,0.025191,0.010965,0.0,0.0,0.0,0.0,0.040766,0.16202,0.041048
3.7,0.026929,0.010997,0.0,0.0,0.0,0.0,0.160797,0.04192,0.040286,0.005838,0.0,0.0,0.0,0.0,0.07933,0.079104,0.080828,0.0,0.0,0.0,0.0,0.095853,0.098847,0.02447,0.011068,0.0,0.0,0.0,0.0,0.04101,0.162573,0.040149
3.8,0.026288,0.010104,0.0,0.0,0.0,0.0,0.161797,0.03979,0.042308,0.006429,0.0,0.0,0.0,0.0,0.079778,0.077142,0.081751,0.0,0.0,0.0,0.0,0.095368,0.099169,0.025274,0.010982,0.0,0.0,0.0,0.0,0.040792,0.163253,0.039773
3.9,0.026191,0.009448,0.0,0.0,0.0,0.0,0.162171,0.038887,0.043493,0.006252,0.0,0.0,0.0,0.0,0.084109,0.076759,0.077979,0.0,0.0,0.0,0.0,0.094864,0.098406,0.026639,0.010515,0.0,0.0,0.0,0.0,0.040217,0.16279,0.041278
