t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
1.9,0.05107,0.022817,0.0,0.0,0.0,0.0,0.316832,0.087455,0.083196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189723,0.195912,0.052995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.050277,0.020645,0.0,0.0,0.0,0.0,0.319052,0.085624,0.08498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189346,0.198087,0.05199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1,0.048839,0.021173,0.0,0.0,0.0,0.0,0.320423,0.08444,0.084265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192287,0.197867,0.050708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2,0.048415,0.021282,0.0,0.0,0.0,0.0,0.318387,0.083174,0.087457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192474,0.198372,0.050439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3,0.047375,0.020299,0.0,0.0,0.0,0.0,0.318494,0.083592,0.087915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192928,0.20039,0.049008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4,0.047419,0.020802,0.0,0.0,0.0,0.0,0.316794,0.085673,0.08703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193289,0.200356,0.048636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,0.04826,0.020161,0.0,0.0,0.0,0.0,0.318789,0.084154,0.087196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193503,0.197148,0.050789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6,0.050077,0.020432,0.0,0.0,0.0,0.0,0.319859,0.083488,0.086521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192286,0.195594,0.051743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7,0.051074,0.019908,0.0,0.0,0.0,0.0,0.316463,0.084308,0.08962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189648,0.196078,0.0529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8,0.051168,0.020163,0.0,0.0,0.0,0.0,0.314986,0.08504,0.090111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188721,0.194003,0.055808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9,0.050762,0.021405,0.0,0.0,0.0,0.0,0.314349,0.085379,0.089166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191424,0.191624,0.055889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.051069,0.023616,0.0,0.0,0.0,0.0,0.313629,0.083936,0.089119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192728,0.192174,0.053729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,0.051449,0.021731,0.0,0.0,0.0,0.0,0.315777,0.086971,0.085821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192048,0.194571,0.051632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,0.050109,0.020695,0.0,0.0,0.0,0.0,0.316827,0.086741,0.086037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192242,0.193476,0.053873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3,0.050059,0.0194,0.0,0.0,0.0,0.0,0.317313,0.087148,0.086439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192116,0.195501,0.052024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4,0.047967,0.020097,0.0,0.0,0.0,0.0,0.317914,0.088161,0.084128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193571,0.197197,0.050965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,0.047025,0.021778,0.0,0.0,0.0,0.0,0.318819,0.086802,0.082901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194581,0.197531,0.050563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,0.048864,0.021985,0.0,0.0,0.0,0.0,0.319666,0.084293,0.084356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194971,0.195794,0.050071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,0.048189,0.022895,0.0,0.0,0.0,0.0,0.317911,0.083742,0.085752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19816,0.191823,0.051528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,0.047684,0.022856,0.0,0.0,0.0,0.0,0.317267,0.084138,0.086039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199407,0.191099,0.05151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9,0.048203,0.021606,0.0,0.0,0.0,0.0,0.318601,0.082442,0.087651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199971,0.190798,0.050729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
