t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
1.8,0.024937,0.009497,0.003272,0.182028,0.013934,0.048866,0.153015,0.045155,0.044133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025153,0.100362,0.09935,0.027035,0.096265,0.100885,0.026113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9,0.025772,0.010218,0.003673,0.184138,0.01362,0.046669,0.152844,0.044297,0.044441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023743,0.101106,0.100481,0.02657,0.096203,0.100167,0.026058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.025332,0.010773,0.003358,0.185256,0.014553,0.044933,0.152509,0.044718,0.0438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023467,0.100904,0.101422,0.026107,0.096313,0.099801,0.026754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1,0.024953,0.011178,0.003594,0.185308,0.012353,0.046845,0.15273,0.044852,0.043041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022898,0.102725,0.100933,0.025344,0.09668,0.098954,0.027613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2,0.024196,0.011573,0.003798,0.185512,0.013459,0.045331,0.152455,0.044648,0.043124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023604,0.10188,0.100875,0.025541,0.097092,0.098922,0.02799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3,0.024284,0.01146,0.003628,0.18266,0.014024,0.047789,0.153928,0.044341,0.042072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023625,0.101979,0.09973,0.026565,0.099678,0.098064,0.026175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4,0.024064,0.011292,0.003852,0.182336,0.013592,0.04832,0.153115,0.044888,0.042506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023256,0.102224,0.098237,0.028183,0.099977,0.099552,0.024607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,0.023828,0.011733,0.004288,0.181707,0.01454,0.047565,0.151488,0.045035,0.043544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023239,0.101778,0.096762,0.030121,0.099023,0.100414,0.024935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6,0.024781,0.012067,0.003732,0.181999,0.014083,0.048286,0.1526,0.043959,0.043173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022799,0.099748,0.0977,0.031653,0.097734,0.101039,0.024645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7,0.024534,0.012747,0.003544,0.183572,0.013066,0.047918,0.153001,0.042134,0.043918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022242,0.10077,0.097932,0.030956,0.096131,0.101206,0.02633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
