t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
1.8,0.024172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025008,0.103494,0.097297,0.026901,0.095469,0.095982,0.025278,0.011217,0.004153,0.0144,0.189471,0.049176,0.042689,0.153516,0.041777
1.9,0.024249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025202,0.103686,0.096141,0.027672,0.094366,0.097457,0.024828,0.010443,0.003797,0.012768,0.190331,0.050305,0.04304,0.15447,0.041247
2.0,0.023729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025099,0.102721,0.095715,0.029166,0.095035,0.099454,0.022682,0.010605,0.003383,0.013479,0.191028,0.04931,0.042023,0.156389,0.040184
2.1,0.023954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024928,0.102306,0.095742,0.029724,0.094229,0.098789,0.023928,0.011004,0.003999,0.014511,0.189225,0.049465,0.04231,0.155666,0.040221
2.2,0.023328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025326,0.101536,0.095573,0.030265,0.093511,0.098199,0.025862,0.010384,0.004437,0.015206,0.18983,0.047728,0.042697,0.154625,0.041494
2.3,0.02351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024631,0.10417,0.095734,0.028164,0.09396,0.098591,0.02484,0.01067,0.003586,0.015473,0.190809,0.047331,0.042281,0.152853,0.043396
2.4,0.023079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024637,0.104906,0.095842,0.027314,0.096642,0.097138,0.024042,0.011043,0.004297,0.01397,0.190527,0.048406,0.041573,0.153611,0.042973
2.5,0.023383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024703,0.104977,0.096993,0.026027,0.09715,0.09601,0.024357,0.010159,0.004262,0.014042,0.191909,0.046987,0.041941,0.151943,0.045157
2.6,0.023805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024375,0.106199,0.097342,0.024784,0.096448,0.097095,0.023553,0.01001,0.003815,0.013497,0.190951,0.048936,0.041681,0.150622,0.046887
2.7,0.023061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024617,0.105311,0.098377,0.024395,0.097974,0.095415,0.02445,0.010456,0.003037,0.014133,0.191066,0.048964,0.043288,0.151016,0.04444
2.8,0.023424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025811,0.102099,0.097765,0.027025,0.098361,0.095067,0.024048,0.011662,0.003461,0.014113,0.189275,0.050351,0.044514,0.150255,0.042769
2.9,0.023296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025384,0.10133,0.099534,0.026453,0.098722,0.095685,0.023196,0.011839,0.003558,0.014405,0.191029,0.048209,0.044505,0.150709,0.042147
