t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
1.8,0.027554,0.010747,0.0045,0.184499,0.014106,0.048795,0.154135,0.043307,0.04471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025119,0.092762,0.099723,0.026795,0.100598,0.095006,0.027642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9,0.02613,0.009802,0.004564,0.18303,0.015304,0.049002,0.155472,0.043744,0.043882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02352,0.093113,0.101453,0.026314,0.101569,0.093847,0.029254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.025279,0.010221,0.004205,0.184413,0.014439,0.048844,0.155791,0.04208,0.044809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022974,0.092478,0.100856,0.028092,0.103041,0.093178,0.029302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1,0.025673,0.010152,0.003547,0.18514,0.014724,0.048489,0.1561,0.044001,0.042648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023454,0.093493,0.099749,0.027703,0.101111,0.095723,0.028293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2,0.02723,0.011436,0.00302,0.185096,0.015224,0.04856,0.154369,0.042702,0.044392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024131,0.093672,0.09969,0.026907,0.100401,0.097425,0.025745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3,0.027695,0.011394,0.002732,0.186882,0.01535,0.046936,0.153408,0.043778,0.044321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024794,0.093168,0.100054,0.026384,0.098158,0.09854,0.026408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4,0.027584,0.011455,0.003508,0.186349,0.014436,0.047607,0.153737,0.042575,0.045134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025331,0.093319,0.099626,0.026123,0.096604,0.09937,0.027242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,0.026064,0.010928,0.003405,0.186798,0.015184,0.046513,0.15627,0.039339,0.046363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025044,0.093575,0.100284,0.025497,0.095208,0.10166,0.027867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6,0.026451,0.010708,0.003323,0.185656,0.01552,0.047401,0.157379,0.040203,0.04461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024252,0.095438,0.098751,0.025958,0.094552,0.102532,0.027265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7,0.026919,0.01187,0.003313,0.185514,0.01576,0.047313,0.158297,0.039125,0.043608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024725,0.095926,0.098915,0.024834,0.094942,0.102642,0.026296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8,0.026096,0.011526,0.002989,0.18576,0.015304,0.047848,0.159609,0.039811,0.041954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024213,0.095859,0.098112,0.026216,0.095357,0.103512,0.025834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9,0.025384,0.0119,0.003946,0.185533,0.014088,0.048332,0.158383,0.041139,0.041478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023872,0.09655,0.097797,0.026181,0.096695,0.103803,0.024917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.026266,0.011616,0.003942,0.18658,0.014282,0.047097,0.156975,0.041012,0.043297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02401,0.09668,0.098353,0.025357,0.095288,0.102887,0.026359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,0.02589,0.011043,0.004062,0.187436,0.014566,0.045836,0.156507,0.042325,0.043024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024719,0.095659,0.098887,0.025136,0.094433,0.102739,0.027738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,0.025864,0.010801,0.003908,0.188604,0.013884,0.045504,0.155539,0.044079,0.042481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025282,0.095462,0.099744,0.023912,0.09347,0.10364,0.027826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3,0.025559,0.010109,0.00496,0.187788,0.013337,0.045816,0.154095,0.045665,0.043031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025227,0.093126,0.10028,0.025767,0.092905,0.103486,0.02885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4,0.026086,0.009685,0.003769,0.187689,0.013585,0.046857,0.152805,0.044987,0.045424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025858,0.091744,0.099862,0.026936,0.094026,0.1028,0.027888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,0.026399,0.009629,0.004129,0.185865,0.01474,0.047166,0.154664,0.043686,0.044921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024543,0.092749,0.101816,0.025292,0.094667,0.103071,0.026663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,0.026914,0.009838,0.004309,0.184153,0.014496,0.048942,0.155859,0.044818,0.042385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024785,0.093606,0.101306,0.024703,0.093933,0.103268,0.026685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,0.027203,0.011193,0.00362,0.185371,0.01516,0.047749,0.15322,0.045638,0.042849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025184,0.093402,0.101862,0.023952,0.093906,0.10081,0.028881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,0.026461,0.011708,0.003836,0.183738,0.01491,0.049417,0.153342,0.045375,0.042475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025563,0.094917,0.099802,0.024117,0.095599,0.101466,0.027273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9,0.024605,0.011508,0.004197,0.183637,0.015084,0.048983,0.153813,0.045536,0.042043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026148,0.095672,0.098381,0.024199,0.099681,0.101771,0.024743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
