t,DSP,TJP1,JCAD,RhoA,RhoC,perturbation,delta,phenotype
0.0,0.5025999999999999,0.501,0.5077,0.530666,0.537277,WT,0.0066110000000000335,Normal
0.1,0.502599,0.500999,0.507698,0.569859,0.576336,WT,0.006476999999999955,Normal
0.2,0.5026,0.501,0.5076990000000001,0.58324,0.5899190000000001,WT,0.0066790000000001015,Normal
0.3,0.5026,0.500998,0.5076990000000001,0.589692,0.5920010000000001,WT,0.0023090000000001165,Normal
0.4,0.502601,0.5009990000000001,0.5076999999999999,0.5927360000000002,0.5953400000000001,WT,0.0026039999999999397,Normal
0.5,0.5025999999999999,0.501,0.5077010000000001,0.5984,0.597612,WT,-0.0007880000000000109,Normal
0.6,0.5026,0.500999,0.5076990000000001,0.596332,0.5966969999999999,WT,0.0003649999999999487,Normal
0.7,0.502599,0.500999,0.507698,0.5973709999999999,0.5943890000000001,WT,-0.002981999999999818,Normal
0.8,0.502601,0.501003,0.507701,0.598355,0.589886,WT,-0.008468999999999949,Normal
0.9,0.5026010000000001,0.5010020000000001,0.507701,0.5961470000000001,0.5898300000000001,WT,-0.006317000000000017,Normal
1.0,0.502599,0.500998,0.5076999999999999,0.5970279999999999,0.588527,WT,-0.00850099999999987,Normal
1.1,0.5025999999999999,0.501001,0.5076999999999999,0.597943,0.590227,WT,-0.007716000000000056,Normal
1.2,0.5025999999999999,0.5009999999999999,0.507701,0.596153,0.592386,WT,-0.003767000000000076,Normal
1.3,0.502599,0.5009999999999999,0.507699,0.5934249999999999,0.5953840000000001,WT,0.001959000000000266,Normal
1.4,0.502601,0.500999,0.5077020000000001,0.5946119999999999,0.5948979999999999,WT,0.00028600000000000847,Normal
1.5,0.5026010000000001,0.501,0.5077,0.5940840000000001,0.5954809999999999,WT,0.0013969999999998706,Normal
1.6,0.502599,0.501,0.507699,0.5953450000000001,0.5951090000000001,WT,-0.00023600000000001398,Normal
1.7,0.5026,0.501,0.507699,0.5951810000000001,0.593587,WT,-0.0015940000000000953,Normal
1.8,0.5026,0.501001,0.5077010000000001,0.591929,0.595231,WT,0.003301999999999916,Normal
1.9,0.5026,0.5010009999999999,0.5077010000000001,0.5937089999999999,0.5983559999999999,WT,0.004646999999999957,Normal
2.0,0.502601,0.500999,0.5076999999999999,0.59261,0.600148,WT,0.007538000000000045,Normal
2.1,0.5025999999999999,0.501,0.5076999999999999,0.5935480000000001,0.6010840000000001,WT,0.007535999999999987,Normal
2.2,0.502601,0.501,0.507701,0.596122,0.600959,WT,0.00483699999999998,Normal
2.3,0.502601,0.501,0.5077020000000001,0.595499,0.5995520000000001,WT,0.004053000000000084,Normal
2.4,0.5026020000000001,0.501,0.5077010000000001,0.595035,0.598564,WT,0.0035290000000000044,Normal
