t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
2.0,0.10364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403642,0.388919,0.103799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1,0.104949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401309,0.389501,0.104242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2,0.10694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400648,0.387801,0.104612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3,0.106353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399358,0.38897,0.105319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4,0.106634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396641,0.391751,0.104975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,0.106105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399979,0.390747,0.103169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6,0.106323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40142,0.391429,0.100828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7,0.105568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396775,0.393766,0.103891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8,0.10778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395455,0.391066,0.105699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9,0.10809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398367,0.390192,0.103351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.107351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39763,0.392345,0.102674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,0.104896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396011,0.396392,0.102701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,0.102717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396321,0.399784,0.101178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3,0.101886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391894,0.403047,0.103173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4,0.101506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391155,0.401039,0.1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,0.102127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394087,0.402082,0.101705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,0.101499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393085,0.40241,0.103005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,0.10189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392238,0.401117,0.104755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,0.102607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390113,0.402265,0.105015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9,0.099483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393297,0.401678,0.105542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
