step,time,perturbation,id,position,tensile_load,shear_load,DSP,TJP1,JCAD,rhoa,rhoc,classification
200,20.0,WT,14,"(np.float64(9.98), np.float64(6.89))",0.0,0.0,0.2767194186313098,0.2527304443693593,0.536,0.5192430957515206,0.49310111794365663,lateral
200,20.0,WT,15,"(np.float64(5.11), np.float64(8.56))",0.0,0.0,0.28445379458787945,0.2577262502253102,0.536,0.5216107947931646,0.49410691708233057,lateral
300,30.0,WT,0,"(np.float64(0.0), np.float64(8.21))",0.0,0.0,0.3244369147100769,0.28363098632409833,0.536,0.5308138256899599,0.500449422486348,lateral
300,30.0,WT,1,"(np.float64(-5.42), np.float64(7.76))",0.0,0.0,0.3231340543000883,0.28278222282018384,0.536,0.5305200647627745,0.5005081809644522,lateral
300,30.0,WT,2,"(np.float64(-10.68), np.float64(6.46))",0.0,0.0,0.3122255883738493,0.27569212758520967,0.536,0.5282358389819093,0.4991346706438329,lateral
300,30.0,WT,3,"(np.float64(-15.38), np.float64(4.13))",0.0,0.0,0.49260434247820034,0.4033422872230127,0.536,0.5591317831884712,0.528211685128115,polar
300,30.0,WT,4,"(np.float64(-18.05), np.float64(0.0))",0.0,0.0,0.5301403595555753,0.4358402467434193,0.536,0.5692690019453613,0.531291508844557,polar
300,30.0,WT,5,"(np.float64(-15.38), np.float64(-4.13))",0.0,0.0,0.4926043424782005,0.4033422872230128,0.536,0.5591317831884712,0.528211685128115,polar
300,30.0,WT,6,"(np.float64(-10.68), np.float64(-6.46))",0.0,0.0,0.3122255883738493,0.27569212758520967,0.536,0.5282358389819093,0.4991346706438329,lateral
300,30.0,WT,7,"(np.float64(-5.42), np.float64(-7.76))",0.0,0.0,0.3231340543000884,0.28278222282018384,0.536,0.5305200647627745,0.5005081809644522,lateral
300,30.0,WT,8,"(np.float64(-0.0), np.float64(-8.21))",0.0,0.0,0.32443691471007696,0.28363098632409833,0.536,0.5308138256899599,0.5004494224863479,lateral
300,30.0,WT,9,"(np.float64(5.42), np.float64(-7.76))",0.0,0.0,0.3231340543000883,0.2827822228201837,0.536,0.5305200647627745,0.5005081809644522,lateral
300,30.0,WT,10,"(np.float64(10.68), np.float64(-6.46))",0.0,0.0,0.3122255883738493,0.27569212758520967,0.536,0.5282358389819093,0.4991346706438329,lateral
300,30.0,WT,11,"(np.float64(15.38), np.float64(-4.13))",0.0,0.0,0.49260434247820034,0.4033422872230127,0.536,0.5591317831884712,0.528211685128115,polar
300,30.0,WT,12,"(np.float64(18.05), np.float64(-0.0))",0.0,0.0,0.5301403595555751,0.43584024674341915,0.536,0.5692690019453612,0.531291508844557,polar
300,30.0,WT,13,"(np.float64(15.38), np.float64(4.13))",0.0,0.0,0.49260434247820034,0.4033422872230127,0.536,0.5591317831884712,0.528211685128115,polar
300,30.0,WT,14,"(np.float64(10.68), np.float64(6.46))",0.0,0.0,0.3122255883738493,0.27569212758520967,0.536,0.5282358389819093,0.4991346706438329,lateral
300,30.0,WT,15,"(np.float64(5.42), np.float64(7.76))",0.0,0.0,0.3231340543000884,0.28278222282018384,0.536,0.5305200647627745,0.5005081809644522,lateral
400,40.0,WT,0,"(np.float64(0.0), np.float64(7.64))",0.0,0.0,0.3573474051707333,0.30526586602219397,0.536,0.5381640946105476,0.49905192964768064,lateral
400,40.0,WT,1,"(np.float64(-5.67), np.float64(7.29))",0.0,0.0,0.3546910066947778,0.30350277871690956,0.536,0.5375768627415104,0.4991572492862742,lateral
400,40.0,WT,2,"(np.float64(-11.19), np.float64(6.19))",0.0,0.0,0.4576407416958585,0.37580164117262366,0.536,0.5589681643221885,0.5144149251907981,polar
400,40.0,WT,3,"(np.float64(-16.13), np.float64(4.06))",0.0,0.0,0.5231788995689585,0.4295269250723439,0.536,0.5674104119751754,0.5306287306072032,polar
400,40.0,WT,4,"(np.float64(-18.98), np.float64(0.0))",0.0,0.0,0.5582636615306218,0.46305557585260815,0.536,0.5766491584238127,0.5345163702743634,polar
400,40.0,WT,5,"(np.float64(-16.13), np.float64(-4.06))",0.0,0.0,0.5231788995689587,0.429526925072344,0.536,0.5674104119751754,0.5306287306072032,polar
400,40.0,WT,6,"(np.float64(-11.19), np.float64(-6.19))",0.0,0.0,0.4576407416958585,0.37580164117262366,0.536,0.5589681643221885,0.5144149251907981,polar
400,40.0,WT,7,"(np.float64(-5.67), np.float64(-7.29))",0.0,0.0,0.3546910066947779,0.30350277871690956,0.536,0.5375768627415104,0.49915724928627414,lateral
400,40.0,WT,8,"(np.float64(-0.0), np.float64(-7.64))",0.0,0.0,0.3573474051707333,0.30526586602219397,0.536,0.5381640946105476,0.49905192964768064,lateral
400,40.0,WT,9,"(np.float64(5.67), np.float64(-7.29))",0.0,0.0,0.3546910066947778,0.30350277871690956,0.536,0.5375768627415104,0.4991572492862742,lateral
400,40.0,WT,10,"(np.float64(11.19), np.float64(-6.19))",0.0,0.0,0.4576407416958585,0.37580164117262366,0.536,0.5589681643221885,0.5144149251907981,polar
400,40.0,WT,11,"(np.float64(16.13), np.float64(-4.06))",0.0,0.0,0.5231788995689585,0.4295269250723439,0.536,0.5674104119751754,0.5306287306072032,polar
400,40.0,WT,12,"(np.float64(18.98), np.float64(-0.0))",0.0,0.0,0.5582636615306218,0.46305557585260815,0.536,0.5766491584238127,0.5345163702743634,polar
400,40.0,WT,13,"(np.float64(16.13), np.float64(4.06))",0.0,0.0,0.5231788995689587,0.429526925072344,0.536,0.5674104119751754,0.5306287306072032,polar
400,40.0,WT,14,"(np.float64(11.19), np.float64(6.19))",0.0,0.0,0.4576407416958585,0.37580164117262366,0.536,0.5589681643221885,0.5144149251907981,polar
400,40.0,WT,15,"(np.float64(5.67), np.float64(7.29))",0.0,0.0,0.35469100669477777,0.30350277871690945,0.536,0.5375768627415104,0.4991572492862742,lateral
500,50.0,WT,0,"(np.float64(0.0), np.float64(7.36))",0.0,0.0,0.37565302373790127,0.3175191179299663,0.536,0.544069697673058,0.5008518765684068,lateral
500,50.0,WT,1,"(np.float64(-5.82), np.float64(7.05))",0.0,0.0,0.37196765679428867,0.31503654527512476,0.536,0.5428672389608398,0.500457454797244,lateral
500,50.0,WT,2,"(np.float64(-11.47), np.float64(6.05))",0.0,0.0,0.4738380371290444,0.3882920970656192,0.536,0.5607095738038722,0.5178763942046145,polar
500,50.0,WT,3,"(np.float64(-16.53), np.float64(4.02))",0.0,0.0,0.5362520034973332,0.4415090249227711,0.536,0.5708912443023988,0.5319137472933069,polar
500,50.0,WT,4,"(np.float64(-19.48), np.float64(0.0))",0.0,0.0,0.5695788552738483,0.4749499880604292,0.536,0.5788359181882792,0.5364993689830521,polar
500,50.0,WT,5,"(np.float64(-16.53), np.float64(-4.02))",0.0,0.0,0.5362520034973332,0.4415090249227711,0.536,0.5708912443023988,0.5319137472933069,polar
500,50.0,WT,6,"(np.float64(-11.47), np.float64(-6.05))",0.0,0.0,0.4738380371290443,0.3882920970656192,0.536,0.5607095738038722,0.5178763942046145,polar
500,50.0,WT,7,"(np.float64(-5.82), np.float64(-7.05))",0.0,0.0,0.3719676567942886,0.3150365452751247,0.536,0.5428672389608398,0.5004574547972439,lateral
500,50.0,WT,8,"(np.float64(0.0), np.float64(-7.36))",0.0,0.0,0.37565302373790116,0.3175191179299663,0.536,0.544069697673058,0.5008518765684068,lateral
500,50.0,WT,9,"(np.float64(5.82), np.float64(-7.05))",0.0,0.0,0.3719676567942886,0.3150365452751247,0.536,0.5428672389608398,0.5004574547972439,lateral
500,50.0,WT,10,"(np.float64(11.47), np.float64(-6.05))",0.0,0.0,0.4738380371290442,0.388292097065619,0.536,0.5607095738038723,0.5178763942046145,polar
500,50.0,WT,11,"(np.float64(16.53), np.float64(-4.02))",0.0,0.0,0.5362520034973332,0.44150902492277094,0.536,0.5708912443023988,0.5319137472933068,polar
500,50.0,WT,12,"(np.float64(19.48), np.float64(-0.0))",0.0,0.0,0.5695788552738483,0.4749499880604292,0.536,0.5788359181882792,0.5364993689830521,polar
500,50.0,WT,13,"(np.float64(16.53), np.float64(4.02))",0.0,0.0,0.5362520034973332,0.4415090249227711,0.536,0.5708912443023988,0.5319137472933069,polar
500,50.0,WT,14,"(np.float64(11.47), np.float64(6.05))",0.0,0.0,0.4738380371290444,0.3882920970656192,0.536,0.5607095738038722,0.5178763942046145,polar
500,50.0,WT,15,"(np.float64(5.82), np.float64(7.05))",0.0,0.0,0.37196765679428856,0.31503654527512465,0.536,0.5428672389608397,0.5004574547972439,lateral
600,60.0,WT,0,"(np.float64(0.0), np.float64(7.22))",0.0,0.0,0.38552231463637976,0.3242111582384126,0.536,0.5472769235037677,0.5019313352072637,lateral
600,60.0,WT,1,"(np.float64(-5.89), np.float64(6.93))",0.0,0.0,0.38133086342289824,0.32136098927927154,0.536,0.5459172114596365,0.5014686084622894,lateral
600,60.0,WT,2,"(np.float64(-11.61), np.float64(5.97))",0.0,0.0,0.482327362629153,0.39501704757971867,0.536,0.5615696374447492,0.519785199504566,polar
600,60.0,WT,3,"(np.float64(-16.73), np.float64(3.99))",0.0,0.0,0.5427901667420053,0.4477145930342325,0.536,0.5726161113810044,0.5326245872562634,polar
600,60.0,WT,4,"(np.float64(-19.72), np.float64(0.0))",0.0,0.0,0.5749847609496214,0.480867152947268,0.536,0.5798184935055057,0.537545810911104,polar
600,60.0,WT,5,"(np.float64(-16.73), np.float64(-3.99))",0.0,0.0,0.5427901667420053,0.4477145930342325,0.536,0.5726161113810044,0.5326245872562634,polar
600,60.0,WT,6,"(np.float64(-11.61), np.float64(-5.97))",0.0,0.0,0.48232736262915304,0.39501704757971867,0.536,0.5615696374447493,0.519785199504566,polar
600,60.0,WT,7,"(np.float64(-5.89), np.float64(-6.93))",0.0,0.0,0.3813308634228984,0.32136098927927165,0.536,0.5459172114596365,0.5014686084622894,lateral
600,60.0,WT,8,"(np.float64(0.0), np.float64(-7.22))",0.0,0.0,0.3855223146363799,0.3242111582384127,0.536,0.5472769235037678,0.5019313352072637,lateral
600,60.0,WT,9,"(np.float64(5.89), np.float64(-6.93))",0.0,0.0,0.38133086342289824,0.32136098927927154,0.536,0.5459172114596365,0.5014686084622894,lateral
600,60.0,WT,10,"(np.float64(11.61), np.float64(-5.97))",0.0,0.0,0.4823273626291529,0.3950170475797186,0.536,0.5615696374447492,0.519785199504566,polar
600,60.0,WT,11,"(np.float64(16.73), np.float64(-3.99))",0.0,0.0,0.5427901667420052,0.4477145930342325,0.536,0.5726161113810043,0.5326245872562634,polar
600,60.0,WT,12,"(np.float64(19.72), np.float64(-0.0))",0.0,0.0,0.5749847609496214,0.480867152947268,0.536,0.5798184935055057,0.537545810911104,polar
600,60.0,WT,13,"(np.float64(16.73), np.float64(3.99))",0.0,0.0,0.5427901667420053,0.4477145930342325,0.536,0.5726161113810044,0.5326245872562634,polar
600,60.0,WT,14,"(np.float64(11.61), np.float64(5.97))",0.0,0.0,0.48232736262915304,0.39501704757971867,0.536,0.5615696374447493,0.519785199504566,polar
600,60.0,WT,15,"(np.float64(5.89), np.float64(6.93))",0.0,0.0,0.38133086342289824,0.32136098927927154,0.536,0.5459172114596365,0.5014686084622894,lateral
700,70.0,WT,0,"(np.float64(0.0), np.float64(7.2))",0.0,0.0,0.3906372376250926,0.3277064171581383,0.536,0.5489311566915228,0.5025050916875402,lateral
700,70.0,WT,1,"(np.float64(-5.93), np.float64(6.91))",0.0,0.0,0.38613374215500357,0.3246279652067576,0.536,0.5474749648953834,0.5019993860208306,lateral
700,70.0,WT,2,"(np.float64(-11.68), np.float64(5.97))",0.0,0.0,0.48644620483524353,0.3983284156581146,0.536,0.5619725960006627,0.5207370503559283,polar
700,70.0,WT,3,"(np.float64(-16.83), np.float64(4.0))",0.0,0.0,0.5457181455768891,0.45054404573865375,0.536,0.5733847753378588,0.5329590562488759,polar
700,70.0,WT,4,"(np.float64(-19.85), np.float64(0.0))",0.0,0.0,0.5772729856606362,0.48342203122291366,0.536,0.5802273658251053,0.5380065888803103,polar
700,70.0,WT,5,"(np.float64(-16.83), np.float64(-4.0))",0.0,0.0,0.5457181455768891,0.45054404573865375,0.536,0.5733847753378588,0.5329590562488759,polar
700,70.0,WT,6,"(np.float64(-11.68), np.float64(-5.97))",0.0,0.0,0.4864462048352437,0.39832841565811467,0.536,0.5619725960006628,0.5207370503559282,polar
700,70.0,WT,7,"(np.float64(-5.93), np.float64(-6.91))",0.0,0.0,0.3861337421550036,0.3246279652067576,0.536,0.5474749648953834,0.5019993860208306,lateral
700,70.0,WT,8,"(np.float64(0.0), np.float64(-7.2))",0.0,0.0,0.3906372376250926,0.3277064171581383,0.536,0.5489311566915228,0.5025050916875402,lateral
700,70.0,WT,9,"(np.float64(5.93), np.float64(-6.91))",0.0,0.0,0.38613374215500357,0.3246279652067576,0.536,0.5474749648953834,0.5019993860208306,lateral
700,70.0,WT,10,"(np.float64(11.68), np.float64(-5.97))",0.0,0.0,0.48644620483524353,0.3983284156581146,0.536,0.5619725960006627,0.5207370503559283,polar
700,70.0,WT,11,"(np.float64(16.83), np.float64(-4.0))",0.0,0.0,0.5457181455768891,0.45054404573865375,0.536,0.5733847753378588,0.5329590562488759,polar
700,70.0,WT,12,"(np.float64(19.85), np.float64(-0.0))",0.0,0.0,0.5772729856606362,0.48342203122291366,0.536,0.5802273658251053,0.5380065888803103,polar
700,70.0,WT,13,"(np.float64(16.83), np.float64(4.0))",0.0,0.0,0.545718145576889,0.45054404573865364,0.536,0.5733847753378588,0.5329590562488759,polar
700,70.0,WT,14,"(np.float64(11.68), np.float64(5.97))",0.0,0.0,0.4864462048352437,0.39832841565811467,0.536,0.5619725960006628,0.5207370503559282,polar
700,70.0,WT,15,"(np.float64(5.93), np.float64(6.91))",0.0,0.0,0.38613374215500357,0.3246279652067576,0.536,0.5474749648953834,0.5019993860208306,lateral
800,80.0,WT,0,"(np.float64(0.0), np.float64(7.18))",0.0,0.0,0.39374472424834844,0.32983953928126825,0.536,0.5499333161424087,0.502858774756985,lateral
800,80.0,WT,1,"(np.float64(-5.94), np.float64(6.89))",0.0,0.0,0.38923397697236156,0.3267455742267213,0.536,0.548477893513607,0.5023466600970719,lateral
800,80.0,WT,2,"(np.float64(-11.71), np.float64(5.95))",0.0,0.0,0.4895369007930749,0.4008351503278998,0.536,0.5582922254910876,0.5280075524502784,polar
800,80.0,WT,3,"(np.float64(-16.86), np.float64(3.98))",0.0,0.0,0.5484198079126442,0.4531839111972052,0.536,0.5740918423109455,0.5332769890401401,polar
800,80.0,WT,4,"(np.float64(-19.87), np.float64(0.0))",0.0,0.0,0.5794543756745967,0.48588693866013766,0.536,0.5806130444385706,0.5384562599678026,polar
800,80.0,WT,5,"(np.float64(-16.86), np.float64(-3.98))",0.0,0.0,0.5484198079126442,0.4531839111972052,0.536,0.5740918423109455,0.5332769890401401,polar
800,80.0,WT,6,"(np.float64(-11.71), np.float64(-5.95))",0.0,0.0,0.4895369007930749,0.4008351503278998,0.536,0.5582922254910876,0.5280075524502784,polar
800,80.0,WT,7,"(np.float64(-5.94), np.float64(-6.89))",0.0,0.0,0.3892339769723617,0.32674557422672135,0.536,0.5484778935136071,0.502346660097072,lateral
800,80.0,WT,8,"(np.float64(-0.0), np.float64(-7.18))",0.0,0.0,0.3937447242483485,0.3298395392812683,0.536,0.5499333161424088,0.5028587747569851,lateral
800,80.0,WT,9,"(np.float64(5.94), np.float64(-6.89))",0.0,0.0,0.3892339769723617,0.32674557422672135,0.536,0.5484778935136071,0.502346660097072,lateral
800,80.0,WT,10,"(np.float64(11.71), np.float64(-5.95))",0.0,0.0,0.4895369007930749,0.4008351503278998,0.536,0.5582922254910876,0.5280075524502784,polar
800,80.0,WT,11,"(np.float64(16.86), np.float64(-3.98))",0.0,0.0,0.5484198079126441,0.4531839111972051,0.536,0.5740918423109455,0.53327698904014,polar
800,80.0,WT,12,"(np.float64(19.87), np.float64(-0.0))",0.0,0.0,0.5794543756745966,0.48588693866013755,0.536,0.5806130444385706,0.5384562599678026,polar
800,80.0,WT,13,"(np.float64(16.86), np.float64(3.98))",0.0,0.0,0.5484198079126442,0.4531839111972052,0.536,0.5740918423109455,0.5332769890401401,polar
800,80.0,WT,14,"(np.float64(11.71), np.float64(5.95))",0.0,0.0,0.48953690079307494,0.40083515032789985,0.536,0.5582922254910876,0.5280075524502783,polar
800,80.0,WT,15,"(np.float64(5.94), np.float64(6.89))",0.0,0.0,0.3892339769723617,0.32674557422672135,0.536,0.5484778935136071,0.502346660097072,lateral
900,90.0,WT,0,"(np.float64(0.0), np.float64(7.14))",0.0,0.0,0.39460943520546604,0.3304344560862583,0.536,0.5502117889374235,0.5029579029243504,lateral
900,90.0,WT,1,"(np.float64(-5.94), np.float64(6.86))",0.0,0.0,0.3899369036375502,0.3272266977618161,0.536,0.5487049985699781,0.502425923904375,lateral
900,90.0,WT,2,"(np.float64(-11.71), np.float64(5.92))",0.0,0.0,0.4898842145094701,0.401118048454816,0.536,0.5583873582265613,0.5280303536761944,polar
900,90.0,WT,3,"(np.float64(-16.85), np.float64(3.96))",0.0,0.0,0.5483581643178567,0.45312335861261427,0.536,0.574075733150536,0.5332696327140546,polar
900,90.0,WT,4,"(np.float64(-19.85), np.float64(0.0))",0.0,0.0,0.5792978961875206,0.4857091463203332,0.536,0.5805855147379728,0.5384236571871518,polar
900,90.0,WT,5,"(np.float64(-16.85), np.float64(-3.96))",0.0,0.0,0.5483581643178567,0.45312335861261427,0.536,0.574075733150536,0.5332696327140546,polar
900,90.0,WT,6,"(np.float64(-11.71), np.float64(-5.92))",0.0,0.0,0.4898842145094702,0.4011180484548161,0.536,0.5583873582265613,0.5280303536761944,polar
900,90.0,WT,7,"(np.float64(-5.94), np.float64(-6.86))",0.0,0.0,0.3899369036375502,0.3272266977618161,0.536,0.5487049985699781,0.502425923904375,lateral
900,90.0,WT,8,"(np.float64(-0.0), np.float64(-7.14))",0.0,0.0,0.39460943520546615,0.3304344560862584,0.536,0.5502117889374235,0.5029579029243504,lateral
900,90.0,WT,9,"(np.float64(5.94), np.float64(-6.86))",0.0,0.0,0.3899369036375502,0.3272266977618161,0.536,0.5487049985699781,0.502425923904375,lateral
900,90.0,WT,10,"(np.float64(11.71), np.float64(-5.92))",0.0,0.0,0.4898842145094701,0.401118048454816,0.536,0.5583873582265613,0.5280303536761944,polar
900,90.0,WT,11,"(np.float64(16.85), np.float64(-3.96))",0.0,0.0,0.5483581643178564,0.4531233586126141,0.536,0.574075733150536,0.5332696327140546,polar
900,90.0,WT,12,"(np.float64(19.85), np.float64(-0.0))",0.0,0.0,0.5792978961875206,0.4857091463203332,0.536,0.5805855147379728,0.5384236571871518,polar
900,90.0,WT,13,"(np.float64(16.85), np.float64(3.96))",0.0,0.0,0.5483581643178564,0.4531233586126141,0.536,0.574075733150536,0.5332696327140546,polar
900,90.0,WT,14,"(np.float64(11.71), np.float64(5.92))",0.0,0.0,0.4898842145094701,0.401118048454816,0.536,0.5583873582265613,0.5280303536761944,polar
900,90.0,WT,15,"(np.float64(5.94), np.float64(6.86))",0.0,0.0,0.3899369036375501,0.3272266977618161,0.536,0.5487049985699781,0.502425923904375,lateral
1000,100.0,WT,0,"(np.float64(0.0), np.float64(7.19))",0.0,0.0,0.39559255636194857,0.3311115597646602,0.536,0.5505281819594482,0.5030709875847827,lateral
1000,100.0,WT,1,"(np.float64(-5.95), np.float64(6.91))",0.0,0.0,0.3910383051732651,0.3279813106807497,0.536,0.5490606235651431,0.5025505183674811,lateral
1000,100.0,WT,2,"(np.float64(-11.72), np.float64(5.97))",0.0,0.0,0.4913940457664153,0.4023507350034959,0.536,0.5588007002064869,0.5281303962766677,polar
1000,100.0,WT,3,"(np.float64(-16.88), np.float64(4.0))",0.0,0.0,0.5504347331748233,0.4551715457773509,0.536,0.5746177696802646,0.5335201216796618,polar
1000,100.0,WT,4,"(np.float64(-19.89), np.float64(0.0))",0.0,0.0,0.5814304649594211,0.4881454432459597,0.536,0.5809588437069717,0.5388726916852287,polar
