t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
1.9,0.050623,0.022747,0.0,0.0,0.0,0.0,0.314863,0.090644,0.080846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189651,0.196269,0.054358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.05015,0.023527,0.0,0.0,0.0,0.0,0.312476,0.088524,0.084572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189731,0.196422,0.054597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1,0.050263,0.023006,0.0,0.0,0.0,0.0,0.313114,0.086865,0.086115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191719,0.1969,0.052018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2,0.049675,0.022374,0.0,0.0,0.0,0.0,0.314024,0.087063,0.085639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191791,0.198672,0.050762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3,0.049674,0.021544,0.0,0.0,0.0,0.0,0.315782,0.08562,0.086154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19125,0.199779,0.050197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4,0.049619,0.021083,0.0,0.0,0.0,0.0,0.315828,0.085533,0.086657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191371,0.20096,0.04895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,0.049836,0.02206,0.0,0.0,0.0,0.0,0.313859,0.088427,0.084754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190712,0.200554,0.049797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6,0.050114,0.021698,0.0,0.0,0.0,0.0,0.316755,0.088411,0.082236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188553,0.202322,0.049912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7,0.050443,0.021094,0.0,0.0,0.0,0.0,0.319229,0.085666,0.083112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187989,0.202481,0.049987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8,0.049907,0.02098,0.0,0.0,0.0,0.0,0.32203,0.08325,0.08284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190793,0.199703,0.050497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
